symbol,timeframe,slice_combination,side,bin_mode,all_regime_status,strict_gate_pass,overall_regime_status,best_regime,best_regime_mean_ret_costadj,best_regime_p_value_nw,bull_status,bear_status,neutral_status,valid_mean_ret_costadj,valid_p_value_nw,walk_forward_pass_pattern,search_wide_bh_pass,search_wide_bonferroni_pass
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=downtrend,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0055362806652027,0.772293270130034,0,False,False
SOL/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0143141319704126,0.3106877812167261,0,False,False
SOL/USD,1d,state_volume=vol_normal + state_ext=stretched_down,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0038453210693984,0.7278982887570589,0,False,False
UNI/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0074714608268609,0.6887164630350093,0,False,False
UNI/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.01052232878557,0.5399674494347693,0,False,False
LTC/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0001376357627889,0.9889077367142782,0,False,False
XRP/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0029647914869399,0.8402019057688119,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0037456601368971,0.8075509655473929,0,False,False
XRP/USD,1d,state_ext=stretched_down + state_vol=mid_vol,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0216829356983148,0.0901919612613784,0,False,False
LTC/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=flat,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0075444648450202,0.4680998522844828,0,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0042540029374024,0.8215993229745107,0,False,False
SUSHI/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=flat,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.002643967043478,0.8848918279248077,0,False,False
SOL/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.01373283365529,0.2997365085992669,0,False,False
SOL/USD,1d,state_volume=vol_normal + state_ext=neutral,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0143289253810443,0.4582056954057243,0,False,False
LTC/USD,1d,state_ret_day=ret_day_flat + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0002635829390938,0.984402119333716,0,False,False
XRP/USD,1d,cross_BTC/USD_state_vol=low_vol + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0049511031352663,0.7390082261207644,0,False,False
SOL/USD,1d,cross_ETH/USD_state_vol=low_vol + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0249262626337076,0.0941653822860222,0,False,False
UNI/USD,1d,state_volume=vol_normal + state_ext=stretched_down,short,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0093391154018456,0.5746352670774446,0,False,False
LTC/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.004719817688747,0.7687999091742499,0,False,False
UNI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0137764029722872,0.7180390274394082,0,False,False
UNI/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0017218390797901,0.9336855177603294,0,False,False
SUSHI/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.025520987508569,0.2404902627135108,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_vol=low_vol + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.007795699008265,0.5579852366056335,0,False,False
SOL/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0170095904688126,0.1507819195301976,0,False,False
LTC/USD,1d,state_weekpart=weekday + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0211302330098915,0.0514044500396446,0,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0022181933972685,0.7635939693920559,0,False,False
UNI/USD,1d,state_ext=neutral + state_slope=flat,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.015124992944465,0.6101190538632442,0,False,False
LTC/USD,1d,cross_BTC/USD_state_vol=low_vol + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0156160813866626,0.1414655031684519,0,False,False
LTC/USD,1d,state_ret_day=ret_day_up + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0046951415296056,0.7345343283822374,0,False,False
LTC/USD,1d,state_ext=neutral + state_vol=low_vol,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0146104991992516,0.1478316508011024,0,False,False
SOL/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0246050379885074,0.3121034532410318,0,False,False
SOL/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0199159251345507,0.3400183299890209,0,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0121052556408281,0.2722114574407568,0,False,False
SUSHI/USD,1d,state_ext=stretched_down + state_vol=low_vol,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0112866736831432,0.4867854032101895,0,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=flat,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0164600946925348,0.2110345191035252,0,False,False
XRP/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0119104846160815,0.5846974599331567,0,False,False
SUSHI/USD,1d,state_ext=stretched_up + state_slope=uptrend,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.033136318935347,0.1205704524590922,0,False,False
UNI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0249060879074299,0.1238670308943481,0,False,False
SOL/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.01657409469048,0.4566226590442102,0,False,False
LTC/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0198993024543232,0.1612328427488594,0,False,False
UNI/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0222666115718913,0.4854623269921685,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0151707146651277,0.2666200685788493,0,False,False
SUSHI/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0157366134247823,0.6208070017402321,0,False,False
XRP/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0138420993675734,0.3174316923733518,0,False,False
UNI/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=downtrend,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0211912752362164,0.3543256709159204,0,False,False
XRP/USD,1d,cross_ETH/USD_state_vol=low_vol + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0175537796542166,0.1588442056213619,0,False,False
SOL/USD,1d,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0182535351714514,0.2988751393306816,0,False,False
LTC/USD,1d,state_volume=vol_normal + state_ext=stretched_up,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0289881299150779,0.1045973124691534,0,False,False
LTC/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=neutral + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0057888619549496,0.6820144677055238,0,False,False
SUSHI/USD,1d,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0150414812180962,0.6361528589365801,0,False,False
SOL/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0245895079170026,0.1549961003952593,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0195241053759541,0.3367376601395186,0,False,False
SOL/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0299242932635789,0.1680013672723244,0,False,False
SUSHI/USD,1d,cross_ETH/USD_state_vol=low_vol + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0319295861511418,0.2356765128478275,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0035149492275494,0.902872087789612,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0002160730714498,0.9876068697052662,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.02761779308001,0.2644060774413377,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0362540035087867,0.1108176074199187,0,False,False
SUSHI/USD,1d,state_ext=neutral + state_vol=high_vol,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0318578487544494,0.2036351588410538,0,False,False
XRP/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0234792347301423,0.115040752342491,0,False,False
SUSHI/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0193673895799512,0.7468531934471949,0,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.009299412145901,0.7266198533781263,0,False,False
UNI/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0092324324335218,0.1018333480370881,0,False,False
XRP/USD,1d,state_weekpart=weekend + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.017142205060539,0.4159112730454357,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0005083921980756,0.9899789176593692,0,False,False
SOL/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.021251791276802,0.2180766196888526,0,False,False
XRP/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0009593923836511,0.9712440436589826,0,False,False
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0189346101589406,0.520951589009198,0,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0142686726365104,0.5622610599492128,0,False,False
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0010336066868106,0.9007524262293848,0,False,False
SOL/USD,1d,state_ret_day=ret_day_up + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0001341343873703,0.9953153662425952,0,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.014451980200586,0.6824995807772327,0,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.014451980200586,0.6824995807772327,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0002275239088371,0.9960537206006792,0,False,False
SOL/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0001676519648212,0.9840167168916898,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0018031286232186,0.949099722859902,0,False,False
XRP/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0481426600806498,,0,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0104375654494406,0.579193986684442,0,False,False
SOL/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0011262101351675,0.948669315879982,0,False,False
UNI/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0277012184049844,0.5655688709497146,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0293563652631636,0.3559668283894788,0,False,False
SOL/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0078796809830475,0.7336099509430143,0,False,False
SOL/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0073009851051334,0.7712461001470756,0,False,False
LTC/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0230668482708473,0.1712352720065193,0,False,False
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0144950241296316,0.4830430476367202,0,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0032825953778645,0.9063047885186836,0,False,False
SOL/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0035133546016834,0.8556857464125129,0,False,False
UNI/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.026878492879005,0.2533016518118682,0,False,False
XRP/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0232405437211338,0.147831376637602,0,False,False
UNI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0146687466520671,0.8274883474420871,0,False,False
SUSHI/USD,1d,state_volume=vol_normal + state_ext=neutral,long,rolling,,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0180684195846516,0.3518431676453857,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0365100467097068,0.4213498975297067,0,False,False
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.000800356785858,0.9656716463799572,0,False,False
LTC/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.014736964571051,0.3113850566348968,0,False,False
LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0165901819656329,0.1858740008627888,0,False,False
LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=neutral,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0340464014790541,0.1811662251295682,0,False,False
LTC/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0203134873072123,0.395100569722695,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0233702854858972,0.2860569714301877,0,False,False
LTC/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0028732198384511,0.4964760745661618,0,False,False
SOL/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0030780329136995,0.9263526359608742,0,False,False
UNI/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0285134720747486,0.256304078618558,0,False,False
SOL/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0074921988890389,0.7370074072827186,0,False,False
UNI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0031663415854652,0.9022699887258744,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=flat + state_ext=neutral,long,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,-0.0101973228412677,0.4946042852371497,0,False,False
LTC/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0022567102928118,0.8577593644721204,0,False,False
UNI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0172512717725782,0.3471426493962504,0,False,False
SUSHI/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,short,rolling,research_only,False,not_regime_evaluated,,,,not_regime_evaluated,not_regime_evaluated,not_regime_evaluated,0.0287342490711702,0.2594201801676004,0,False,False
