symbol,timeframe,slice_combination,window,diagnostic_status,window_start_utc,window_end_utc,window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_n,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_n,best_parent_mean_ret_costadj,excess_vs_best_parent,best_parent_p_value_nw
ETH/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,16,0.019867140433679792,0.6875,1.3035903184930762,0.19237330340241043,False,182,0.012822545120611074,0.0070445953130687175,cross_BTC/USD_state_slope=uptrend,53,0.012914462040510248,0.006952678393169544,0.24820472660212722
LTC/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,all,ok,2021-07-13 00:00:00+00:00,2026-07-06 00:00:00+00:00,1820,193,0.012006270775036793,0.5906735751295337,1.6966278982582592,0.08976703194981406,False,1820,-0.0009532747387408891,0.012959545513777681,cross_ETH/USD_state_slope=flat,621,0.0058608847553754135,0.006145386019661379,0.25665028994599526
LTC/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,35,0.031348549893592294,0.6571428571428571,2.4922039642590685,0.012695311089367944,True,366,-0.010215911990831463,0.04156446188442375,cross_ETH/USD_state_slope=flat,94,0.01445193499178146,0.01689661490181083,0.2555913561653642
LTC/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,40,0.03352959684993437,0.6,1.961956506677328,0.049767548152391594,True,365,0.00030214604676089403,0.03322745080317347,state_ext=stretched_up,138,0.015843834454148432,0.017685762395785936,0.18191974789574172
LTC/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,18,0.019323769174909397,0.7777777777777778,2.2491073089518374,0.024505669656600837,True,187,0.01485390030250949,0.004469868872399908,state_ext=stretched_up,43,0.025350419739350233,-0.006026650564440836,2.7575559510495395e-05
LTC/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,36,0.02431551007207344,0.6666666666666666,1.5136946552142072,0.13010330117084745,False,366,0.007155352836294786,0.017160157235778652,state_ext=stretched_up,110,0.020302439396182696,0.004013070675890743,0.09873837394212215
LTC/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,15,0.025899113066593687,0.8,3.291269404245907,0.0009973634813975618,True,182,0.015270901636596454,0.010628211429997233,state_ext=stretched_up,38,0.028728757633772105,-0.002829644567178418,2.7952961929589293e-06
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,all,ok,2021-07-13 00:00:00+00:00,2026-07-06 00:00:00+00:00,1820,154,0.013063389995740155,0.6103896103896104,1.6008900247499402,0.10940127936659705,False,1820,0.0005532747387408898,0.012510115256999266,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,561,0.00786638786672698,0.005197002129013174,0.1751491458126011
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,calendar_2024,ok,2024-01-01 00:00:00+00:00,2024-12-31 00:00:00+00:00,366,16,0.0342809925528613,0.875,3.6908284768311477,0.0002235248326472039,True,366,0.009815911990831459,0.024465080562029843,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,93,0.0289956313624144,0.0052853611904469,0.00045750013207146445
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,calendar_2025,ok,2025-01-01 00:00:00+00:00,2025-12-31 00:00:00+00:00,365,34,0.024572654006071993,0.6470588235294118,1.6899543103215402,0.09103669603709652,False,365,-0.0007021460467608924,0.025274800052832884,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,107,0.022816865978066102,0.0017557880280058905,0.06500602131329769
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,calendar_2026_ytd,ok,2026-01-01 00:00:00+00:00,2026-07-06 00:00:00+00:00,187,16,0.016653340821751975,0.75,1.7809545127820918,0.07491988203344158,False,187,-0.015253900302509489,0.031907241124261465,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,17,0.01735373763639312,-0.0007003968146411452,0.02843804166621755
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,latest_12m,ok,2025-07-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,366,35,0.013930932432703916,0.6857142857142857,2.160511113254956,0.030733124228239372,True,366,-0.007555352836294783,0.0214862852689987,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,42,0.01549110231660684,-0.0015601698839029232,0.01469635802648428
LTC/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,latest_6m,ok,2026-01-06 00:00:00+00:00,2026-07-06 00:00:00+00:00,182,16,0.016653340821751975,0.75,1.7809545127820918,0.07491988203344158,False,182,-0.01567090163659645,0.032324242458348425,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,17,0.01735373763639312,-0.0007003968146411452,0.02843804166621755
