symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
SUSHI/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_up,22,0.007295003150431,long,0.007295003150431,0.5454545454545454,0.0458961067850746,-0.0327192503521766,0.222520100237418
SOL/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,29,-0.0072786435828552,short,0.0072786435828552,0.2758620689655172,0.0081044671414708,-0.0136654998806312,-0.5846006696329558
SOL/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=flat,83,0.0072040441525899,long,0.0072040441525899,0.5662650602409639,0.0335556687284347,-0.0235690646714945,0.2044664052672735
ETH/USD,1h,state_weekpart=weekend + state_ext=stretched_down + state_vol=mid_vol,39,-0.00718667434303369,short,0.00718667434303369,0.5384615384615384,0.021019285835128822,-0.023961498566631503,-0.240530818511666
SOL/USD,1h,state_utc_session=utc_europe + state_slope=uptrend,3283,0.0071841736682918,long,0.0071841736682918,0.465732561681389,0.0313343916170719,-0.0219082999922318,0.0298783604678858
LINK/USD,1h,state_ret_day=ret_day_down + state_ext=neutral + state_slope=uptrend,51,-0.0071668669376377,short,0.0071668669376377,0.4509803921568627,0.0194942833990358,-0.0235416993944891,-0.3075699670003123
SOL/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,20,-0.0071283159309353,short,0.0071283159309353,0.55,0.0278980965082339,-0.0245861021537484,-0.2536684563574216
LINK/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_up,49,-0.0071167129246208,short,0.0071167129246208,0.3673469387755102,0.0181237853628548,-0.020505331121792,-0.3363136281350917
XRP/USD,1h,state_ext=stretched_down + state_slope=uptrend,60,0.0070418783167422,long,0.0070418783167422,0.6333333333333333,0.0246461429878776,-0.0219654469865663,0.3070760685350681
LTC/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_down,104,0.0070076352958369,long,0.0070076352958369,0.6634615384615384,0.0174099008331603,-0.0092060474178943,0.3130962146850508
AVAX/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,34,0.007002691224989,long,0.007002691224989,0.7058823529411765,0.0289098825936317,-0.0123447376321593,0.2955884458020266
