symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio,research_shard_id
LTC/USD,1h,state_funding=funding_neutral + state_ext=stretched_down,503,0.0006290276449106,long,0.0006290276449106,0.5745526838966203,0.0175440473438398,-0.017679557035235,0.0261937195388336,crypto-1h-02
XRP/USD,1h,state_funding=funding_short + state_ext=stretched_down,875,0.0006252623181122,long,0.0006252623181122,0.5302857142857142,0.021648728263433,-0.0180062411025636,0.0243751577650694,crypto-1h-02
SOL/USD,1h,state_utc_session=utc_asia + state_slope=flat,4172,0.0006241437638686,long,0.0006241437638686,0.5050335570469798,0.0143884341956018,-0.0123488937533164,0.0349936216674345,crypto-1h-02
SOL/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up + state_slope=flat,439,0.0006237089171577,long,0.0006237089171577,0.4533029612756264,0.0236472723969865,-0.0224582596917284,0.0196188994521108,crypto-1h-02
UNI/USD,1h,cross_USO_state_ext=neutral + state_ext=neutral,3347,-0.0006200637108575,short,0.0006200637108575,0.4864057364804302,0.0180076588354389,-0.0153227142538963,-0.0306437407453547,crypto-1h-02
LTC/USD,1h,state_ret_day=ret_day_up + state_ext=neutral + state_slope=uptrend,1034,-0.0006193308094986,short,0.0006193308094986,0.4690522243713733,0.0111929394947056,-0.0101752785489432,-0.043999364830721,crypto-1h-02
XRP/USD,1h,cross_USO_state_vol=high_vol + state_ext=neutral,3177,-0.0006190974885344,short,0.0006190974885344,0.4507396915328927,0.0100331969134513,-0.009880033760477,-0.0461795427575866,crypto-1h-02
SUSHI/USD,1h,cross_USO_state_slope=uptrend + state_slope=downtrend,1078,0.0006162505016441,long,0.0006162505016441,0.5296846011131725,0.0645544458361175,-0.019868255215154,0.0274906084798671,crypto-1h-02
UNI/USD,1h,state_utc_session=utc_europe + state_ext=neutral + state_slope=downtrend,1668,-0.0006144994551837,short,0.0006144994551837,0.460431654676259,0.0263868960204189,-0.0189483241763483,-0.0221084132699543,crypto-1h-02
LTC/USD,1h,cross_USO_state_ext=neutral + cross_TLT_state_slope=downtrend + state_ext=stretched_down,253,0.0006144375767976,long,0.0006144375767976,0.5731225296442688,0.0167954748930475,-0.0144924521118817,0.0354560300090338,crypto-1h-02
