symbol,timeframe,slice_combination,regime,regime_symbol,diagnostic_status,regime_window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_mean_ret_costadj,excess_vs_best_parent,rank,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size_regime,search_wide_rank_regime,search_wide_bh_pass_regime,search_wide_bonferroni_pass_regime,research_shard_id,candidate_key,strict_gate_pass,status,live_decay_flag,not_regime_evaluated,all_regime_mean_ret_costadj,regime_excess_vs_all,regime_candidate_status
LTC/USD,1d,state_ext=stretched_up + state_slope=flat,neutral,BTC/USD,ok,633,95,0.014392732882489701,0.6210526315789474,1.6267214577709666,0.10379626931462527,False,0.0001877699858553224,0.01420496289663438,state_ext=stretched_up,0.008517940610474395,0.005874792272015306,32,rolling,4,short,rejected,late_emerging_recent_only,150,False,74,True,0.0189192716219132,0.0179042075232373,state_ext=stretched_up,0.0064939394763376,0.0386987138245018,1,1,0.25,0,8,8,6,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,40,False,False,crypto-1d-02,LTC/USD|1d|state_ext=stretched_up + state_slope=flat|rolling,False,research_only,False,False,0.004346812080251315,0.010045920802238387,regime_switching_research_only
XRP/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=neutral,neutral,BTC/USD,ok,387,19,0.013474659103138147,0.5789473684210527,0.89317997935982,0.37176079775047377,False,-0.00556216759725024,0.019036826700388386,state_ext=neutral,0.016713724205118026,-0.0032390651019798787,17,rolling,4,short,rejected,late_emerging_recent_only,22,False,25,True,0.0307171381588781,0.0215870888633238,cross_BTC/USD_state_vol=mid_vol,0.0141954295890133,5.588924800381534e-05,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,77,False,False,crypto-1d-02,XRP/USD|1d|cross_BTC/USD_state_vol=mid_vol + state_ext=neutral|rolling,False,research_only,False,False,0.031831679128914915,-0.018357020025776768,regime_switching_research_only
LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up,neutral,BTC/USD,ok,633,16,0.012586227211468192,0.625,0.993190969787771,0.3206168981862336,False,0.0001877699858553224,0.01239845722561287,cross_ETH/USD_state_ext=neutral,0.026113156965115285,-0.013526929753647093,43,rolling,4,short,rejected,late_emerging_valid_supported,16,False,16,True,0.0578847038468578,0.0568696397481819,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral,0.009033357167943,0.0277456184167246,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,73,False,False,crypto-1d-02,LTC/USD|1d|cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_up|rolling,False,research_only,False,False,0.036504768459940974,-0.023918541248472782,regime_switching_research_only
LINK/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,neutral,BTC/USD,ok,633,35,0.011996521867617467,0.4857142857142857,0.9244975680944857,0.35522731706803845,False,0.00015776496942165752,0.01183875689819581,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,0.014364266343749118,-0.0023677444761316512,17,rolling,4,long,rejected,late_emerging_valid_supported,35,False,28,True,0.054734607610228,0.0621766991387812,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.0058718991141893,0.0483841287984445,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,76,False,False,crypto-1d-01,LINK/USD|1d|cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.034704681927998964,-0.022708160060381496,regime_switching_research_only
SUSHI/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_up,neutral,BTC/USD,ok,633,108,0.011843141677287637,0.5555555555555556,0.6450043640619768,0.5189243576296345,False,-5.1982298647925425e-05,0.011895123975935562,state_ret_day=ret_day_up,0.013544888845456855,-0.0017017471681692181,31,rolling,4,short,rejected,late_emerging_recent_only,193,False,73,True,0.0404571116509411,0.029357815402472,state_ret_day=ret_day_up,0.007945318961362,0.02798202677102,1,1,0.25,0,8,7,7,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,89,False,False,crypto-1d-02,SUSHI/USD|1d|state_ret_day=ret_day_up + state_ext=stretched_up|rolling,False,research_only,False,False,0.005154713424439007,0.00668842825284863,regime_switching_research_only
DOT/USD,1d,state_weekpart=weekday + state_ext=neutral,neutral,BTC/USD,ok,444,45,0.011483003155800059,0.6444444444444445,1.0740948400189547,0.28278017699837,False,0.0006159816145847151,0.010867021541215344,state_ext=neutral,0.006876011396273125,0.004606991759526934,21,rolling,4,short,rejected,late_emerging_valid_supported,68,False,20,True,0.0498316490347559,0.034317030897536,state_ext=neutral,0.0324742084060134,0.0481728381827653,0,0,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,69,False,False,crypto-1d-01,DOT/USD|1d|state_weekpart=weekday + state_ext=neutral|rolling,False,research_only,False,False,0.014284457523609214,-0.0028014543678091548,regime_switching_research_only
BCH/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,neutral,BTC/USD,ok,633,14,0.011408409180437212,0.42857142857142855,0.5048423483888268,0.6136695691613232,False,-0.001977641643196937,0.013386050823634149,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.017537193768915424,-0.006128784588478212,26,rolling,4,short,rejected,late_emerging_valid_supported,25,False,15,True,0.0490870064166572,0.05018737923806,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.0110386422250415,0.0187664444333663,0,0,0.0,0,8,7,7,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,96,False,False,crypto-1d-00,BCH/USD|1d|cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down|rolling,False,research_only,False,False,0.003218975836845654,0.008189433343591557,unsupported
AAVE/USD,1d,state_ext=stretched_up + state_slope=flat,neutral,BTC/USD,ok,633,56,0.011323707670155678,0.6428571428571429,0.6270716176675717,0.5306122907783994,False,0.0009616603802562655,0.010362047289899413,state_slope=flat,0.011232240460659858,9.146720949581959e-05,13,rolling,4,short,rejected,late_emerging_recent_only,135,False,51,True,0.0481776274856481,0.0466155593193597,state_slope=flat,0.0150866479646335,0.0044796421853972,1,1,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,90,False,False,crypto-1d-00,AAVE/USD|1d|state_ext=stretched_up + state_slope=flat|rolling,False,research_only,False,False,0.004809089424935444,0.006514618245220234,regime_switching_research_only
BCH/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,neutral,BTC/USD,ok,633,37,0.011000973252685876,0.4594594594594595,0.7077703703522665,0.4790878692025964,False,0.0015776416431969344,0.009423331609488942,cross_ETH/USD_state_ext=stretched_down,0.01973119050549227,-0.008730217252806392,11,rolling,4,long,rejected,late_emerging_valid_supported,53,False,27,True,0.0467995806539441,0.0526992078325412,state_ext=neutral,0.0287032771474152,0.0101701432783203,1,10,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,86,False,False,crypto-1d-00,BCH/USD|1d|cross_ETH/USD_state_ext=stretched_down + state_ext=neutral|rolling,False,research_only,False,False,0.011986566744847202,-0.0009855934921613255,regime_switching_research_only
DOT/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=neutral,neutral,BTC/USD,ok,444,17,0.01055059325783022,0.5882352941176471,0.688745339334445,0.4909835388334738,False,0.0006159816145847151,0.009934611643245505,state_ext=neutral,0.006876011396273125,0.0036745818615570944,15,rolling,4,short,rejected,late_emerging_valid_supported,35,False,16,True,0.0643589861280403,0.0488443679908204,cross_ETH/USD_state_vol=mid_vol,0.023774424667775,0.0152001879681844,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,87,False,False,crypto-1d-01,DOT/USD|1d|cross_ETH/USD_state_vol=mid_vol + state_ext=neutral|rolling,False,research_only,False,False,0.010584187666052316,-3.359440822209639e-05,regime_switching_research_only
CRV/USD,1d,state_ext=stretched_up + state_vol=mid_vol,neutral,BTC/USD,ok,444,36,0.010485731460180421,0.5,0.5263994747937439,0.598610680527937,False,0.0016904564387623783,0.008795275021418043,state_ext=stretched_up,0.011046474265076154,-0.0005607428048957329,32,rolling,4,short,rejected,late_emerging_valid_supported,80,False,18,True,0.0791283696394024,0.0675017989262187,state_ext=stretched_up,0.0405872491011065,0.0353963364869716,0,0,0.0,0,7,6,6,7.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,93,False,False,crypto-1d-01,CRV/USD|1d|state_ext=stretched_up + state_vol=mid_vol|rolling,False,research_only,False,False,0.0003037013103701608,0.010182030149810261,regime_switching_research_only
XRP/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,neutral,BTC/USD,ok,387,31,0.010474912751838502,0.5806451612903226,0.718334601032371,0.47255100043885934,False,-0.00556216759725024,0.016037080349088743,state_ext=neutral,0.016713724205118026,-0.006238811453279524,34,rolling,4,short,rejected,late_emerging_valid_supported,47,False,16,True,0.0341885170799188,0.0250584677843645,cross_ETH/USD_state_ext=stretched_down,0.0254473755330126,6.505165535242163e-05,0,0,0.0,0,8,8,8,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,85,False,False,crypto-1d-02,XRP/USD|1d|cross_ETH/USD_state_ext=stretched_down + state_ext=neutral|rolling,False,research_only,False,False,0.01209595124489188,-0.0016210384930533776,regime_switching_research_only
LTC/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,neutral,BTC/USD,ok,633,11,0.008915235739612703,0.6363636363636364,0.7296269956993457,0.46561821631751266,False,0.0001877699858553224,0.008727465753757381,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend,0.019364907144432873,-0.01044967140482017,20,rolling,4,short,rejected,late_emerging_recent_only,15,False,18,True,0.0266815555806372,0.0256664914819612,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,0.0029788809618829,0.0270951786079201,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,82,False,False,crypto-1d-02,LTC/USD|1d|cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up|rolling,False,research_only,False,False,0.021684676849298794,-0.012769441109686091,unsupported
SOL/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,neutral,BTC/USD,ok,470,18,0.00853386839933306,0.4444444444444444,0.3221661543298479,0.7473268235934738,False,-0.0026267689594160907,0.01116063735874915,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.020398342450418733,-0.011864474051085674,55,rolling,4,long,rejected,late_emerging_valid_supported,29,False,16,True,0.0371980293251226,0.0466209716689472,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.0022067410662972,0.002209686406787,0,0,0.0,0,8,7,7,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,108,False,False,crypto-1d-02,SOL/USD|1d|cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.022971138732275975,-0.014437270332942915,regime_switching_research_only
AAVE/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=downtrend,neutral,BTC/USD,ok,633,46,0.006973223140306655,0.6086956521739131,0.4916855913754668,0.6229416256796818,False,-0.001361660380256262,0.008334883520562917,state_slope=downtrend,0.007810503105777217,-0.0008372799654705618,2,rolling,4,long,rejected,late_emerging_recent_only,46,False,41,True,0.0481066224644653,0.0566686906307537,state_slope=downtrend,0.0457357960161374,0.0029691760220762,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,99,False,False,crypto-1d-00,AAVE/USD|1d|cross_ETH/USD_state_slope=flat + state_slope=downtrend|rolling,False,research_only,False,False,0.032800236414012196,-0.02582701327370554,regime_switching_research_only
SUSHI/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,neutral,BTC/USD,ok,633,14,0.006396283791396386,0.5714285714285714,0.41637236709523834,0.6771375455203139,False,-5.1982298647925425e-05,0.006448266090044312,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,0.026521157453999987,-0.020124873662603602,3,rolling,4,short,survived,clean_survivor_wf_mixed,50,True,20,True,0.0883425437417888,0.0772432474933196,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.0288767484642889,0.0020114007157809,1,10,0.25,6,8,7,7,17.0,survived,survived,survived,rejected,rejected,survived,survived,survived,124,103,False,False,crypto-1d-02,SUSHI/USD|1d|cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.0653445267769352,-0.05894824298553881,unsupported
UNI/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,neutral,BTC/USD,ok,633,11,0.005851932736569512,0.36363636363636365,0.2383953047129985,0.8115745087634574,False,0.0073053513250917945,-0.0014534185885222827,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend,0.03544446056520497,-0.02959252782863546,16,rolling,4,short,rejected,late_emerging_recent_only,19,False,20,True,0.0492107663003304,0.0468731652683941,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,0.0173609875345303,0.0305048504071687,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,113,False,False,crypto-1d-02,UNI/USD|1d|cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up|rolling,False,research_only,False,False,0.03263513893898879,-0.02678320620241928,unsupported
DOGE/USD,1d,state_volume=vol_quiet + state_ext=stretched_down,neutral,BTC/USD,ok,633,131,0.005761578524714725,0.4732824427480916,0.5168316585919096,0.6052736780288237,False,-0.007631334505889643,0.013392913030604367,state_ext=stretched_down,-0.0016315585546570776,0.007393137079371802,24,rolling,4,short,rejected,late_emerging_valid_supported,255,False,135,True,0.021372881347497,0.0153594194850374,state_volume=vol_quiet,0.0111944500830265,0.0446377651465774,0,0,0.0,0,8,8,5,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,94,False,False,crypto-1d-01,,False,,,False,0.010892691960247747,-0.0051311134355330225,regime_switching_research_only
XRP/USD,1d,state_volume=vol_quiet + state_ext=stretched_up,neutral,BTC/USD,ok,387,32,0.005316377808968429,0.71875,0.2452988440819122,0.806225046704488,False,-0.00556216759725024,0.01087854540621867,state_ext=stretched_up,0.010364560047383588,-0.005048182238415159,19,rolling,4,short,rejected,late_emerging_valid_supported,58,False,18,True,0.0343780686724111,0.0252480193768568,state_ext=stretched_up,0.0084324360446421,1.86581626215876e-05,1,10,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,112,False,False,crypto-1d-02,,False,,,False,0.0012593177724286384,0.004057060036539791,regime_switching_research_only
BCH/USD,1d,state_ext=neutral + state_vol=mid_vol,neutral,BTC/USD,ok,633,25,0.004986273873887705,0.48,0.20870806412172918,0.8346761445165334,False,0.0015776416431969344,0.0034086322306907703,state_vol=mid_vol,0.0077104888563877755,-0.002724214982500071,4,rolling,4,long,rejected,late_emerging_recent_only,41,False,33,True,0.036970080786608,0.0428697079652051,state_ext=neutral,0.0188737772800791,0.0167154166654439,1,1,0.25,0,8,8,8,8.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,115,False,False,crypto-1d-00,BCH/USD|1d|state_ext=neutral + state_vol=mid_vol|rolling,False,research_only,False,False,0.009793001772612895,-0.00480672789872519,regime_switching_research_only
AAVE/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,neutral,BTC/USD,ok,3675,26,0.004897937549998984,0.6538461538461539,1.5493125253511264,0.12130661022774936,False,-0.0005866712998472407,0.005484608849846224,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,0.0028299855646564866,0.002067951985342497,2,rolling,4,long,rejected,late_emerging_recent_only,43,False,22,True,0.0099015285147686,0.0128452729379108,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.0010493616877111,0.0258435365607694,1,1,0.25,0,8,7,7,8.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,43,False,False,crypto-1h-00,,False,,,False,0.0005355441013389365,0.0043623934486600475,regime_switching_research_only
DOGE/USD,1h,state_weekpart=weekday + state_ext=stretched_up + state_vol=high_vol,neutral,BTC/USD,ok,3675,140,0.004876457829668095,0.5928571428571429,1.811079636421863,0.07012852521607615,False,-0.00017118879656751636,0.005047646626235611,state_weekpart=weekday + state_vol=high_vol,0.0019933326256823753,0.00288312520398572,2,rolling,4,short,rejected,late_emerging_regime_switching,261,False,30,True,0.0167271860676045,0.0204132569759128,state_ext=stretched_up + state_vol=high_vol,0.0028118350878004,0.0044056605317199,2,11,0.5,0,8,8,8,9.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,31,False,False,crypto-1h-01,,False,,,False,0.003136935719468354,0.0017395221101997415,regime_switching_research_only
LINK/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,neutral,BTC/USD,ok,633,29,0.004810607023457965,0.5862068965517241,0.3081674745279696,0.7579549004367394,False,-0.0005577649694216573,0.0053683719928796225,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_up,0.012604183798712172,-0.007793576775254207,27,rolling,4,short,rejected,late_emerging_valid_supported,53,False,23,True,0.0404907137244941,0.0400486221959408,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat,0.0006223412787152,0.0376945419112821,0,0,0.0,0,8,7,6,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,109,False,False,crypto-1d-01,LINK/USD|1d|cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_up|rolling,False,research_only,False,False,0.007604773549788491,-0.002794166526330526,regime_switching_research_only
DOT/USD,1d,cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,neutral,BTC/USD,ok,444,26,0.0047423011755341575,0.6538461538461539,0.2773811420525761,0.7814874602052648,False,0.0006159816145847151,0.004126319560949442,cross_ETH/USD_state_ext=stretched_up,0.017467685748948598,-0.01272538457341444,9,rolling,4,short,rejected,late_emerging_recent_only,47,False,19,True,0.0550315780657263,0.0395169599285063,cross_ETH/USD_state_ext=stretched_up,0.0191245444131093,0.0036579064229071,1,1,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,111,False,False,crypto-1d-01,DOT/USD|1d|cross_ETH/USD_state_ext=stretched_up + state_ext=neutral|rolling,False,research_only,False,False,0.012586960218028008,-0.00784465904249385,regime_switching_research_only
CRV/USD,1h,state_weekpart=weekend + state_ext=stretched_up + state_vol=low_vol,neutral,BTC/USD,ok,3675,69,0.004641268772089028,0.6231884057971014,1.2999337185487836,0.19362368726790002,False,-2.0111361848321944e-05,0.00466138013393735,state_weekpart=weekend + state_ext=stretched_up,0.004482076411994121,0.00015919236009490686,4,rolling,4,short,rejected,late_emerging_recent_only,137,False,41,True,0.0105881800010259,0.0148368883987658,state_weekpart=weekend + state_ext=stretched_up,0.0060383416970183,5.021033504526429e-07,1,1,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,51,False,False,crypto-1h-01,,False,,,False,0.002548553193834859,0.0020927155782541687,regime_switching_research_only
CRV/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,neutral,BTC/USD,ok,3675,276,0.0033832988384942604,0.5833333333333334,1.6242694517052323,0.10431831395015978,False,-2.0111361848321944e-05,0.0034034102003425823,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,0.003052094978941359,0.0003312038595529015,23,rolling,4,short,rejected,late_emerging_valid_supported,461,False,177,True,0.0047735695266562,0.0090222779243961,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,0.0022436147362984,0.0256904381220159,0,0,0.0,0,8,8,5,7.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,41,False,False,crypto-1h-01,,False,,,False,0.0034712787754579907,-8.797993696373031e-05,regime_switching_research_only
UNI/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,neutral,BTC/USD,ok,633,9,0.0030005655594318326,0.5555555555555556,0.1483659744371449,0.8820539513113803,False,0.0073053513250917945,-0.004304785765659962,cross_ETH/USD_state_ext=neutral,0.027915801510103647,-0.024915235950671813,4,rolling,4,short,survived,clean_survivor_wf_failed,21,True,16,True,0.0899569818910969,0.0876193808591606,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral,0.0338713966104327,0.0025713913623424,0,0,0.0,6,8,8,7,16.75,survived,survived,survived,rejected,rejected,survived,survived,survived,124,117,False,False,crypto-1d-02,UNI/USD|1d|cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=stretched_down|rolling,False,research_only,False,False,0.06977779628883064,-0.06677723072939881,unsupported
SUSHI/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,neutral,BTC/USD,ok,633,72,0.0029144213705203847,0.4583333333333333,0.1521345869964975,0.8790807852235623,False,-5.1982298647925425e-05,0.00296640366916831,cross_ETH/USD_state_slope=flat,0.014026318255936815,-0.01111189688541643,37,rolling,4,short,rejected,late_emerging_valid_supported,160,False,37,True,0.0568123926436187,0.0457130963951496,state_ext=stretched_up,0.0260439556208414,0.0053660842138629,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,116,False,False,crypto-1d-02,SUSHI/USD|1d|cross_ETH/USD_state_slope=flat + state_ext=stretched_up|rolling,False,research_only,False,False,0.015294992304821306,-0.012380570934300922,regime_switching_research_only
AAVE/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,neutral,BTC/USD,ok,3675,51,0.001964070262382498,0.5490196078431373,0.48560460496754404,0.6272475308648564,False,0.00018667129984724031,0.0017773989625352578,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend,0.0027804891974884407,-0.0008164189351059425,1,rolling,4,short,rejected,late_emerging_recent_only,110,False,33,True,0.0060994142826276,0.0101556698594854,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=uptrend,0.0062108402337642,0.0230149566468118,1,1,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,101,False,False,crypto-1h-00,,False,,,False,0.0028564273586524427,-0.0008923570962699446,regime_switching_research_only
CRV/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,neutral,BTC/USD,ok,444,26,0.0016607256542504592,0.6153846153846154,0.11362316830899652,0.9095365206343087,False,-0.002090456438762376,0.003751182093012835,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,0.005942384732361274,-0.004281659078110815,16,rolling,4,long,rejected,late_emerging_valid_supported,22,False,22,True,0.029008820671787,0.0476353913849707,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat,0.0068425931843277,0.0302361674594475,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,120,False,False,crypto-1d-01,CRV/USD|1d|cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=flat + state_ext=stretched_down|rolling,False,research_only,False,False,0.014750880628344459,-0.013090154974094,regime_switching_research_only
DOGE/USD,1h,state_ext=stretched_up + state_vol=high_vol,neutral,BTC/USD,ok,3675,214,0.0013030024203639083,0.5467289719626168,0.5436844033365237,0.5866586669623604,False,-0.00017118879656751636,0.0014741912169314248,state_vol=high_vol,0.0013600379427824597,-5.703552241855133e-05,1,rolling,4,short,rejected,late_emerging_regime_switching,362,False,38,True,0.0139153509798041,0.0176014218881124,state_ext=stretched_up,0.0140168778424207,0.0038651230944175,2,11,0.5,0,8,8,8,9.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,91,False,False,crypto-1h-01,,False,,,False,0.0024250025826934364,-0.001122000162329528,regime_switching_research_only
AAVE/USD,1h,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,neutral,BTC/USD,ok,3675,63,0.0011319083826266498,0.49206349206349204,0.5140468054651696,0.6072192669993459,False,-0.0005866712998472407,0.0017185796824738904,cross_BTC/USD_state_slope=uptrend,-0.00019381601341129692,0.0013257243960379467,5,rolling,4,long,rejected,late_emerging_valid_supported,107,False,33,True,0.0088521668270574,0.0117959112501996,cross_BTC/USD_state_slope=uptrend,0.011091721840251,0.0461315918299747,0,0,0.0,0,8,8,6,7.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,95,False,False,crypto-1h-00,,False,,,False,0.0005935454052824906,0.0005383629773441592,regime_switching_research_only
AAVE/USD,1h,state_utc_session=utc_europe + state_ext=stretched_down + state_slope=flat,neutral,BTC/USD,ok,3675,38,0.0009993334889948783,0.47368421052631576,0.2381867824005256,0.8117362282685829,False,-0.0005866712998472407,0.001586004788842119,state_ext=stretched_down + state_slope=flat,0.0014746482386783625,-0.00047531474968348425,4,rolling,4,long,rejected,late_emerging_valid_supported,77,False,15,True,0.0117500010038615,0.0146937454270037,state_ext=stretched_down + state_slope=flat,0.0103483200777453,0.0194428623426832,0,0,0.0,0,8,8,7,7.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,114,False,False,crypto-1h-00,,False,,,False,0.001518700043039098,-0.0005193665540442198,regime_switching_research_only
DOT/USD,1h,state_utc_session=utc_us + state_ext=stretched_up + state_slope=uptrend,neutral,BTC/USD,ok,3675,195,0.0007926183851910986,0.6051282051282051,0.4015170990791456,0.6880394516004502,False,0.00028287223539228307,0.0005097461497988154,state_utc_session=utc_us + state_slope=uptrend,0.0011287842260185275,-0.000336165840827429,5,rolling,4,short,rejected,late_emerging_recent_only,318,False,88,True,0.0055349470048345,0.008897128642983,state_utc_session=utc_us + state_ext=stretched_up,0.0024255145503781,0.0044117848748308,1,1,0.25,0,8,8,7,8.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,124,104,False,False,crypto-1h-01,,False,,,False,0.0017195442415652725,-0.0009269258563741739,regime_switching_research_only
