symbol,timeframe,slice_combination,regime,regime_symbol,diagnostic_status,regime_window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_mean_ret_costadj,excess_vs_best_parent,bin_mode
AVGO,1d,state_volume=vol_surge + state_ext=stretched_down,all,AVGO,ok,4267,269,0.021391940403179,0.6468401486988847,3.5289800701726097,0.0004171645458537,True,0.0079606797518415,0.0134312606513374,state_ext=stretched_down,0.0143374802076986,0.0070544601954803,rolling
AVGO,1d,state_volume=vol_surge + state_ext=stretched_down,bull,AVGO,ok,2412,36,0.0024550408321865,0.5,0.1990437246786667,0.8422285414867992,False,0.0043238067445651,-0.0018687659123786,state_ext=stretched_down,0.0052841678363543,-0.0028291270041677,rolling
AVGO,1d,state_volume=vol_surge + state_ext=stretched_down,bear,AVGO,ok,280,32,0.0388384303216795,0.8125,3.102124269531104,0.0019213728272347,True,0.0208586447874371,0.0179797855342424,state_volume=vol_surge,0.0356092862738969,0.0032291440477826,rolling
AVGO,1d,state_volume=vol_surge + state_ext=stretched_down,neutral,AVGO,ok,1376,181,0.0249535481609552,0.6795580110497238,3.1939604409009985,0.0014033534633113,True,0.0119589066798562,0.0129946414810989,state_volume=vol_surge,0.0173370719714915,0.0076164761894636,rolling
AVGO,1d,state_volume=vol_surge + state_ext=stretched_down,regime_warmup,AVGO,ok,199,20,-0.0046685744465105,0.35,-0.4113142433309442,0.6808421268103881,False,0.0062478517650861,-0.0109164262115967,state_volume=vol_surge,0.0044999893609738,-0.0091685638074844,rolling
AVGO,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,all,USO,ok,4267,204,0.0263397769236194,0.6715686274509803,3.003782960764002,0.0026664546772883,True,0.0079606797518415,0.0183790971717778,cross_USO_state_slope=downtrend + state_ext=stretched_down,0.0202167840038309,0.0061229929197885,rolling
AVGO,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,bull,USO,ok,1224,4,0.0171053002177037,0.75,0.5962012875133698,0.5510407656158436,False,0.0037196755470647,0.0133856246706389,cross_TLT_state_ext=stretched_up + state_ext=stretched_down,0.0169624039328608,0.0001428962848428,rolling
AVGO,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,bear,USO,ok,1093,123,0.0182317453293566,0.6422764227642277,1.4698609305154866,0.1415994228735182,False,0.0136411898371663,0.0045905554921903,cross_USO_state_slope=downtrend + state_ext=stretched_down,0.0215190882625474,-0.0032873429331908,rolling
AVGO,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,neutral,USO,ok,1950,77,0.0397712807277492,0.7142857142857143,4.060485137583521,4.897085466692985e-05,True,0.0074387267381938,0.0323325539895554,cross_TLT_state_ext=stretched_up + state_ext=stretched_down,0.024375096280909,0.0153961844468401,rolling
AVGO,1d,state_ext=stretched_down + state_slope=downtrend,all,AVGO,ok,4267,799,0.0150007653163483,0.6207759699624531,3.608751971096547,0.0003076735910996,True,0.0079606797518415,0.0070400855645067,state_ext=stretched_down,0.0143374802076986,0.0006632851086496,rolling
AVGO,1d,state_ext=stretched_down + state_slope=downtrend,bull,AVGO,ok,2412,93,0.0015072289460451,0.5268817204301075,0.1426257591878284,0.8865857525703777,False,0.0043238067445651,-0.00281657779852,state_ext=stretched_down,0.0052841678363543,-0.0037769388903091,rolling
AVGO,1d,state_ext=stretched_down + state_slope=downtrend,bear,AVGO,ok,280,134,0.0272966049704162,0.7164179104477612,3.52495544777086,0.0004235540198842,True,0.0208586447874371,0.006437960182979,state_ext=stretched_down,0.0251822746334003,0.0021143303370159,rolling
AVGO,1d,state_ext=stretched_down + state_slope=downtrend,neutral,AVGO,ok,1376,572,0.014314150576476,0.6136363636363636,2.9277405556861598,0.0034143482286022,True,0.0119589066798562,0.0023552438966198,state_ext=stretched_down,0.0151149084066825,-0.0008007578302064,rolling
AVGO,1d,state_ext=stretched_down + state_slope=downtrend,regime_warmup,AVGO,ok,199,0,,,,,False,0.0062478517650861,,state_ext=stretched_down,0.0044047293409168,,rolling
BAC,1d,state_volume=vol_quiet + state_slope=downtrend,all,BAC,ok,5022,135,0.0337259237659118,0.6444444444444445,2.4324649739104647,0.0149964418795343,True,0.0025209594411772,0.0312049643247346,state_volume=vol_quiet,0.0147928144818507,0.0189331092840611,rolling
BAC,1d,state_volume=vol_quiet + state_slope=downtrend,bull,BAC,ok,1839,10,0.0288949786815753,0.9,2.5483559498947628,0.010823197518734,False,0.0024883217314946,0.0264066569500806,state_slope=downtrend,0.0103227375090864,0.0185722411724888,rolling
BAC,1d,state_volume=vol_quiet + state_slope=downtrend,bear,BAC,ok,1051,56,0.055568942633106,0.625,1.839125969599575,0.0658966601116852,False,0.0016166110996386,0.0539523315334674,state_volume=vol_quiet,0.0235082877746028,0.0320606548585032,rolling
BAC,1d,state_volume=vol_quiet + state_slope=downtrend,neutral,BAC,ok,1933,69,0.0166983932482378,0.6231884057971014,2.0884915776739765,0.0367535143573816,True,0.0032521778375838,0.013446215410654,state_volume=vol_quiet,0.0229388765758078,-0.00624048332757,rolling
BAC,1d,state_volume=vol_quiet + state_slope=downtrend,regime_warmup,BAC,ok,199,0,,,,,False,0.0004960634351948,,state_volume=vol_quiet,0.0010444224718165,,rolling
BITO,1d,state_ext=stretched_down + state_slope=flat + state_vol=mid_vol,all,BITO,ok,1194,59,0.0298992743821729,0.6440677966101694,2.857671873630964,0.0042676144430386,True,0.0015651627136412,0.0283341116685316,state_ext=stretched_down + state_vol=mid_vol,0.0196312152526145,0.0102680591295584,rolling
BITO,1d,state_ext=stretched_down + state_slope=flat + state_vol=mid_vol,bull,BITO,ok,398,12,0.0098048624215621,0.5833333333333334,0.7795495869746462,0.4356560393764921,False,0.0063116565704533,0.0034932058511088,state_ext=stretched_down + state_vol=mid_vol,0.0154727019463611,-0.0056678395247989,rolling
BITO,1d,state_ext=stretched_down + state_slope=flat + state_vol=mid_vol,bear,BITO,ok,210,21,0.0215752399932676,0.7142857142857143,2.6982719054162465,0.0069700484653556,True,-0.0021723384575119,0.0237475784507795,state_ext=stretched_down + state_vol=mid_vol,0.007526127611114,0.0140491123821536,rolling
BITO,1d,state_ext=stretched_down + state_slope=flat + state_vol=mid_vol,neutral,BITO,ok,387,26,0.0458968769088783,0.6153846153846154,2.161160935092281,0.0306829098814178,True,0.0104702232174887,0.0354266536913896,state_slope=flat + state_vol=mid_vol,0.0348981257333101,0.0109987511755681,rolling
BITO,1d,state_ext=stretched_down + state_slope=flat + state_vol=mid_vol,regime_warmup,BITO,ok,199,0,,,,,False,-0.0213016097690621,,state_ext=stretched_down,-0.0121735209555252,,rolling
BLK,1d,cross_USO_state_ext=neutral + cross_TLT_state_slope=flat + state_ext=neutral,all,USO,ok,5022,137,0.0112160746611501,0.635036496350365,3.901519597776832,9.559072096188004e-05,True,0.0033650785722638,0.0078509960888863,cross_USO_state_ext=neutral + cross_TLT_state_slope=flat,0.0058299541903934,0.0053861204707566,rolling
BLK,1d,cross_USO_state_ext=neutral + cross_TLT_state_slope=flat + state_ext=neutral,bull,USO,ok,1451,39,0.0098855564215621,0.5897435897435898,1.53334706400463,0.1251903642330369,False,0.0002857069040405,0.0095998495175216,cross_TLT_state_slope=flat + state_ext=neutral,0.0087125927017169,0.0011729637198452,rolling
BLK,1d,cross_USO_state_ext=neutral + cross_TLT_state_slope=flat + state_ext=neutral,bear,USO,ok,1237,33,0.0199315163553835,0.8181818181818182,5.44965702844808,5.046704742994734e-08,True,0.0056787014807576,0.0142528148746258,cross_USO_state_ext=neutral + cross_TLT_state_slope=flat,0.0161571492698454,0.003774367085538,rolling
BLK,1d,cross_USO_state_ext=neutral + cross_TLT_state_slope=flat + state_ext=neutral,neutral,USO,ok,2135,65,0.0075896228985999,0.5692307692307692,2.0853966345394146,0.0370333120867842,True,0.0040089379615161,0.0035806849370838,state_ext=neutral,0.0050783548363012,0.0025112680622986,rolling
BLK,1d,cross_USO_state_ext=neutral + cross_TLT_state_slope=flat + state_ext=neutral,regime_warmup,USO,ok,199,0,,,,,False,0.0045287818724225,,cross_USO_state_ext=neutral + state_ext=neutral,0.0051595651700647,,rolling
CAT,1d,state_ext=stretched_up + state_ret_1=ret_flat,all,CAT,ok,5022,770,0.00778398073352,0.6,4.409109239376154,1.0379666176341118e-05,True,0.00381539362501,0.00396858710851,state_ext=stretched_up,0.005260895292347,0.0025230854411729,rolling
CAT,1d,state_ext=stretched_up + state_ret_1=ret_flat,bull,CAT,ok,2105,514,0.0062586371058482,0.5914396887159533,3.056388175468879,0.0022402102548864,True,0.0050800156392235,0.0011786214666246,state_ret_1=ret_flat,0.0059515795884318,0.0003070575174164,rolling
CAT,1d,state_ext=stretched_up + state_ret_1=ret_flat,bear,CAT,ok,912,32,0.0225872154741035,0.8125,2.6272872098513047,0.0086068654118771,True,0.0040311140428897,0.0185561014312138,state_ext=stretched_up,0.0146234309427607,0.0079637845313427,rolling
CAT,1d,state_ext=stretched_up + state_ret_1=ret_flat,neutral,CAT,ok,1806,224,0.0091693517733621,0.5892857142857143,2.5601849592884927,0.0104616468139759,True,0.0023142098132506,0.0068551419601114,state_ext=stretched_up,0.0066768510551815,0.0024925007181806,rolling
CAT,1d,state_ext=stretched_up + state_ret_1=ret_flat,regime_warmup,CAT,ok,199,0,,,,,False,0.0030735423838623,,state_ext=stretched_up,-0.0036027105647325,,rolling
CBOE,1d,state_ext=stretched_down + state_vol=low_vol,all,CBOE,ok,4052,160,0.0098040681914949,0.63125,3.2093814929913584,0.0013302086887483,True,0.0034502398332694,0.0063538283582255,state_ext=stretched_down,0.0053542519577454,0.0044498162337495,rolling
CBOE,1d,state_ext=stretched_down + state_vol=low_vol,bull,CBOE,ok,2006,19,0.0125671724668881,0.6842105263157895,2.205418531617058,0.0274247388202764,True,0.0030978808140208,0.0094692916528673,state_vol=low_vol,0.0042581146560918,0.0083090578107962,rolling
CBOE,1d,state_ext=stretched_down + state_vol=low_vol,bear,CBOE,ok,398,22,0.0027522957301269,0.5454545454545454,0.3777707729538414,0.7056008873946114,False,0.0090324852179996,-0.0062801894878727,state_ext=stretched_down,0.0148447814897639,-0.012092485759637,rolling
CBOE,1d,state_ext=stretched_down + state_vol=low_vol,neutral,CBOE,ok,1449,119,0.0106665893084498,0.6386554621848739,3.1694098431169597,0.0015274883856173,True,0.0030789341154063,0.0075876551930435,state_vol=low_vol,0.007277454203659,0.0033891351047907,rolling
CBOE,1d,state_ext=stretched_down + state_vol=low_vol,regime_warmup,CBOE,ok,199,0,,,,,False,-0.0014587023040492,,state_ext=stretched_down,0.0033503507984387,,rolling
CBOE,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=downtrend + state_ext=stretched_down,all,USO,ok,4052,70,0.0218564864841198,0.7857142857142857,4.053663631143239,5.042170229074827e-05,True,0.0034502398332694,0.0184062466508504,cross_TLT_state_slope=downtrend + state_ext=stretched_down,0.0101670178786381,0.0116894686054816,rolling
CBOE,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=downtrend + state_ext=stretched_down,bull,USO,ok,1097,14,0.0035227848700818,0.5714285714285714,0.3979824674594975,0.6906431095237222,False,0.0021541883516518,0.00136859651843,state_ext=stretched_down,0.0056472246765416,-0.0021244398064597,rolling
CBOE,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=downtrend + state_ext=stretched_down,bear,USO,ok,1085,32,0.0308070999368128,0.8125,4.294917456553521,1.7475834643176924e-05,True,0.0024085698234042,0.0283985301134085,cross_TLT_state_slope=downtrend + state_ext=stretched_down,0.0102216552648425,0.0205854446719703,rolling
CBOE,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=downtrend + state_ext=stretched_down,neutral,USO,ok,1870,24,0.0206169944887179,0.875,2.627837448081826,0.0085929566616282,True,0.0048149352536106,0.0158020592351072,cross_TLT_state_slope=downtrend + state_ext=stretched_down,0.0188002154283576,0.0018167790603602,rolling
CBOE,1d,cross_USO_state_slope=uptrend + state_slope=flat,all,USO,ok,4052,421,0.0094230770953411,0.6413301662707839,4.02122239764516,5.7896910500954135e-05,True,0.0034502398332694,0.0059728372620717,cross_USO_state_slope=uptrend,0.0054835287325333,0.0039395483628078,rolling
CBOE,1d,cross_USO_state_slope=uptrend + state_slope=flat,bull,USO,ok,1097,139,0.0053709350698638,0.5899280575539568,1.2416320479142071,0.2143723518157907,False,0.0021541883516518,0.0032167467182119,cross_USO_state_slope=uptrend,0.0032177950798746,0.0021531399899891,rolling
CBOE,1d,cross_USO_state_slope=uptrend + state_slope=flat,bear,USO,ok,1085,49,0.0174305400026156,0.7551020408163265,4.330797559968415,1.48570226388145e-05,True,0.0024085698234042,0.0150219701792113,cross_USO_state_slope=uptrend,0.0105594700476393,0.0068710699549762,rolling
CBOE,1d,cross_USO_state_slope=uptrend + state_slope=flat,neutral,USO,ok,1870,233,0.0101564764905553,0.648068669527897,3.615746424561914,0.0002994834278933,True,0.0048149352536106,0.0053415412369447,cross_USO_state_slope=uptrend,0.006738281394288,0.0034181950962672,rolling
CBOE,1d,state_volume=vol_normal + state_ext=stretched_down + state_slope=flat,all,CBOE,ok,4052,98,0.0124734312319064,0.6938775510204082,3.173670180930935,0.0015052463007421,True,0.0034502398332694,0.009023191398637,state_ext=stretched_down + state_slope=flat,0.011676812604689,0.0007966186272174,rolling
CBOE,1d,state_volume=vol_normal + state_ext=stretched_down + state_slope=flat,bull,CBOE,ok,2006,21,0.0017043380715475,0.5714285714285714,0.2460004459202061,0.8056818873131488,False,0.0030978808140208,-0.0013935427424732,state_volume=vol_normal + state_slope=flat,0.0051627865898216,-0.0034584485182741,rolling
CBOE,1d,state_volume=vol_normal + state_ext=stretched_down + state_slope=flat,bear,CBOE,ok,398,17,0.021019196652219,0.7647058823529411,1.9925668598338864,0.0463088971126399,True,0.0090324852179996,0.0119867114342194,state_ext=stretched_down + state_slope=flat,0.0174633848965483,0.0035558117556707,rolling
CBOE,1d,state_volume=vol_normal + state_ext=stretched_down + state_slope=flat,neutral,CBOE,ok,1449,60,0.0138213136356102,0.7166666666666667,3.383562586296057,0.0007155189742142,True,0.0030789341154063,0.0107423795202038,state_ext=stretched_down + state_slope=flat,0.015075209456433,-0.0012538958208227,rolling
CBOE,1d,state_volume=vol_normal + state_ext=stretched_down + state_slope=flat,regime_warmup,CBOE,ok,199,0,,,,,False,-0.0014587023040492,,state_volume=vol_normal + state_ext=stretched_down,0.0044089795364646,,rolling
CME,1d,state_volume=vol_surge + state_ext=neutral,all,CME,ok,5022,151,0.0097520996282134,0.5827814569536424,3.7606928657272833,0.000169443373412,True,0.0024102951957414,0.0073418044324719,state_volume=vol_surge,0.0070446856283982,0.0027074139998151,rolling
CME,1d,state_volume=vol_surge + state_ext=neutral,bull,CME,ok,2240,74,0.0117170310868153,0.6756756756756757,3.3598598392529557,0.0007798202404196,True,0.0006798413466301,0.0110371897401851,state_volume=vol_surge,0.0052767133253682,0.006440317761447,rolling
CME,1d,state_volume=vol_surge + state_ext=neutral,bear,CME,ok,701,14,0.0024553915124741,0.5,0.2360756776507885,0.8133739469909447,False,0.00372928721596,-0.0012738957034858,state_volume=vol_surge,0.0071910051125689,-0.0047356136000948,rolling
CME,1d,state_volume=vol_surge + state_ext=neutral,neutral,CME,ok,1882,56,0.00973006693315,0.4821428571428571,1.8943789082913445,0.0581747339605613,False,0.0039685931646872,0.0057614737684628,state_volume=vol_surge,0.0086183482189852,0.0011117187141647,rolling
CME,1d,state_volume=vol_surge + state_ext=neutral,regime_warmup,CME,ok,199,7,0.0037496448578351,0.5714285714285714,0.2526473760245761,0.8005407165717255,False,0.0025052019207677,0.0012444429370673,state_volume=vol_surge,0.0079848738216753,-0.0042352289638402,rolling
CMG,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=downtrend + state_ext=stretched_down,all,USO,ok,5022,156,0.0242375946781724,0.5961538461538461,3.1017974376319,0.0019234952836111,True,0.004791275179429,0.0194463194987433,cross_USO_state_ext=stretched_down + state_ext=stretched_down,0.0111611806334139,0.0130764140447584,rolling
CMG,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=downtrend + state_ext=stretched_down,bull,USO,ok,1451,18,0.0313287403306601,0.6666666666666666,3.07846825785497,0.0020806769422212,True,0.0021158228730115,0.0292129174576486,cross_USO_state_ext=stretched_down + state_ext=stretched_down,0.0231251110108326,0.0082036293198275,rolling
CMG,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=downtrend + state_ext=stretched_down,bear,USO,ok,1237,77,0.0107832169001737,0.5064935064935064,1.1233404852745086,0.2612929156306249,False,0.0048507360661668,0.0059324808340069,cross_USO_state_ext=stretched_down,0.0062650312587905,0.0045181856413831,rolling
CMG,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=downtrend + state_ext=stretched_down,neutral,USO,ok,2135,61,0.0391285203693383,0.6885245901639344,3.2219766777620515,0.0012730949751655,True,0.0057534263594116,0.0333750940099266,cross_TLT_state_slope=downtrend + state_ext=stretched_down,0.0153238642614008,0.0238046561079374,rolling
CMG,1d,cross_USO_state_ext=stretched_down + cross_TLT_state_slope=downtrend + state_ext=stretched_down,regime_warmup,USO,ok,199,0,,,,,False,0.0136070310108589,,cross_USO_state_ext=stretched_down + state_ext=stretched_down,0.0656416991999677,,rolling
DASH,1d,cross_USO_state_ext=stretched_down + state_ext=stretched_down,all,USO,ok,1411,148,0.0254264286977829,0.6216216216216216,3.179038321897494,0.0014776455400293,True,0.0031259326516049,0.022300496046178,cross_USO_state_ext=stretched_down,0.01335578647508,0.0120706422227029,rolling
DASH,1d,cross_USO_state_ext=stretched_down + state_ext=stretched_down,bull,USO,ok,537,30,0.0465231534709988,0.6333333333333333,1.8563288692142352,0.0634066965958619,False,-0.0037116544117965,0.0502348078827953,cross_USO_state_ext=stretched_down,0.0151451971476493,0.0313779563233494,rolling
DASH,1d,cross_USO_state_ext=stretched_down + state_ext=stretched_down,bear,USO,ok,261,36,0.0397792538965764,0.6666666666666666,3.639731357584752,0.0002729226264859,True,0.0095788941197579,0.0302003597768185,cross_USO_state_ext=stretched_down,0.0156802838821927,0.0240989700143836,rolling
DASH,1d,cross_USO_state_ext=stretched_down + state_ext=stretched_down,neutral,USO,ok,613,82,0.0114068744251849,0.5975609756097561,1.0017859197837995,0.3164469990223841,False,0.0063682838911786,0.0050385905340062,cross_USO_state_ext=stretched_down,0.0116855550873145,-0.0002786806621296,rolling
DE,1d,state_slope=downtrend + state_vol=mid_vol,all,DE,ok,5022,543,0.0135814956894252,0.6335174953959485,4.119527636279659,3.796498895614064e-05,True,0.0040617032142917,0.0095197924751335,state_slope=downtrend,0.0081717350897953,0.0054097605996299,rolling
DE,1d,state_slope=downtrend + state_vol=mid_vol,bull,DE,ok,2103,60,0.0235407288297097,0.7,3.4821283483471466,0.0004974452024049,True,0.0015856968737766,0.021955031955933,state_vol=mid_vol,0.0057129397255453,0.0178277891041643,rolling
DE,1d,state_slope=downtrend + state_vol=mid_vol,bear,DE,ok,682,146,0.0143367952149516,0.6438356164383562,2.6274533724887505,0.0086026630850302,True,0.0102438987889368,0.0040928964260147,state_slope=downtrend,0.0151565711154652,-0.0008197759005136,rolling
DE,1d,state_slope=downtrend + state_vol=mid_vol,neutral,DE,ok,2038,337,0.0114811167008676,0.6172106824925816,2.790045933569402,0.0052700564227379,True,0.0036536831391556,0.0078274335617119,state_slope=downtrend,0.0060827999389402,0.0053983167619274,rolling
DE,1d,state_slope=downtrend + state_vol=mid_vol,regime_warmup,DE,ok,199,0,,,,,False,0.0132191346983243,,,,,rolling
DE,1d,state_volume=vol_surge + state_slope=downtrend,all,DE,ok,5022,222,0.0174521672548833,0.6216216216216216,3.74113037028997,0.0001831944561039,True,0.0040617032142917,0.0133904640405915,state_slope=downtrend,0.0081717350897953,0.0092804321650879,rolling
DE,1d,state_volume=vol_surge + state_slope=downtrend,bull,DE,ok,2103,22,0.004410606572973,0.4090909090909091,0.4780984269070731,0.632580151671853,False,0.0015856968737766,0.0028249096991963,state_slope=downtrend,0.0046314336627136,-0.0002208270897405,rolling
DE,1d,state_volume=vol_surge + state_slope=downtrend,bear,DE,ok,682,58,0.0141822874243136,0.5344827586206896,1.219890824847422,0.2225062644583495,False,0.0102438987889368,0.0039383886353767,state_slope=downtrend,0.0151565711154652,-0.0009742836911516,rolling
DE,1d,state_volume=vol_surge + state_slope=downtrend,neutral,DE,ok,2038,142,0.0208082754603415,0.6901408450704225,4.499682785096832,6.805494052297689e-06,True,0.0036536831391556,0.0171545923211858,state_volume=vol_surge,0.0081591937507945,0.012649081709547,rolling
DE,1d,state_volume=vol_surge + state_slope=downtrend,regime_warmup,DE,ok,199,0,,,,,False,0.0132191346983243,,state_volume=vol_surge,0.0024841116743353,,rolling
DE,1d,state_volume=vol_surge + state_ext=stretched_down + state_slope=downtrend,all,DE,ok,5022,167,0.0191851545720668,0.6167664670658682,3.576643624812908,0.0003480341327779,True,0.0040617032142917,0.015123451357775,state_volume=vol_surge + state_slope=downtrend,0.0174521672548833,0.0017329873171835,rolling
DE,1d,state_volume=vol_surge + state_ext=stretched_down + state_slope=downtrend,bull,DE,ok,2103,7,-0.0290922172037004,0.1428571428571428,-1.856988159062812,0.0633128387329384,False,0.0015856968737766,-0.030677914077477,state_ext=stretched_down + state_slope=downtrend,0.008101950292153,-0.0371941674958534,rolling
DE,1d,state_volume=vol_surge + state_ext=stretched_down + state_slope=downtrend,bear,DE,ok,682,48,0.0181493685329064,0.5,1.4246103553515357,0.1542698649897667,False,0.0102438987889368,0.0079054697439696,state_ext=stretched_down + state_slope=downtrend,0.0175520335900039,0.0005973349429024,rolling
DE,1d,state_volume=vol_surge + state_ext=stretched_down + state_slope=downtrend,neutral,DE,ok,2038,112,0.0226463986105495,0.6964285714285714,4.336427950842508,1.4481686572809238e-05,True,0.0036536831391556,0.0189927154713938,state_volume=vol_surge + state_slope=downtrend,0.0208082754603415,0.001838123150208,rolling
DE,1d,state_volume=vol_surge + state_ext=stretched_down + state_slope=downtrend,regime_warmup,DE,ok,199,0,,,,,False,0.0132191346983243,,state_ext=stretched_down,0.0382134816939771,,rolling
DE,1d,state_ext=stretched_down + state_slope=downtrend,all,DE,ok,5022,1062,0.0107628160966169,0.5988700564971752,3.171881248353991,0.0015145492491577,True,0.0040617032142917,0.0067011128823252,state_ext=stretched_down,0.0087245770120385,0.0020382390845784,rolling
DE,1d,state_ext=stretched_down + state_slope=downtrend,bull,DE,ok,2103,74,0.008101950292153,0.5675675675675675,1.2910847788183788,0.1966742814980477,False,0.0015856968737766,0.0065162534183763,state_ext=stretched_down,0.0073675442879254,0.0007344060042276,rolling
DE,1d,state_ext=stretched_down + state_slope=downtrend,bear,DE,ok,682,305,0.0175520335900039,0.6262295081967213,1.9891264836538936,0.0466872438132766,True,0.0102438987889368,0.0073081348010671,state_slope=downtrend,0.0151565711154652,0.0023954624745386,rolling
DE,1d,state_ext=stretched_down + state_slope=downtrend,neutral,DE,ok,2038,683,0.0080193208316788,0.5900439238653001,2.504326316812041,0.0122684824033445,True,0.0036536831391556,0.0043656376925231,state_slope=downtrend,0.0060827999389402,0.0019365208927386,rolling
DE,1d,state_ext=stretched_down + state_slope=downtrend,regime_warmup,DE,ok,199,0,,,,,False,0.0132191346983243,,state_ext=stretched_down,0.0382134816939771,,rolling
DE,1d,cross_TLT_state_ext=stretched_up + state_ext=stretched_down,all,TLT,ok,5022,477,0.013721379573143,0.6184486373165619,3.2239405187897554,0.0012643965966105,True,0.0040617032142917,0.0096596763588513,state_ext=stretched_down,0.0087245770120385,0.0049968025611045,rolling
DE,1d,cross_TLT_state_ext=stretched_up + state_ext=stretched_down,bull,TLT,ok,1669,278,0.0151430834522253,0.5935251798561151,2.4027636059187,0.0162717022796738,True,0.0044856294363007,0.0106574540159245,cross_TLT_state_ext=stretched_up,0.0100945228326633,0.0050485606195619,rolling
DE,1d,cross_TLT_state_ext=stretched_up + state_ext=stretched_down,bear,TLT,ok,1118,15,0.0039553565045193,0.6666666666666666,0.252637273169451,0.8005485242890475,False,0.0030914245184812,0.000863931986038,state_ext=stretched_down,0.0047399495201543,-0.0007845930156349,rolling
DE,1d,cross_TLT_state_ext=stretched_up + state_ext=stretched_down,neutral,TLT,ok,2036,178,0.0111827399433649,0.6460674157303371,2.398462787676625,0.0164640492792513,True,0.0033519339864236,0.0078308059569413,state_ext=stretched_down,0.0090191914800819,0.0021635484632829,rolling
DE,1d,cross_TLT_state_ext=stretched_up + state_ext=stretched_down,regime_warmup,TLT,ok,199,6,0.0475771331973101,0.8333333333333334,3.52450114322533,0.0004242809839325,False,0.0132191346983243,0.0343579984989858,state_ext=stretched_down,0.0382134816939771,0.009363651503333,rolling
DE,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,all,USO,ok,5022,272,0.0171315211080203,0.6507352941176471,3.044161738495332,0.0023332966055642,True,0.0040617032142917,0.0130698178937285,cross_TLT_state_ext=stretched_up + state_ext=stretched_down,0.013721379573143,0.0034101415348772,rolling
DE,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,bull,USO,ok,1451,7,0.0084184887065708,0.4285714285714285,0.5060129644621679,0.6128475485293023,False,0.001727920069249,0.0066905686373217,cross_USO_state_slope=downtrend + state_ext=stretched_down,0.0139612846430122,-0.0055427959364414,rolling
DE,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,bear,USO,ok,1237,136,0.0223481595087248,0.6470588235294118,2.148081108322855,0.0317073127133882,True,0.0062337348196754,0.0161144246890493,cross_TLT_state_ext=stretched_up + state_ext=stretched_down,0.0203578251083173,0.0019903344004074,rolling
DE,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,neutral,USO,ok,2135,129,0.0121046095135577,0.6666666666666666,2.325155644840353,0.0200636391213397,True,0.0035357956650058,0.0085688138485518,cross_TLT_state_ext=stretched_up + state_ext=stretched_down,0.0103222520166181,0.0017823574969396,rolling
DE,1d,cross_USO_state_slope=downtrend + cross_TLT_state_ext=stretched_up + state_ext=stretched_down,regime_warmup,USO,ok,199,0,,,,,False,0.0132191346983243,,cross_TLT_state_ext=stretched_up + state_ext=stretched_down,0.0475771331973101,,rolling
DE,1d,state_ext=stretched_down + state_ret_5=ret_down,all,DE,ok,5022,1010,0.0092609346684016,0.5831683168316831,3.021787553297346,0.0025128684148989,True,0.0040617032142917,0.0051992314541099,state_ext=stretched_down,0.0087245770120385,0.0005363576563631,rolling
DE,1d,state_ext=stretched_down + state_ret_5=ret_down,bull,DE,ok,2103,108,0.0051638915920311,0.5462962962962963,0.972080214760954,0.3310106442141658,False,0.0015856968737766,0.0035781947182544,state_ext=stretched_down,0.0073675442879254,-0.0022036526958942,rolling
DE,1d,state_ext=stretched_down + state_ret_5=ret_down,bear,DE,ok,682,282,0.0151966007248513,0.599290780141844,1.8450194905321808,0.0650347034275689,False,0.0102438987889368,0.0049527019359145,state_ext=stretched_down,0.0145741478642659,0.0006224528605854,rolling
DE,1d,state_ext=stretched_down + state_ret_5=ret_down,neutral,DE,ok,2038,620,0.0072748424495778,0.582258064516129,2.370917710866151,0.0177439811232498,True,0.0036536831391556,0.0036211593104221,state_ext=stretched_down,0.0055470346885396,0.0017278077610381,rolling
DE,1d,state_ext=stretched_down + state_ret_5=ret_down,regime_warmup,DE,ok,199,0,,,,,False,0.0132191346983243,,state_ext=stretched_down,0.0382134816939771,,rolling
