symbol,timeframe,slice_combination,window,diagnostic_status,window_start_utc,window_end_utc,window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_n,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_n,best_parent_mean_ret_costadj,excess_vs_best_parent,best_parent_p_value_nw,bin_mode
CMCSA,1d,state_ext=stretched_down + state_ret_1=ret_down,calendar_2026_ytd,ok,2026-01-02 00:00:00+00:00,2026-07-21 04:00:00+00:00,267,21,0.0033661021734957,0.6190476190476191,0.9213889916175072,0.3568473740711608,False,267,-0.0024416323873424,0.0058077345608381,state_ret_1=ret_down,39,0.0007964127736706,0.002569689399825,0.8819499926796517,rolling
CMCSA,1d,state_ext=stretched_down + state_ret_1=ret_down,latest_12m,ok,2025-07-21 04:00:00+00:00,2026-07-21 04:00:00+00:00,496,109,0.044327351729314,0.9174311926605504,9.00970479880859,0.0,True,496,-0.0020899583654388,0.0464173100947528,state_ret_1=ret_down,152,0.04095973825602,0.0033676134732939,0.0,rolling
CMCSA,1d,state_ext=stretched_down + state_ret_1=ret_down,latest_6m,ok,2026-01-21 05:00:00+00:00,2026-07-21 04:00:00+00:00,242,20,0.0011504830179296,0.6,0.3705511055159469,0.7109719054146102,False,242,-0.0041804997938233,0.005330982811753,state_ext=stretched_down,95,-0.0019952389918703,0.0031457220097999,0.627954537890496,rolling
CMCSA,1d,state_ext=stretched_down + state_ret_5=ret_down,all,ok,2006-08-01 04:00:00+00:00,2026-07-21 04:00:00+00:00,6278,1536,0.0335997550308781,0.771484375,14.205945425179571,0.0,True,6278,0.0018577132468252,0.0317420417840528,state_ret_5=ret_down,2244,0.0304372219991823,0.0031625330316957,0.0,rolling
CMCSA,1d,state_ext=stretched_down + state_ret_5=ret_down,calendar_2024,ok,2024-01-02 00:00:00+00:00,2024-12-31 05:00:00+00:00,504,197,0.0575366855989988,0.9695431472081218,24.351055483687176,0.0,True,504,0.0004708067797739,0.0570658788192248,state_ret_5=ret_down,246,0.0558968451802959,0.0016398404187029,0.0,rolling
CMCSA,1d,state_ext=stretched_down + state_ret_5=ret_down,calendar_2025,ok,2025-01-02 00:00:00+00:00,2025-12-31 05:00:00+00:00,500,192,0.0559484287696785,0.9635416666666666,24.77035796051056,0.0,True,500,-1.8249825682172927e-05,0.0559666785953607,state_ret_5=ret_down,244,0.0557964727510519,0.0001519560186266,0.0,rolling
CMCSA,1d,state_ext=stretched_down + state_ret_5=ret_down,calendar_2026_ytd,ok,2026-01-02 00:00:00+00:00,2026-07-21 04:00:00+00:00,267,48,-0.0022850870529209,0.5625,-0.5358763878680508,0.5920439843051029,False,267,-0.0024416323873424,0.0001565453344214,state_ext=stretched_down,96,-0.0014778043639881,-0.0008072826889328,0.7196974800776954,rolling
CMCSA,1d,state_ext=stretched_down + state_ret_5=ret_down,latest_12m,ok,2025-07-21 04:00:00+00:00,2026-07-21 04:00:00+00:00,496,136,0.0342008015758206,0.8382352941176471,5.966211837353161,2.428250045483082e-09,True,496,-0.0020899583654388,0.0362907599412595,state_ret_5=ret_down,177,0.033100200647562,0.0011006009282586,5.706732864041442e-10,rolling
CMCSA,1d,state_ext=stretched_down + state_ret_5=ret_down,latest_6m,ok,2026-01-21 05:00:00+00:00,2026-07-21 04:00:00+00:00,242,47,-0.0033481417835111,0.5531914893617021,-0.80411710466996,0.4213293470353867,False,242,-0.0041804997938233,0.0008323580103121,state_ext=stretched_down,95,-0.0019952389918703,-0.0013529027916408,0.627954537890496,rolling
CMCSA,1d,state_volume=vol_normal + state_ext=stretched_down,all,ok,2006-08-01 04:00:00+00:00,2026-07-21 04:00:00+00:00,6278,1501,0.026356166113571,0.7235176548967355,10.850926259319868,0.0,True,6278,0.0018577132468252,0.0244984528667458,state_ext=stretched_down,1963,0.0253497193468694,0.0010064467667016,0.0,rolling
CMCSA,1d,state_volume=vol_normal + state_ext=stretched_down,calendar_2024,ok,2024-01-02 00:00:00+00:00,2024-12-31 05:00:00+00:00,504,152,0.0545277371010087,0.9473684210526316,15.01005776645104,0.0,True,504,0.0004708067797739,0.0540569303212347,state_ext=stretched_down,205,0.052940608267633,0.0015871288333756,0.0,rolling
CMCSA,1d,state_volume=vol_normal + state_ext=stretched_down,calendar_2025,ok,2025-01-02 00:00:00+00:00,2025-12-31 05:00:00+00:00,500,153,0.0534494478000109,0.9411764705882352,19.04752068830027,0.0,True,500,-1.8249825682172927e-05,0.0534676976256931,state_ext=stretched_down,204,0.0502614232744111,0.0031880245255998,0.0,rolling
CMCSA,1d,state_volume=vol_normal + state_ext=stretched_down,calendar_2026_ytd,ok,2026-01-02 00:00:00+00:00,2026-07-21 04:00:00+00:00,267,79,-0.0037583967721091,0.4556962025316455,-0.8008628362805905,0.4232110569624403,False,267,-0.0024416323873424,-0.0013167643847667,state_ext=stretched_down,96,-0.0014778043639881,-0.002280592408121,0.7196974800776954,rolling
CMCSA,1d,state_volume=vol_normal + state_ext=stretched_down,latest_12m,ok,2025-07-21 04:00:00+00:00,2026-07-21 04:00:00+00:00,496,150,0.0222468638935468,0.6933333333333334,3.678250961548143,0.000234838834539,True,496,-0.0020899583654388,0.0243368222589856,state_ext=stretched_down,190,0.0225591114221389,-0.000312247528592,7.92503554114532e-06,rolling
CMCSA,1d,state_volume=vol_normal + state_ext=stretched_down,latest_6m,ok,2026-01-21 05:00:00+00:00,2026-07-21 04:00:00+00:00,242,78,-0.0044178439779672,0.4487179487179487,-0.9436189810102096,0.3453643891231883,False,242,-0.0041804997938233,-0.0002373441841438,state_ext=stretched_down,95,-0.0019952389918703,-0.0024226049860968,0.627954537890496,rolling
CMCSA,1d,state_volume=vol_quiet + state_slope=flat,all,ok,2006-08-01 04:00:00+00:00,2026-07-21 04:00:00+00:00,6278,251,0.0141183407347391,0.601593625498008,5.129028005144028,2.912420187239917e-07,True,6278,0.0018577132468252,0.0122606274879138,state_volume=vol_quiet,634,0.0088705361056259,0.0052478046291131,6.833989492527337e-06,rolling
CMCSA,1d,state_volume=vol_quiet + state_slope=flat,calendar_2024,ok,2024-01-02 00:00:00+00:00,2024-12-31 05:00:00+00:00,504,26,0.019551684774448,0.6538461538461539,1.9248044297042808,0.05425382962319,False,504,0.0004708067797739,0.0190808779946741,state_volume=vol_quiet,52,0.0110549783917157,0.0084967063827323,0.0724879457852845,rolling
CMCSA,1d,state_volume=vol_quiet + state_slope=flat,calendar_2025,ok,2025-01-02 00:00:00+00:00,2025-12-31 05:00:00+00:00,500,13,0.0216413906630919,0.6153846153846154,1.964455557091671,0.049477285406621,False,500,-1.8249825682172927e-05,0.021659640488774,state_volume=vol_quiet,48,0.0248991282150544,-0.0032577375519625,5.439858341560466e-09,rolling
CMCSA,1d,state_volume=vol_quiet + state_slope=flat,calendar_2026_ytd,ok,2026-01-02 00:00:00+00:00,2026-07-21 04:00:00+00:00,267,4,0.0075940887539453,0.75,1.4288591526620291,0.1530447198060844,False,267,-0.0024416323873424,0.0100357211412877,state_volume=vol_quiet,11,0.0121243041926136,-0.0045302154386683,8.011795582518745e-08,rolling
CMCSA,1d,state_volume=vol_quiet + state_slope=flat,latest_12m,ok,2025-07-21 04:00:00+00:00,2026-07-21 04:00:00+00:00,496,8,0.0210857588265983,0.75,2.138916941962634,0.0324423956908166,False,496,-0.0020899583654388,0.0231757171920371,state_volume=vol_quiet,31,0.0220155984587403,-0.0009298396321419,4.978266310295965e-07,rolling
CMCSA,1d,state_volume=vol_quiet + state_slope=flat,latest_6m,ok,2026-01-21 05:00:00+00:00,2026-07-21 04:00:00+00:00,242,4,0.0075940887539453,0.75,1.4288591526620291,0.1530447198060844,False,242,-0.0041804997938233,0.0117745885477687,state_volume=vol_quiet,11,0.0121243041926136,-0.0045302154386683,8.011795582518745e-08,rolling
CMCSA,1d,cross_USO_state_vol=mid_vol + state_ext=stretched_down,all,ok,2006-08-01 04:00:00+00:00,2026-07-21 04:00:00+00:00,6278,552,0.0262986632990534,0.7083333333333334,7.592725233262662,3.1308289294429414e-14,True,6278,0.0018577132468252,0.0244409500522281,state_ext=stretched_down,1963,0.0253497193468694,0.000948943952184,0.0,rolling
CMCSA,1d,cross_USO_state_vol=mid_vol + state_ext=stretched_down,calendar_2024,ok,2024-01-02 00:00:00+00:00,2024-12-31 05:00:00+00:00,504,48,0.0615119682247665,1.0,15.969557629518084,0.0,True,504,0.0004708067797739,0.0610411614449925,state_ext=stretched_down,205,0.052940608267633,0.0085713599571334,0.0,rolling
CMCSA,1d,cross_USO_state_vol=mid_vol + state_ext=stretched_down,calendar_2025,ok,2025-01-02 00:00:00+00:00,2025-12-31 05:00:00+00:00,500,27,0.0519956099396348,0.8888888888888888,7.868930057862243,3.552713678800501e-15,True,500,-1.8249825682172927e-05,0.052013859765317,state_ext=stretched_down,204,0.0502614232744111,0.0017341866652237,0.0,rolling
CMCSA,1d,cross_USO_state_vol=mid_vol + state_ext=stretched_down,calendar_2026_ytd,ok,2026-01-02 00:00:00+00:00,2026-07-21 04:00:00+00:00,267,12,0.0141388104762522,0.8333333333333334,2.308632161044821,0.0209640017170604,False,267,-0.0024416323873424,0.0165804428635946,cross_USO_state_vol=mid_vol,75,0.0049016579958208,0.0092371524804313,0.191631268206939,rolling
CMCSA,1d,cross_USO_state_vol=mid_vol + state_ext=stretched_down,latest_12m,ok,2025-07-21 04:00:00+00:00,2026-07-21 04:00:00+00:00,496,26,0.0281654156258302,0.8461538461538461,3.936996304565516,8.250787707053675e-05,True,496,-0.0020899583654388,0.0302553739912691,state_ext=stretched_down,190,0.0225591114221389,0.0056063042036913,7.92503554114532e-06,rolling
CMCSA,1d,cross_USO_state_vol=mid_vol + state_ext=stretched_down,latest_6m,ok,2026-01-21 05:00:00+00:00,2026-07-21 04:00:00+00:00,242,12,0.0141388104762522,0.8333333333333334,2.308632161044821,0.0209640017170604,False,242,-0.0041804997938233,0.0183193102700755,cross_USO_state_vol=mid_vol,60,0.0025678097244623,0.0115710007517898,0.5170290593753972,rolling
CMCSA,1d,cross_USO_state_ext=neutral + cross_TLT_state_slope=uptrend + state_ext=stretched_down,all,ok,2006-08-01 04:00:00+00:00,2026-07-21 04:00:00+00:00,6278,128,0.0352065105079535,0.78125,6.713766417862095,1.89663840188814e-11,True,6278,0.0018577132468252,0.0333487972611282,cross_USO_state_ext=neutral + state_ext=stretched_down,512,0.0316955037212558,0.0035110067866977,0.0,rolling
CMCSA,1d,cross_USO_state_ext=neutral + cross_TLT_state_slope=uptrend + state_ext=stretched_down,calendar_2024,ok,2024-01-02 00:00:00+00:00,2024-12-31 05:00:00+00:00,504,25,0.057147093588605,0.92,9.215777611738105,0.0,True,504,0.0004708067797739,0.056676286808831,cross_USO_state_ext=neutral + state_ext=stretched_down,90,0.0530839893988853,0.0040631041897196,0.0,rolling
CMCSA,1d,cross_USO_state_ext=neutral + cross_TLT_state_slope=uptrend + state_ext=stretched_down,calendar_2025,ok,2025-01-02 00:00:00+00:00,2025-12-31 05:00:00+00:00,500,14,0.0453948620867974,0.9285714285714286,4.97036687564274,6.682633166832375e-07,False,500,-1.8249825682172927e-05,0.0454131119124795,cross_USO_state_ext=neutral + state_ext=stretched_down,79,0.0516567442877906,-0.0062618822009932,0.0,rolling
CMCSA,1d,cross_USO_state_ext=neutral + cross_TLT_state_slope=uptrend + state_ext=stretched_down,calendar_2026_ytd,ok,2026-01-02 00:00:00+00:00,2026-07-21 04:00:00+00:00,267,2,0.0201595373488083,1.0,24.49991923165684,0.0,False,267,-0.0024416323873424,0.0226011697361507,cross_TLT_state_slope=uptrend + state_ext=stretched_down,13,0.027376189050064,-0.0072166517012557,0.0065164267999513,rolling
CMCSA,1d,cross_USO_state_ext=neutral + cross_TLT_state_slope=uptrend + state_ext=stretched_down,latest_12m,ok,2025-07-21 04:00:00+00:00,2026-07-21 04:00:00+00:00,496,12,0.0341889141955646,0.9166666666666666,4.470062410505879,7.819677593223773e-06,False,496,-0.0020899583654388,0.0362788725610034,cross_USO_state_ext=neutral + state_ext=stretched_down,58,0.0360257280425554,-0.0018368138469908,1.0182958209981052e-07,rolling
CMCSA,1d,cross_USO_state_ext=neutral + cross_TLT_state_slope=uptrend + state_ext=stretched_down,latest_6m,ok,2026-01-21 05:00:00+00:00,2026-07-21 04:00:00+00:00,242,2,0.0201595373488083,1.0,24.49991923165684,0.0,False,242,-0.0041804997938233,0.0243400371426317,cross_TLT_state_slope=uptrend + state_ext=stretched_down,13,0.027376189050064,-0.0072166517012557,0.0065164267999513,rolling
CMCSA,1d,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,all,ok,2006-08-01 04:00:00+00:00,2026-07-21 04:00:00+00:00,6278,156,0.033462298941459,0.8141025641025641,6.887353267143978,5.683897796870952e-12,True,6278,0.0018577132468252,0.0316045856946338,state_ext=neutral + state_slope=uptrend,339,0.0195392025863749,0.0139230963550841,1.6041895589680166e-08,rolling
CMCSA,1d,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,calendar_2024,ok,2024-01-02 00:00:00+00:00,2024-12-31 05:00:00+00:00,504,19,0.0324122372106764,0.8947368421052632,2.568426019696181,0.0102161516107166,True,504,0.0004708067797739,0.0319414304309024,state_ext=neutral + state_slope=uptrend,19,0.0324122372106764,0.0,0.0102161516107166,rolling
CMCSA,1d,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,calendar_2025,ok,2025-01-02 00:00:00+00:00,2025-12-31 05:00:00+00:00,500,18,0.0472115984246272,0.9444444444444444,6.961431255487578,3.368416656712725e-12,True,500,-1.8249825682172927e-05,0.0472298482503094,state_ext=neutral + state_slope=uptrend,25,0.0511677622901086,-0.0039561638654813,0.0,rolling
CMCSA,1d,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,calendar_2026_ytd,ok,2026-01-02 00:00:00+00:00,2026-07-21 04:00:00+00:00,267,0,,,,,False,267,-0.0024416323873424,,state_vol=high_vol,4,0.0123000905543267,,0.2613474962585154,rolling
CMCSA,1d,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,latest_12m,ok,2025-07-21 04:00:00+00:00,2026-07-21 04:00:00+00:00,496,3,0.0676244919762062,1.0,10.75894302025944,0.0,False,496,-0.0020899583654388,0.069714450341645,state_ext=neutral + state_slope=uptrend,26,0.028571716062574,0.0390527759136322,0.004978957237272,rolling
CMCSA,1d,state_ext=neutral + state_slope=uptrend + state_vol=high_vol,latest_6m,ok,2026-01-21 05:00:00+00:00,2026-07-21 04:00:00+00:00,242,0,,,,,False,242,-0.0041804997938233,,state_ext=neutral + state_slope=uptrend,14,0.0047869415812841,,0.5664971582111322,rolling
