rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
618,DOGE/USD,1h,cross_BTC/USD_state_ext=neutral + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,827,False,153,False,-0.007076192495413374,-0.003762263403721648,cross_BTC/USD_state_ext=neutral,-0.0037354607627207454,0.004050255264070435,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,302,True,False
619,LINK/USD,1h,state_weekpart=weekday + state_ext=stretched_up + state_vol=high_vol,rolling,4,long,rejected,rejected_unsupported,351,False,49,False,-0.007680114049203595,-0.00473818446523541,state_weekpart=weekday,-0.004587896858937832,5.4853539815713503e-05,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,132,True,False
620,CRV/USD,1h,cross_ETH/USD_state_slope=flat + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,533,False,274,False,-0.007798894437984001,-0.003550186040244179,state_slope=uptrend,-0.004866844541186007,0.005166825185451085,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,317,True,False
621,DOT/USD,1h,state_weekpart=weekday + state_ext=stretched_up + state_vol=high_vol,rolling,4,long,rejected,rejected_unsupported,345,False,78,False,-0.008442940968558977,-0.004805122606707461,state_weekpart=weekday,-0.00502897586638643,0.008667022337910613,0,0000,0.0,0,1,1,6,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,340,True,False
622,DOT/USD,1h,state_ext=stretched_up + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,141,False,37,False,-0.007421699582794214,-0.004059517944645729,state_ext=stretched_up,-0.005546821694202685,0.003855500944870194,0,0000,0.0,0,1,1,6,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,298,True,False
623,CRV/USD,1h,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,372,False,198,False,-0.007786913367036474,-0.0035382049692966513,state_ext=stretched_up,-0.006341616733539132,0.0050952748757970845,0,0000,0.0,0,0,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,316,True,False
624,DOGE/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,355,False,69,False,-0.013339858020610858,-0.010025928928919133,state_utc_session=utc_europe,-0.010623319095439347,2.405357710499878e-05,0,0000,0.0,0,1,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,114,True,True
625,DOGE/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,261,False,61,False,-0.014063531510666801,-0.010749602418975076,state_utc_session=utc_europe,-0.01134699258549529,8.298204951406873e-05,0,0000,0.0,0,1,0,7,1.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,141,True,False
626,DOGE/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,1080,False,266,False,-0.003968186976355207,-0.00028211606804693116,state_ret_day=ret_day_down,-3.6950201831391014e-05,0.0032563867752863906,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,289,True,False
627,DOT/USD,1h,state_utc_session=utc_asia + state_funding=funding_neutral + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1368,False,620,False,-0.003484751463582338,-0.00012256982543385267,state_funding=funding_neutral,-0.00012256982543385267,0.00019692429397277778,0,0000,0.0,0,1,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,168,True,False
628,DOT/USD,1h,state_utc_session=utc_asia + state_volume=vol_surge,rolling,4,short,rejected,rejected_unsupported,771,False,370,False,-0.0034719855038369005,-0.00010980386568841538,state_volume=vol_surge,-0.0001271343091521701,0.0030055824107466655,0,0000,0.0,0,1,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,285,True,False
629,DOGE/USD,1h,cross_BTC/USD_state_slope=downtrend + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,1673,False,525,False,-0.003732333315128756,-4.626240682048012e-05,state_slope=downtrend,-0.00016562543720575551,6.400764099523393e-05,0,0000,0.0,0,1,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,135,True,False
630,DOT/USD,1h,state_utc_session=utc_us + state_volume=vol_normal,rolling,4,long,rejected,rejected_unsupported,251,False,100,False,-0.003944597059343547,-0.0003067786974920309,state_volume=vol_normal,-0.00019167511476067805,0.006737393605460884,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,331,True,False
631,DOT/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_up + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,687,False,254,False,-0.005156000879877651,-0.0015181825180261349,state_ret_day=ret_day_up + state_ext=stretched_up,-0.00020707289339933453,0.003915137290761095,0,0000,0.0,0,1,1,5,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,300,True,False
632,LINK/USD,1h,state_utc_session=utc_europe + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,612,False,254,False,-0.00411706209139854,-5.8991675366724776e-05,state_slope=downtrend,-0.00024100680375998152,0.0021860485575624367,0,0000,0.0,0,2,1,5,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,266,True,False
633,DOGE/USD,1h,state_ext=stretched_down + state_vol=mid_vol,rolling,4,short,rejected,rejected_unsupported,415,False,170,False,-0.0038398740631508314,-0.00015380315484255554,state_vol=mid_vol,-0.0003938297841466921,0.016882136256203273,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,379,True,False
634,DOGE/USD,1h,state_weekpart=weekday + state_ext=neutral + state_vol=mid_vol,rolling,4,short,rejected,rejected_unsupported,808,False,360,False,-0.0038476575519078644,-0.00016158664359958858,state_vol=mid_vol,-0.0004016132729037251,0.0010035212212560207,0,0000,0.0,0,1,1,5,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,232,True,False
635,DOT/USD,1h,state_utc_session=utc_asia + state_volume=vol_normal,rolling,4,short,rejected,rejected_unsupported,207,False,143,False,-0.0036517816437944255,-0.0002896000056459404,state_volume=vol_normal,-0.00040470358837729325,0.003041378014291274,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,286,True,False
636,DOT/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1094,False,461,False,-0.004021647810656709,-0.0006594661725082239,state_ext=neutral,-0.0005278533218269444,0.0009668992767564166,0,0000,0.0,0,1,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,230,True,False
637,CRV/USD,1h,cross_ETH/USD_state_vol=mid_vol + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1019,False,477,False,-0.005053811544245876,-0.0008051031465060535,state_ext=neutral,-0.0005681410292174508,0.0031291973025271425,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,288,True,False
638,CRV/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,969,False,491,False,-0.0027540732078839194,-2.7816056237389697e-06,cross_BTC/USD_state_slope=flat,-0.0005943116528649376,0.02273398989582942,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,398,False,False
639,DOT/USD,1h,cross_BTC/USD_state_slope=downtrend + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,1649,False,526,False,-0.004337120588925042,-0.0009749389507765572,cross_BTC/USD_state_slope=downtrend,-0.0006724678296414679,0.0009489825628890003,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,228,True,False
640,DOGE/USD,1h,state_ret_day=ret_day_down + state_ext=stretched_down + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,977,False,237,False,-0.00428458612032722,-0.0005985152120189445,state_slope=downtrend,-0.0007178782424042199,0.0034269834172242497,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,291,True,False
641,DOT/USD,1h,state_ext=stretched_down + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,189,False,74,False,-0.0045636687271143625,-0.0012014870889658774,state_slope=flat,-0.0007617200854065612,0.0026036068176749083,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,276,True,False
642,LINK/USD,1h,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,338,False,108,False,-0.005379631470975819,-0.001321561054944004,cross_BTC/USD_state_vol=mid_vol,-0.0007755099125431189,0.006603885600766857,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,330,True,False
643,DOT/USD,1h,state_utc_session=utc_europe + state_volume=vol_surge,rolling,4,short,rejected,rejected_unsupported,826,False,381,False,-0.004121762185460538,-0.0007595805473120526,state_volume=vol_surge,-0.0007769109907758073,0.0005459546726198639,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,209,True,False
644,DOT/USD,1h,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,829,False,356,False,-0.004276394661318793,-0.0009142130231703082,state_ext=neutral,-0.0007826001724890288,0.00158061080627947,0,0000,0.0,0,1,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,257,True,False
645,DOT/USD,1h,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,994,False,440,False,-0.00416362056347929,-0.0008014389253308048,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend,-0.000802089957122457,0.000724694512427071,0,0000,0.0,0,1,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,217,True,False
646,DOGE/USD,1h,state_utc_session=utc_europe + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,662,False,256,False,-0.004416740674315041,-0.0007306697660067652,state_slope=downtrend,-0.0008500327963920406,0.0012461365841558436,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,244,True,False
647,LINK/USD,1h,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,270,False,96,False,-0.004459140969745969,-0.0015172113857777835,cross_BTC/USD_state_ext=stretched_up + state_ext=stretched_up,-0.0008640236989566146,0.004691506696951286,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,310,True,False
648,DOGE/USD,1h,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,1047,False,250,False,-0.0047334970048736776,-0.0010474260965654017,cross_ETH/USD_state_slope=downtrend,-0.0008748296188279955,0.0018243988326003269,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,260,True,False
649,DOGE/USD,1h,state_ext=stretched_down + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,1143,False,260,False,-0.004480334167048999,-0.0007942632587407228,state_slope=downtrend,-0.0009136262891259982,0.001443989387778899,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,252,True,False
650,CRV/USD,1h,state_weekpart=weekday + state_ext=neutral + state_vol=mid_vol,rolling,4,short,rejected,rejected_unsupported,797,False,381,False,-0.005195079478905049,-0.000946371081165227,state_vol=mid_vol,-0.0009269862356527788,0.002499325805602748,0,0000,0.0,0,1,1,5,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,271,True,False
651,LINK/USD,1h,state_ext=stretched_down + state_vol=low_vol,rolling,4,long,rejected,rejected_unsupported,267,False,89,False,-0.0030601360968258006,-0.00011820651285761536,state_vol=low_vol,-0.0009491124675848036,0.016610282842784763,0,0000,0.0,0,1,1,5,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,376,True,False
652,DOT/USD,1h,state_weekpart=weekday + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,739,False,266,False,-0.004422722981620245,-0.0007849046197687289,state_weekpart=weekday,-0.0010087578794476977,0.012377365582934452,0,0000,0.0,0,1,1,5,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,360,True,False
653,DOGE/USD,1h,state_weekpart=weekday + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,1116,False,245,False,-0.004638106911396901,-0.0009520360030886251,state_weekpart=weekday,-0.0010617578369246168,0.002331842912207449,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,267,True,False
654,DOGE/USD,1h,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,1068,False,243,False,-0.004914159845535794,-0.0012280889372275178,cross_BTC/USD_state_slope=downtrend,-0.001173048394374617,0.001067586564641454,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,235,True,False
655,DOT/USD,1h,state_utc_session=utc_europe + state_ext=neutral + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,637,False,305,False,-0.004739653312590589,-0.0013774716744421036,state_ext=neutral,-0.0012458588237608242,0.00030955884551508994,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,184,True,False
656,DOT/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=neutral + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,1008,False,570,False,-0.0036052639704152005,-0.00024308233226671538,cross_BTC/USD_state_slope=uptrend,-0.0012920495222645506,0.00035441816214576427,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,190,True,False
657,DOGE/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,202,False,43,False,-0.005242842971936975,-0.0015567720636286988,state_ret_day=ret_day_flat,-0.0013912417403180609,0.002086819024761377,0,0000,0.0,0,1,1,5,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,264,True,False
658,DOT/USD,1h,state_funding=funding_neutral + state_oi=oi_flat + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,1027,False,315,False,-0.005125122111408472,-0.0014873037495569561,state_funding=funding_neutral,-0.0014873037495569561,0.0010691061437755334,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,236,True,False
659,DOT/USD,1h,state_funding=funding_neutral + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,1027,False,315,False,-0.005125122111408472,-0.0014873037495569561,state_funding=funding_neutral,-0.0014873037495569561,0.0010691061437755334,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,237,True,False
660,DOT/USD,1h,state_oi=oi_flat + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,1027,False,315,False,-0.005125122111408472,-0.0014873037495569561,state_oi=oi_flat,-0.0014873037495569561,0.0010691061437755334,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,238,True,False
661,LINK/USD,1h,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,506,False,164,False,-0.00498374192473262,-0.002041812340764435,cross_BTC/USD_state_slope=uptrend,-0.0016289856768750958,0.0005089655836367779,0,0000,0.0,0,1,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,205,True,False
662,DOT/USD,1h,state_ret_day=ret_day_flat + state_ext=neutral + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,393,False,147,False,-0.004180274436450663,-0.0008180927983021781,state_ret_day=ret_day_flat + state_slope=downtrend,-0.0016368117685672872,0.01791745461840799,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,383,False,False
663,DOGE/USD,1h,state_utc_session=utc_europe + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,465,False,101,False,-0.005945581201554738,-0.0022595102932464624,state_utc_session=utc_europe,-0.001662120126726248,0.0048368521514190466,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,311,True,False
664,LINK/USD,1h,state_ret_day=ret_day_up + state_ext=neutral + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,275,False,202,False,-0.004742776488113951,-0.0006847060720821356,state_ret_day=ret_day_up,-0.0017555165637399136,0.0009234667680337871,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,226,True,False
665,DOT/USD,1h,cross_ETH/USD_state_slope=flat + state_slope=downtrend,rolling,4,long,rejected,rejected_unsupported,515,False,181,False,-0.003939375118946845,-0.00030155675709532884,cross_ETH/USD_state_slope=flat,-0.0018126476954352785,0.01817903085525474,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,384,False,False
666,DOT/USD,1h,cross_BTC/USD_state_slope=uptrend + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,752,False,336,False,-0.004155799149363674,-0.000793617511215189,cross_BTC/USD_state_slope=uptrend,-0.0018425847012130243,0.00041200633509785867,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,196,True,False
667,DOGE/USD,1h,cross_BTC/USD_state_vol=high_vol + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,787,False,130,False,-0.004962644636047994,-0.0012765737277397183,cross_BTC/USD_state_vol=high_vol,-0.002038052298800825,0.014031160456554836,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,367,True,False
668,CRV/USD,1h,state_utc_session=utc_us + state_ext=neutral + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,248,False,132,False,-0.00667955514942548,-0.0024308467516856577,state_ext=neutral,-0.002193884634397055,0.013614310377078498,0,0000,0.0,0,1,1,5,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,365,True,False
669,DOGE/USD,1h,cross_BTC/USD_state_vol=mid_vol + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,374,False,106,False,-0.006161483860469196,-0.0024754129521609197,cross_BTC/USD_state_vol=mid_vol,-0.002258650380266306,0.0059058973421408645,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,328,True,False
670,DOGE/USD,1h,state_utc_session=utc_europe + state_funding=funding_neutral + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,465,False,101,False,-0.005945581201554738,-0.0022595102932464624,state_funding=funding_neutral,-0.0022595102932464624,0.0048368521514190466,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,312,True,False
671,DOT/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,446,False,202,False,-0.003735510344035448,-0.00037332870588696306,state_slope=uptrend,-0.002274414077977482,0.014828063206545838,0,0000,0.0,0,1,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,369,True,False
672,CRV/USD,1h,cross_BTC/USD_state_slope=flat + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,410,False,210,False,-0.005313775307025146,-0.001065066909285324,state_slope=uptrend,-0.002381725410227152,0.011090873784580957,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,355,True,False
673,CRV/USD,1h,state_weekpart=weekday + state_ext=stretched_down + state_vol=mid_vol,rolling,4,short,rejected,rejected_unsupported,392,False,127,False,-0.0067254984374644,-0.0024767900397245773,state_vol=mid_vol,-0.002457405194212129,0.008159234401772686,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,338,True,False
674,DOGE/USD,1h,state_weekpart=weekday + state_ext=stretched_down + state_vol=low_vol,rolling,4,long,rejected,rejected_unsupported,338,False,58,False,-0.004994157637062695,-0.0016802285453709695,state_weekpart=weekday + state_ext=stretched_down,-0.0026322645484595938,0.013489990188850776,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,364,True,False
675,DOT/USD,1h,state_utc_session=utc_asia + state_funding=funding_neutral + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,377,False,170,False,-0.005921349959013918,-0.002283531597162402,state_ext=stretched_down,-0.002748496110730953,0.0020621142506183077,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,263,True,False
676,DOGE/USD,1h,state_utc_session=utc_europe + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,556,False,241,False,-0.005593288939259754,-0.0022793598475680287,state_utc_session=utc_europe,-0.0028767500140882427,0.0005325696956843817,0,0000,0.0,0,1,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,207,True,False
677,DOGE/USD,1h,cross_BTC/USD_state_vol=low_vol + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,158,False,76,False,-0.0053409516027537254,-0.002027022511062,state_ext=stretched_down,-0.002906172019698246,0.008704190576046766,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,341,True,False
678,LINK/USD,1h,cross_BTC/USD_state_slope=flat + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,232,False,67,False,-0.004896289360835097,-0.0019543597768669116,cross_BTC/USD_state_slope=flat,-0.002934623845665026,0.0489449137404534,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,460,False,False
679,DOT/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,240,False,99,False,-0.005945489269903316,-0.0023076709080518,state_utc_session=utc_europe,-0.003013523216692967,0.039817528330873486,0,0000,0.0,0,1,1,5,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,442,False,False
680,DOT/USD,1h,state_utc_session=utc_europe + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,317,False,112,False,-0.0059488979239102945,-0.0023110795620587786,state_utc_session=utc_europe,-0.0030169318706999458,0.027399659846453206,0,0000,0.0,0,1,1,5,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,411,False,False
681,DOGE/USD,1h,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,73,False,37,False,-0.0052285621978802235,-0.0019146331061884979,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_slope=flat,-0.003351334434757377,0.013451946126814995,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,363,True,False
682,DOT/USD,1h,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,271,False,97,False,-0.005397308132280085,-0.0020351264941316,state_ext=stretched_up,-0.0035224302436885563,0.01834885677314002,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,386,False,False
683,DOGE/USD,1h,cross_ETH/USD_state_vol=high_vol + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,670,False,89,False,-0.00603740880192459,-0.0023513378936163144,cross_ETH/USD_state_vol=high_vol,-0.0036145114169172667,0.018394194905266614,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,387,False,False
684,LINK/USD,1h,cross_ETH/USD_state_vol=low_vol + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,246,False,84,False,-0.005932281433382221,-0.0029903518494140357,cross_ETH/USD_state_vol=low_vol,-0.0037246835559333093,0.016711761722754126,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,378,True,False
685,LINK/USD,1h,state_utc_session=utc_europe + state_funding=funding_neutral + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,377,False,112,False,-0.006320795709727667,-0.0033788661257594817,state_utc_session=utc_europe,-0.003729310040537578,0.0014182026486371235,0,0000,0.0,0,1,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,249,True,False
686,DOT/USD,1h,state_utc_session=utc_asia + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,568,False,250,False,-0.005455737510639409,-0.0020935558724909237,state_slope=uptrend,-0.003994641244581442,0.000493364306262567,0,0000,0.0,0,1,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,203,True,False
687,CRV/USD,1h,state_utc_session=utc_us + state_funding=funding_neutral + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,495,False,164,False,-0.006736805665322764,-0.003985514063062584,state_utc_session=utc_us,-0.004316794605601398,0.0014248382478623256,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,251,True,False
688,CRV/USD,1h,cross_ETH/USD_state_vol=high_vol + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,696,False,121,False,-0.006424393524114404,-0.002175685126374582,cross_ETH/USD_state_vol=high_vol,-0.0044447068750147565,0.014427449976514684,0,0000,0.0,0,0,0,6,1.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,1076,368,True,False
