symbol,timeframe,slice_combination,side,bin_mode,all_regime_status,strict_gate_pass,overall_regime_status,best_regime,best_regime_mean_ret_costadj,best_regime_p_value_nw,bull_status,bear_status,neutral_status,valid_mean_ret_costadj,valid_p_value_nw,walk_forward_pass_pattern,search_wide_bh_pass,search_wide_bonferroni_pass
FUT/GC,1h,state_session=lunch + state_ext=neutral,long,rolling,research_only,False,regime_switching_research_only,neutral,0.0006189334143464958,0.3905893803506144,regime_switching_research_only,unsupported,regime_switching_research_only,-0.0014145023562012,0.1137703510909262,0,False,False
FUT/ES,1h,state_session=lunch + state_slope=flat,long,rolling,research_only,False,regime_switching_research_only,neutral,0.0005994470558734801,0.24399937179231923,unsupported,unsupported,regime_switching_research_only,0.0007054330138842,0.2297175204381087,0,False,False
FUT/ES,1h,state_session=morning + state_ext=neutral,long,rolling,research_only,False,regime_switching_research_only,bear,0.000582107034865086,0.2026958020703229,unsupported,regime_switching_research_only,unsupported,0.0003506411833868,0.1987421670622071,0,False,False
FUT/NQ,1h,state_session=lunch + state_slope=flat,long,rolling,research_only,False,regime_switching_research_only,neutral,0.0005580743927655792,0.6105929020803098,unsupported,unsupported,regime_switching_research_only,0.0013974443393698,0.1736134637570496,0,False,False
FUT/ZN,1h,state_session=morning + state_slope=uptrend,long,rolling,research_only,False,regime_switching_research_only,bear,0.000540827792597985,0.04842264618559744,unsupported,regime_switching_research_only,unsupported,-0.000326542902411,0.0383539932499084,0,False,False
FUT/ES,1h,state_ext=neutral + state_slope=flat,long,rolling,research_only,False,regime_switching_research_only,bear,0.0005295353621253596,0.2888078615410983,unsupported,regime_switching_research_only,unsupported,0.0003709796234507,0.1606607532947817,0,False,False
FUT/NQ,1h,state_ext=neutral + state_vol=mid_vol,short,rolling,research_only,False,regime_switching_research_only,bear,0.00046127362797191264,0.5060231540791393,unsupported,regime_switching_research_only,regime_switching_research_only,-0.0002014870931207,0.599288043759838,0,False,False
FUT/GC,1h,state_session=afternoon + state_ext=neutral,long,rolling,research_only,False,regime_switching_research_only,bull,0.00043657720040297666,0.3449948320050209,regime_switching_research_only,regime_switching_research_only,regime_switching_research_only,-0.0008024864567829,0.1248517553874304,0,False,False
FUT/ES,1h,state_ext=neutral + state_vol=high_vol,long,rolling,research_only,False,regime_switching_research_only,bear,0.00040376097842476414,0.2799993222301671,regime_switching_research_only,regime_switching_research_only,regime_switching_research_only,0.0006746409292045,0.0936823692893562,0,False,False
FUT/CL,1h,state_session=afternoon + state_slope=flat,short,rolling,research_only,False,regime_switching_research_only,bear,0.0003749165221988676,0.7277422351220855,unsupported,regime_switching_research_only,regime_switching_research_only,0.0011135505349018,0.6867278796787701,0,False,False
