symbol,timeframe,slice_combination,side,bin_mode,candidate_key,status,strict_gate_pass,live_decay_flag,valid_n,valid_mean_ret_costadj,valid_p_value_nw,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,scenario_survived_count,search_wide_bh_pass,search_wide_bonferroni_pass,valid_excess_vs_baseline,valid_excess_vs_best_parent,leverage_gate_pass,leverage_gate_reason,auto_promotion_block_reason,leverage_1x_multiple,leverage_1x_expected_return,leverage_1x_expected_pnl_at_position_cap,leverage_1x_theoretical_return_on_equity,leverage_1x_overnight_compatible,leverage_1x_requires_same_day_flatten,leverage_1x_margin_cushion_fraction,leverage_1x_risk_status,leverage_2x_multiple,leverage_2x_expected_return,leverage_2x_expected_pnl_at_position_cap,leverage_2x_theoretical_return_on_equity,leverage_2x_overnight_compatible,leverage_2x_requires_same_day_flatten,leverage_2x_margin_cushion_fraction,leverage_2x_risk_status,leverage_4x_multiple,leverage_4x_expected_return,leverage_4x_expected_pnl_at_position_cap,leverage_4x_theoretical_return_on_equity,leverage_4x_overnight_compatible,leverage_4x_requires_same_day_flatten,leverage_4x_margin_cushion_fraction,leverage_4x_risk_status,leverage_overnight_max_multiple,leverage_auto_promotion_gate
FUT/CL,1h,state_ext=neutral + state_slope=flat,short,rolling,FUT/CL|1h|state_ext=neutral + state_slope=flat|rolling,research_only,False,False,270,0.0007774108658828,0.6463844560442045,4,0,0000,0,False,False,0.000684509368765,-0.0002431755651831,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0007774108658828,1.943527164707,0.0007774108658828,True,False,0.975,unknown_missing_atr_risk,2.0,0.0007774108658828,1.943527164707,0.0015548217317656,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0007774108658828,1.943527164707,0.0031096434635312,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_session=lunch + state_slope=uptrend,long,rolling,FUT/CL|1h|state_session=lunch + state_slope=uptrend|rolling,research_only,False,False,51,-0.0003439681314393,0.9477967848483267,4,0,0000,0,False,False,0.0001489333656784,-0.003682568501701,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,-0.0003439681314393,-0.85992032859825,-0.0003439681314393,True,False,0.975,unknown_missing_atr_risk,2.0,-0.0003439681314393,-0.85992032859825,-0.0006879362628786,True,False,0.9875,unknown_missing_atr_risk,4.0,-0.0003439681314393,-0.85992032859825,-0.0013758725257572,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_ext=stretched_up + state_slope=uptrend,long,rolling,FUT/CL|1h|state_ext=stretched_up + state_slope=uptrend|rolling,research_only,False,False,310,0.0006531791540697,0.6916654500995443,4,0,0000,0,False,False,0.0011460806511875,-9.45047081829534e-05,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0006531791540697,1.6329478851742498,0.0006531791540697,True,False,0.975,unknown_missing_atr_risk,2.0,0.0006531791540697,1.6329478851742498,0.0013063583081394,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0006531791540697,1.6329478851742498,0.0026127166162788,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_session=morning + state_ext=stretched_down,long,rolling,FUT/CL|1h|state_session=morning + state_ext=stretched_down|rolling,research_only,False,False,190,0.000668458999473,0.7559922460435795,4,0,0000,0,False,False,0.0011613604965908,-0.0003708979686889,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.000668458999473,1.6711474986825001,0.000668458999473,True,False,0.975,unknown_missing_atr_risk,2.0,0.000668458999473,1.6711474986825001,0.001336917998946,True,False,0.9875,unknown_missing_atr_risk,4.0,0.000668458999473,1.6711474986825001,0.002673835997892,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_ext=neutral + state_vol=high_vol,short,rolling,FUT/CL|1h|state_ext=neutral + state_vol=high_vol|rolling,research_only,False,False,712,0.0008457349776625,0.5336713577376431,4,0,0000,0,False,False,0.0007528334805447,-0.0001748514534034,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0008457349776625,2.11433744415625,0.0008457349776625,True,False,0.975,unknown_missing_atr_risk,2.0,0.0008457349776625,2.11433744415625,0.001691469955325,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0008457349776625,2.11433744415625,0.00338293991065,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_ext=neutral + state_slope=uptrend,short,rolling,FUT/CL|1h|state_ext=neutral + state_slope=uptrend|rolling,research_only,False,False,348,0.0008124674477066,0.6177795740119194,4,0,0000,0,False,False,0.0007195659505888,-0.0002081189833593,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0008124674477066,2.0311686192665,0.0008124674477066,True,False,0.975,unknown_missing_atr_risk,2.0,0.0008124674477066,2.0311686192665,0.0016249348954132,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0008124674477066,2.0311686192665,0.0032498697908264,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_ext=stretched_down + state_vol=high_vol,long,rolling,FUT/CL|1h|state_ext=stretched_down + state_vol=high_vol|rolling,research_only,False,False,292,0.0007722887651118,0.726903673585126,4,0,0000,0,False,False,0.0012651902622295,-0.0002670682030501,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0007722887651118,1.9307219127795,0.0007722887651118,True,False,0.975,unknown_missing_atr_risk,2.0,0.0007722887651118,1.9307219127795,0.0015445775302236,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0007722887651118,1.9307219127795,0.0030891550604472,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_ext=stretched_up + state_vol=high_vol,long,rolling,FUT/CL|1h|state_ext=stretched_up + state_vol=high_vol|rolling,research_only,False,False,292,0.0002156500077582,0.8985409991657833,4,0,0000,0,False,False,0.000708551504876,-0.0005320338544944,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,0.0002156500077582,0.5391250193955,0.0002156500077582,True,False,0.975,unknown_missing_atr_risk,2.0,0.0002156500077582,0.5391250193955,0.0004313000155164,True,False,0.9875,unknown_missing_atr_risk,4.0,0.0002156500077582,0.5391250193955,0.0008626000310328,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_session=afternoon + state_slope=uptrend,long,rolling,FUT/CL|1h|state_session=afternoon + state_slope=uptrend|rolling,research_only,False,False,286,-0.0017088072981243,0.1286577617386444,4,0,0000,0,False,False,-0.0012159058010065,-0.001448276484911,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,-0.0017088072981243,-4.2720182453107505,-0.0017088072981243,True,False,0.975,unknown_missing_atr_risk,2.0,-0.0017088072981243,-4.2720182453107505,-0.0034176145962486,True,False,0.9875,unknown_missing_atr_risk,4.0,-0.0017088072981243,-4.2720182453107505,-0.0068352291924972,False,True,0.99375,fail_overnight_constraint,2.0,False
FUT/CL,1h,state_session=afternoon + state_ext=stretched_up,long,rolling,FUT/CL|1h|state_session=afternoon + state_ext=stretched_up|rolling,research_only,False,False,155,-0.0009082793915811,0.580922264414196,4,0,0000,0,False,False,-0.0004153778944633,-0.0016559632538338,False,risk data unavailable: lifecycle has no per-candidate ATR/R input; auto-promotion remains disabled until that evidence source exists,strict_research_gate_failed,1.0,-0.0009082793915811,-2.2706984789527502,-0.0009082793915811,True,False,0.975,unknown_missing_atr_risk,2.0,-0.0009082793915811,-2.2706984789527502,-0.0018165587831622,True,False,0.9875,unknown_missing_atr_risk,4.0,-0.0009082793915811,-2.2706984789527502,-0.0036331175663244,False,True,0.99375,fail_overnight_constraint,2.0,False
