symbol,timeframe,slice_combination,side,short_cost_bps,train_n,train_mean_ret_costadj,train_baseline_mean_ret_costadj,train_excess_vs_baseline,train_best_parent_filter,train_best_parent_mean_ret_costadj,train_excess_vs_best_parent,train_t_stat_nw,train_pass,valid_n,valid_mean_ret_costadj,valid_baseline_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_best_parent_mean_ret_costadj,valid_excess_vs_best_parent,valid_t_stat_nw,valid_p_value_nw,valid_pass,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,survived,verdict
FUT/NQ,1h,state_ext=neutral + state_slope=uptrend,long,0.0,1260,-0.00020897198185151694,-0.0001375186224094887,-7.145335944202825e-05,state_ext=neutral,-0.00016970288808199933,-3.92690937695176e-05,-0.8679882140749967,False,674,0.0006709591088710989,0.0004602063127300798,0.00021075279614101914,state_slope=uptrend,0.0008343834707526748,-0.00016342436188157583,1.7517474456696231,0.07981724460045525,False,4,0,0000,0.0,False,rejected
FUT/CL,1h,state_session=morning + state_ext=stretched_down,long,0.0,125,0.0013771357448827946,0.0003589147061134876,0.001018221038769307,state_ext=stretched_down,0.001839682322018563,-0.0004625465771357683,0.44476522143010483,False,190,0.000668458999473074,-0.0004929014971177753,0.0011613604965908493,state_ext=stretched_down,0.0010393569681619787,-0.0003708979686889047,0.3107479443392302,0.7559922460435795,False,4,0,0000,0.0,False,rejected
FUT/CL,1h,state_ext=stretched_up + state_slope=uptrend,long,0.0,309,0.005015517204585136,0.0003589147061134876,0.004656602498471649,state_ext=stretched_up,0.004065957208108854,0.0009495599964762817,1.2619466544197704,False,310,0.0006531791540697399,-0.0004929014971177753,0.0011460806511875152,state_ext=stretched_up,0.0007476838622526933,-9.450470818295339e-05,0.39659593575043633,0.6916654500995443,False,4,0,0000,0.0,False,rejected
FUT/NQ,1h,state_session=lunch + state_ext=neutral,long,0.0,331,-3.555256982073302e-05,-0.0001375186224094887,0.00010196605258875566,state_session=lunch,3.744391926837276e-05,-7.299648908910578e-05,-0.10490347991999216,False,138,0.0006376205677571342,0.0004602063127300798,0.00017741425502705436,state_session=lunch,0.0008497774529424092,-0.00021215688518527503,0.8172996497511058,0.41375720689193973,False,4,0,0000,0.0,False,rejected
FUT/NQ,1h,state_ext=neutral + state_slope=flat,long,0.0,1021,-0.0005033018781366448,-0.0001375186224094887,-0.00036578325572715614,state_ext=neutral,-0.00016970288808199933,-0.0003335989900546455,-1.6240992273911554,False,412,0.0005911254964299629,0.0004602063127300798,0.00013091918369988306,state_slope=flat,0.0006267801691866974,-3.5654672756734525e-05,1.2358938874070031,0.21649800944170305,False,4,0,0000,0.0,False,rejected
FUT/ES,1h,state_session=afternoon + state_slope=downtrend,long,0.0,621,-0.0003183058070361759,-0.00014290154565703984,-0.00017540426137913607,state_slope=downtrend,-4.951193631591434e-09,-0.00031830085584254433,-1.4732791734641117,False,213,0.0005501692239886516,0.0002298800698212744,0.0003202891541673772,state_slope=downtrend,9.853286799378814e-05,0.00045163635599486347,1.3463354121476179,0.17819437027872453,False,4,0,0000,0.0,False,rejected
FUT/CL,1h,state_session=afternoon + state_slope=downtrend,long,0.0,492,0.001069156187307648,0.0003589147061134876,0.0007102414811941604,state_session=afternoon,0.0008301306687674649,0.00023902551854018315,1.430696784926829,False,267,0.0005257314265747864,-0.0004929014971177753,0.001018632923692562,state_slope=downtrend,-0.00042807528598539567,0.000953806712560182,0.2855743411303724,0.7752041581842211,False,4,0,0000,0.0,False,rejected
FUT/GC,1h,state_ext=neutral + state_slope=downtrend,short,0.0,1144,0.0001891129022713701,-0.000579153708797926,0.0007682666110692961,state_slope=downtrend,0.0004831365666999963,-0.0002940236644286262,0.4359436883257305,False,708,0.00048238715909499567,3.9347048697654925e-05,0.00044304011039734075,state_slope=downtrend,0.0002431788782696952,0.00023920828082530046,0.9107377971480817,0.362433543837565,False,4,0,0000,0.0,False,rejected
FUT/NQ,1h,state_session=morning + state_ext=neutral,long,0.0,2059,-0.00021661464591074772,-0.0001375186224094887,-7.909602350125903e-05,state_ext=neutral,-0.00016970288808199933,-4.691175782874839e-05,-0.8025477784081378,False,859,0.00047705696747658393,0.0004602063127300798,1.685065474650414e-05,state_session=morning,0.0004629503772322428,1.4106590244341145e-05,1.1035320763624528,0.26979616977674414,False,4,0,0000,0.0,False,rejected
FUT/GC,1h,state_session=afternoon + state_slope=downtrend,short,0.0,536,0.00022986518726644914,-0.000579153708797926,0.0008090188960643752,state_slope=downtrend,0.0004831365666999963,-0.00025327137943354714,0.29523020964956886,False,302,0.0004311028490199546,3.9347048697654925e-05,0.0003917558003222997,state_session=afternoon,0.00027005457014838053,0.00016104827887157406,0.6423409508404815,0.5206518307133603,False,4,0,0000,0.0,False,rejected
