symbol,timeframe,slice_combination,regime,regime_symbol,diagnostic_status,regime_window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_mean_ret_costadj,excess_vs_best_parent
FUT/ES,1h,state_session=lunch + state_slope=downtrend,regime_warmup,FUT/ES,ok,199,0,,,,,False,-0.000818281118414983,,state_session=lunch,-0.0016176686352433285,
FUT/CL,1h,state_session=morning + state_ext=neutral,all,FUT/CL,ok,5848,2372,0.0003362062799103434,0.49536256323777406,0.6359415105362828,0.5248145453391588,False,-0.0005149488807122515,0.0008511551606225949,state_session=morning,2.3738380306106548e-05,0.0003124678996042369
FUT/CL,1h,state_session=morning + state_ext=neutral,bull,FUT/CL,ok,1779,706,0.0004972240989058703,0.48583569405099153,0.5275434026557418,0.5978162843737107,False,-0.0006417388126135276,0.0011389629115193978,state_session=morning,0.00034022388506494165,0.0001570002138409286
FUT/CL,1h,state_session=morning + state_ext=neutral,bear,FUT/CL,ok,1552,633,0.0008269252520832287,0.5229067930489731,1.0361116716128163,0.30015004770612164,False,0.00016458190355977395,0.0006623433485234548,state_ext=neutral,0.0006814778090396454,0.0001454474430435833
FUT/CL,1h,state_session=morning + state_ext=neutral,neutral,FUT/CL,ok,2318,942,-6.613507769006735e-05,0.49150743099787686,-0.08535267448671946,0.9319810160912876,False,-0.0008854284231998896,0.0008192933455098223,state_session=morning,-0.0004734200196850357,0.00040728494199496836
FUT/CL,1h,state_session=morning + state_ext=neutral,regime_warmup,FUT/CL,ok,199,91,-0.00016157537653681555,0.4175824175824176,-0.11432777138030734,0.908977968451548,False,-0.00036570721664928087,0.00020413184011246533,state_session=morning,-0.00019679841714390298,3.5223040607087433e-05
FUT/NQ,1h,state_session=afternoon + state_slope=downtrend,all,FUT/NQ,ok,5870,887,6.637784781573727e-05,0.5467869222096956,0.24167653434887224,0.8090308135191546,False,-1.093412049732027e-05,7.731196831305754e-05,state_session=afternoon,7.475291944189468e-05,-8.375071626157412e-06
FUT/NQ,1h,state_session=afternoon + state_slope=downtrend,bull,FUT/NQ,ok,2024,111,0.0004028294792351634,0.5405405405405406,0.7930558631049559,0.42774527640141713,False,-9.819202428263283e-05,0.0005010215035177962,state_slope=downtrend,0.00028693382303902144,0.00011589565619614194
FUT/NQ,1h,state_session=afternoon + state_slope=downtrend,bear,FUT/NQ,ok,1215,351,5.275032019406163e-05,0.5441595441595442,0.11596350696902556,0.9076814638401844,False,0.0006241388277757912,-0.0005713885075817295,state_slope=downtrend,0.00045763957164446297,-0.0004048892514504013
FUT/NQ,1h,state_session=afternoon + state_slope=downtrend,neutral,FUT/NQ,ok,2432,425,-1.0240667225081938e-05,0.5505882352941176,-0.025835632166070526,0.9793884409684717,False,-0.00028757273849347817,0.0002773320712683962,state_session=afternoon,-5.657629733769915e-05,4.633563011261721e-05
FUT/NQ,1h,state_session=afternoon + state_slope=downtrend,regime_warmup,FUT/NQ,ok,199,0,,,,,False,0.0003799276085293036,,state_session=afternoon,0.00040241999320867296,
FUT/NQ,1h,state_session=lunch + state_slope=flat,all,FUT/NQ,ok,5870,125,0.0005400510367175879,0.512,1.065985051732277,0.28643039927827885,False,-1.093412049732027e-05,0.0005509851572149081,state_session=lunch,0.00027730942133173203,0.00026274161538585586
FUT/NQ,1h,state_session=lunch + state_slope=flat,bull,FUT/NQ,ok,2024,72,0.000166277411193047,0.5277777777777778,0.31409691264281875,0.7534474343206394,False,-9.819202428263283e-05,0.00026446943547567985,state_session=lunch,0.00037096322701185564,-0.00020468581581880864
FUT/NQ,1h,state_session=lunch + state_slope=flat,bear,FUT/NQ,ok,1215,13,0.0014428937403077767,0.46153846153846156,0.9117640322524246,0.3618929481421769,False,0.0006241388277757912,0.0008187549125319855,state_slope=flat,0.0007143425297982866,0.0007285512105094901
FUT/NQ,1h,state_session=lunch + state_slope=flat,neutral,FUT/NQ,ok,2432,40,0.0009194196839949516,0.5,0.7380586451820027,0.4604788126288353,False,-0.00028757273849347817,0.0012069924224884297,state_session=lunch,9.205811058861366e-05,0.0008273615734063379
FUT/NQ,1h,state_session=lunch + state_slope=flat,regime_warmup,FUT/NQ,ok,199,0,,,,,False,0.0003799276085293036,,state_session=lunch,0.0014202491492104645,
FUT/NQ,1h,state_session=lunch + state_slope=uptrend,all,FUT/NQ,ok,5870,168,0.0004857813545271819,0.5059523809523809,1.0988109669629773,0.27185052758893136,False,-1.093412049732027e-05,0.0004967154750245022,state_session=lunch,0.00027730942133173203,0.00020847193319544985
FUT/NQ,1h,state_session=lunch + state_slope=uptrend,bull,FUT/NQ,ok,2024,82,0.0006369785433031062,0.5609756097560976,1.2250512110261416,0.22055592601414742,False,-9.819202428263283e-05,0.0007351705675857391,state_session=lunch,0.00037096322701185564,0.0002660153162912506
FUT/NQ,1h,state_session=lunch + state_slope=uptrend,bear,FUT/NQ,ok,1215,12,0.004050430903504771,0.4166666666666667,1.2269442418346588,0.21984354853667654,False,0.0006241388277757912,0.0034262920757289796,state_slope=uptrend,0.0014792414477072708,0.0025711894557975
FUT/NQ,1h,state_session=lunch + state_slope=uptrend,neutral,FUT/NQ,ok,2432,74,-0.000259812754491154,0.4594594594594595,-0.5048224145156534,0.6136835711761419,False,-0.00028757273849347817,2.775998400232415e-05,state_session=lunch,9.205811058861366e-05,-0.0003518708650797677
FUT/NQ,1h,state_session=lunch + state_slope=uptrend,regime_warmup,FUT/NQ,ok,199,0,,,,,False,0.0003799276085293036,,state_session=lunch,0.0014202491492104645,
FUT/ES,1h,state_session=afternoon + state_slope=downtrend,all,FUT/ES,ok,5866,861,-0.00012693878287947603,0.5307781649245064,-0.6513161744769684,0.5148424094686905,False,-4.5520396959402555e-05,-8.141838592007347e-05,state_slope=downtrend,4.2279602289880455e-06,-0.00013116674310846408
FUT/ES,1h,state_session=afternoon + state_slope=downtrend,bull,FUT/ES,ok,2141,87,-6.032559285202745e-05,0.4942528735632184,-0.17011302828577213,0.8649212477617934,False,-0.00022509354912148905,0.0001647679562694616,state_slope=downtrend,6.623626050311299e-05,-0.00012656185335514043
FUT/ES,1h,state_session=afternoon + state_slope=downtrend,bear,FUT/ES,ok,1067,311,-3.507312309534494e-06,0.5562700964630225,-0.009330093795730807,0.9925557702138743,False,0.0003184189961632971,-0.0003219263084728316,state_slope=downtrend,0.00023546159299277239,-0.00023896890530230688
FUT/ES,1h,state_session=afternoon + state_slope=downtrend,neutral,FUT/ES,ok,2459,463,-0.00022236542408820133,0.5205183585313174,-0.917347127732313,0.35896076909561225,False,-8.462316850978718e-05,-0.00013774225557841414,state_session=afternoon,-0.00014239135819708003,-7.99740658911213e-05
FUT/ES,1h,state_session=afternoon + state_slope=downtrend,regime_warmup,FUT/ES,ok,199,0,,,,,False,0.0004182811184149827,,state_session=afternoon,0.00028201940340803164,
FUT/CL,1h,state_ext=neutral + state_slope=downtrend,all,FUT/CL,ok,5848,1334,9.42674058487859e-05,0.4700149925037481,0.1320573944142139,0.8949388950293395,False,-0.0005149488807122515,0.0006092162865610374,state_ext=neutral,-7.478147993494039e-06,0.00010174555384227995
FUT/CL,1h,state_ext=neutral + state_slope=downtrend,bull,FUT/CL,ok,1779,173,0.0002086646735447274,0.4682080924855491,0.10677260658979089,0.9149693799900211,False,-0.0006417388126135276,0.0008504034861582549,state_slope=downtrend,0.0018561631651869389,-0.0016474984916422114
FUT/CL,1h,state_ext=neutral + state_slope=downtrend,bear,FUT/CL,ok,1552,575,0.0003106514353256457,0.4608695652173913,0.38883280577166157,0.6973998312410306,False,0.00016458190355977395,0.00014606953176587176,state_ext=neutral,0.0006814778090396454,-0.0003708263737139997
FUT/CL,1h,state_ext=neutral + state_slope=downtrend,neutral,FUT/CL,ok,2318,586,-0.0001518273795788457,0.47952218430034127,-0.13633646128748889,0.8915553010367396,False,-0.0008854284231998896,0.0007336010436210439,state_ext=neutral,-0.000540168492533529,0.0003883411129546833
FUT/CL,1h,state_ext=neutral + state_slope=downtrend,regime_warmup,FUT/CL,ok,199,0,,,,,False,-0.00036570721664928087,,state_ext=neutral,-0.0003215615603782856,
FUT/ES,1h,state_session=lunch + state_slope=flat,all,FUT/ES,ok,5866,159,0.0002559844901971268,0.5283018867924528,0.8788724890004285,0.37947041676226423,False,-4.5520396959402555e-05,0.00030150488715652936,state_session=lunch,1.8292606015153848e-05,0.00023769188418197297
FUT/ES,1h,state_session=lunch + state_slope=flat,bull,FUT/ES,ok,2141,92,-0.00012771261674176154,0.5108695652173914,-0.35499153416650114,0.7225959334986705,False,-0.00022509354912148905,9.738093237972751e-05,state_session=lunch,-7.430726959519382e-05,-5.3405347146567725e-05
FUT/ES,1h,state_session=lunch + state_slope=flat,bear,FUT/ES,ok,1067,14,0.0012812993522876585,0.6428571428571429,1.3747157820865294,0.1692195764465918,False,0.0003184189961632971,0.0009628803561243615,state_slope=flat,0.0005272091855703849,0.0007540901667172737
FUT/ES,1h,state_session=lunch + state_slope=flat,neutral,FUT/ES,ok,2459,53,0.0006511868631992079,0.5283018867924528,1.2703876230181101,0.2039465898379338,False,-8.462316850978718e-05,0.0007358100317089951,state_session=lunch,0.0001374826090208349,0.0005137042541783729
FUT/ES,1h,state_session=lunch + state_slope=flat,regime_warmup,FUT/ES,ok,199,0,,,,,False,0.0004182811184149827,,state_session=lunch,0.0012176686352433287,
FUT/GC,1h,state_ext=neutral + state_slope=uptrend,all,FUT/GC,ok,5841,1736,0.00040435057450110217,0.5103686635944701,1.2383477225820572,0.21558715573902054,False,3.22333644549015e-06,0.00040112723805561204,state_slope=uptrend,0.00042524738427040767,-2.0896809769305495e-05
FUT/GC,1h,state_ext=neutral + state_slope=uptrend,bull,FUT/GC,ok,2022,1015,0.0003967862332172289,0.5349753694581281,0.9119283392228537,0.36180644217786906,False,0.0002608266803396393,0.00013595955287758958,state_slope=uptrend,0.0005452241276540305,-0.00014843789443680166
FUT/GC,1h,state_ext=neutral + state_slope=uptrend,bear,FUT/GC,ok,1348,117,0.0028310384654661328,0.5299145299145299,1.5486845922914738,0.1214575595204681,False,5.055691382814468e-05,0.002780481551637988,state_slope=uptrend,0.0021350849723924285,0.0006959534930737043
FUT/GC,1h,state_ext=neutral + state_slope=uptrend,neutral,FUT/GC,ok,2272,604,-5.300816198859554e-05,0.4652317880794702,-0.1229476985874963,0.9021485141105199,False,-0.00022745134181526128,0.00017444317982666575,state_slope=uptrend,-8.247863994258247e-05,2.9470477953986922e-05
FUT/GC,1h,state_ext=neutral + state_slope=uptrend,regime_warmup,FUT/GC,ok,199,0,,,,,False,-0.0003012327171090855,,state_ext=neutral,-0.0003370409179111035,
FUT/GC,1h,state_ext=neutral + state_vol=high_vol,all,FUT/GC,ok,5841,2233,0.00021348755943717201,0.5378414688759516,0.5818194018843059,0.5606883339572739,False,3.22333644549015e-06,0.00021026422299168186,state_vol=high_vol,0.00015993562288982267,5.3551936547349346e-05
FUT/GC,1h,state_ext=neutral + state_vol=high_vol,bull,FUT/GC,ok,2022,809,0.0004374616159117103,0.584672435105068,0.7308127115988907,0.46489355810805,False,0.0002608266803396393,0.000176634935572071,state_vol=high_vol,0.0006505038518508906,-0.00021304223593918029
FUT/GC,1h,state_ext=neutral + state_vol=high_vol,bear,FUT/GC,ok,1348,555,0.00042443372702236825,0.4954954954954955,0.6085337545944745,0.5428335257163459,False,5.055691382814468e-05,0.0003738768131942236,state_ext=neutral,0.00018224633621254907,0.00024218739080981918
FUT/GC,1h,state_ext=neutral + state_vol=high_vol,neutral,FUT/GC,ok,2272,869,-0.00012974619740711502,0.5212888377445339,-0.2694775773778058,0.7875621948850582,False,-0.00022745134181526128,9.770514440814626e-05,state_ext=neutral,-0.0001664491036088925,3.670290620177749e-05
FUT/GC,1h,state_ext=neutral + state_vol=high_vol,regime_warmup,FUT/GC,ok,199,0,,,,,False,-0.0003012327171090855,,state_ext=neutral,-0.0003370409179111035,
FUT/ES,1h,state_session=afternoon + state_slope=flat,all,FUT/ES,ok,5866,472,0.00012289242662121214,0.5529661016949152,0.645908164068123,0.51833883206976,False,-4.5520396959402555e-05,0.0001684128235806147,state_session=afternoon,-7.8165113546314e-05,0.00020105754016752614
FUT/ES,1h,state_session=afternoon + state_slope=flat,bull,FUT/ES,ok,2141,281,6.159064460028905e-05,0.5622775800711743,0.24619232021710524,0.8055333602203043,False,-0.00022509354912148905,0.0002866841937217781,state_session=afternoon,-0.0001456096290846847,0.00020720027368497377
FUT/ES,1h,state_session=afternoon + state_slope=flat,bear,FUT/ES,ok,1067,47,0.0014669743777008216,0.6808510638297872,2.1834624359839303,0.02900177235472423,True,0.0003184189961632971,0.0011485553815375246,state_slope=flat,0.0005272091855703849,0.0009397651921304367
FUT/ES,1h,state_session=afternoon + state_slope=flat,neutral,FUT/ES,ok,2459,144,-0.00019617737166255334,0.4930555555555556,-0.7784212522966772,0.436320713960064,False,-8.462316850978718e-05,-0.00011155420315276616,state_slope=flat,-7.972765767826957e-05,-0.00011644971398428377
FUT/ES,1h,state_session=afternoon + state_slope=flat,regime_warmup,FUT/ES,ok,199,0,,,,,False,0.0004182811184149827,,state_session=afternoon,0.00028201940340803164,
FUT/CL,1h,state_session=lunch + state_slope=flat,all,FUT/CL,ok,5848,105,0.0023721538174988318,0.5904761904761905,1.3162790579947914,0.1880803971438969,False,0.0001149488807122516,0.0022572049367865802,state_session=lunch,0.0022798708271110856,9.228299038774616e-05
FUT/CL,1h,state_session=lunch + state_slope=flat,bull,FUT/CL,ok,1779,32,0.0021720028552313173,0.625,0.9634378305831939,0.3353278491107752,False,0.00024173881261352752,0.0019302640426177898,state_session=lunch,0.002338835054460385,-0.0001668321992290677
FUT/CL,1h,state_session=lunch + state_slope=flat,bear,FUT/CL,ok,1552,38,-0.0007496338825433068,0.5789473684210527,-0.5008506615721546,0.6164762279990545,False,-0.0005645819035597736,-0.00018505197898353312,state_session=lunch,0.00038998867945264684,-0.0011396225619959535
FUT/CL,1h,state_session=lunch + state_slope=flat,neutral,FUT/CL,ok,2318,35,0.005944518485903452,0.5714285714285714,1.6789107382341244,0.09316944143002681,False,0.0004854284231998897,0.005459090062703563,state_session=lunch,0.0035852470983634374,0.002359271387540015
FUT/CL,1h,state_session=lunch + state_slope=flat,regime_warmup,FUT/CL,ok,199,0,,,,,False,-3.429278335071882e-05,,state_session=lunch,0.001367489274085627,
FUT/CL,1h,state_session=morning + state_slope=uptrend,all,FUT/CL,ok,5848,1033,0.00030565043031445576,0.5285575992255567,0.28647745362764543,0.7745124595669872,False,0.0001149488807122516,0.00019070154960220415,state_slope=uptrend,0.0007271261814973971,-0.00042147575118294136
FUT/CL,1h,state_session=morning + state_slope=uptrend,bull,FUT/CL,ok,1779,504,-0.0004907114495488846,0.5099206349206349,-0.25888171522717535,0.7957265065099359,False,0.00024173881261352752,-0.0007324502621624121,state_slope=uptrend,0.0009020941248692548,-0.0013928055744181394
FUT/CL,1h,state_session=morning + state_slope=uptrend,bear,FUT/CL,ok,1552,111,-0.001043569019066086,0.4774774774774775,-0.5536270191212959,0.5798341308694814,False,-0.0005645819035597736,-0.00047898711550631236,state_session=morning,-0.0008280477540115028,-0.0002155212650545832
FUT/CL,1h,state_session=morning + state_slope=uptrend,neutral,FUT/CL,ok,2318,418,0.0016241426464205894,0.5645933014354066,1.4881794320238906,0.13670357994686766,False,0.0004854284231998897,0.0011387142232206996,state_slope=uptrend,0.0010735963801645242,0.0005505462662560652
FUT/CL,1h,state_session=morning + state_slope=uptrend,regime_warmup,FUT/CL,ok,199,0,,,,,False,-3.429278335071882e-05,,state_session=morning,-0.00020320158285609666,
FUT/CL,1h,state_session=morning + state_slope=downtrend,all,FUT/CL,ok,5848,953,0.000272679626821068,0.4963273871983211,0.30087711611121354,0.763508200929254,False,-0.0005149488807122515,0.0007876285075333195,state_session=morning,2.3738380306106548e-05,0.00024894124651496147
FUT/CL,1h,state_session=morning + state_slope=downtrend,bull,FUT/CL,ok,1779,119,0.002261051812386151,0.5126050420168067,1.1333945201883555,0.2570486142764137,False,-0.0006417388126135276,0.0029027906249996785,state_slope=downtrend,0.0018561631651869389,0.00040488864719921214
FUT/CL,1h,state_session=morning + state_slope=downtrend,bear,FUT/CL,ok,1552,404,-0.0003915400842029617,0.4777227722772277,-0.2895333575362973,0.7721732568291046,False,0.00016458190355977395,-0.0005561219877627357,state_session=morning,0.0004280477540115028,-0.0008195878382144645
FUT/CL,1h,state_session=morning + state_slope=downtrend,neutral,FUT/CL,ok,2318,430,0.0003464667737314481,0.5093023255813953,0.2544358037110055,0.7991588934912468,False,-0.0008854284231998896,0.0012318951969313378,state_session=morning,-0.0004734200196850357,0.0008198867934164838
FUT/CL,1h,state_session=morning + state_slope=downtrend,regime_warmup,FUT/CL,ok,199,0,,,,,False,-0.00036570721664928087,,state_session=morning,-0.00019679841714390298,
FUT/CL,1h,state_ext=stretched_down + state_slope=downtrend,all,FUT/CL,ok,5848,585,0.0013316431114296847,0.5042735042735043,1.0087506777536643,0.3130942207083298,False,0.0001149488807122516,0.0012166942307174332,state_ext=stretched_down,0.0011021888674890114,0.00022945424394067325
FUT/CL,1h,state_ext=stretched_down + state_slope=downtrend,bull,FUT/CL,ok,1779,14,-0.01770680702559257,0.5,-1.1783863663799057,0.23864261045686863,False,0.00024173881261352752,-0.017948545838206098,state_slope=downtrend,-0.0022561631651869386,-0.015450643860405632
FUT/CL,1h,state_ext=stretched_down + state_slope=downtrend,bear,FUT/CL,ok,1552,275,0.0020604795826619023,0.5054545454545455,1.1316695836651791,0.2577733737133736,False,-0.0005645819035597736,0.002625061486221676,state_ext=stretched_down,0.0019958097722284547,6.466981043344762e-05
FUT/CL,1h,state_ext=stretched_down + state_slope=downtrend,neutral,FUT/CL,ok,2318,296,0.001554981869299454,0.5033783783783784,0.8960785292132277,0.37021082339252986,False,0.0004854284231998897,0.0010695534460995644,state_ext=stretched_down,0.0015122878569892768,4.2694012310177205e-05
FUT/CL,1h,state_ext=stretched_down + state_slope=downtrend,regime_warmup,FUT/CL,ok,199,0,,,,,False,-3.429278335071882e-05,,state_ext=stretched_down,0.0011423186657832708,
FUT/CL,1h,state_ext=neutral + state_vol=mid_vol,all,FUT/CL,ok,5848,1375,-8.978088668643469e-06,0.4974545454545454,-0.02048444361947599,0.9836569216671791,False,-0.0005149488807122515,0.000505970792043608,state_ext=neutral,-7.478147993494039e-06,-1.4999406751494294e-06
FUT/CL,1h,state_ext=neutral + state_vol=mid_vol,bull,FUT/CL,ok,1779,395,0.0005115293976319053,0.5189873417721519,0.6672769784583152,0.5045952286635416,False,-0.0006417388126135276,0.0011532682102454329,state_ext=neutral,8.983231171451621e-05,0.0004216970859173891
FUT/CL,1h,state_ext=neutral + state_vol=mid_vol,bear,FUT/CL,ok,1552,324,-0.0005749768507110313,0.45987654320987653,-0.7387463283180773,0.46006104820430016,False,0.00016458190355977395,-0.0007395587542708053,state_ext=neutral,0.0006814778090396454,-0.0012564546597506766
FUT/CL,1h,state_ext=neutral + state_vol=mid_vol,neutral,FUT/CL,ok,2318,656,-4.284525053904474e-05,0.5030487804878049,-0.06491457310669901,0.9482420174065465,False,-0.0008854284231998896,0.0008425831726608449,state_ext=neutral,-0.000540168492533529,0.0004973232419944843
FUT/CL,1h,state_ext=neutral + state_vol=mid_vol,regime_warmup,FUT/CL,ok,199,0,,,,,False,-0.00036570721664928087,,state_ext=neutral,-0.0003215615603782856,
FUT/GC,1h,state_session=morning + state_ext=neutral,all,FUT/GC,ok,5841,2834,-0.00015821009540808233,0.5091743119266054,-0.5811189191384957,0.5611603085597077,False,3.22333644549015e-06,-0.00016143343185357249,state_ext=neutral,1.789088433680388e-05,-0.0001761009797448862
FUT/GC,1h,state_session=morning + state_ext=neutral,bull,FUT/GC,ok,2022,1015,-2.10759476379715e-05,0.5359605911330049,-0.05547202463003587,0.9557624167339986,False,0.0002608266803396393,-0.00028190262797761083,state_ext=neutral,0.0001464496429826193,-0.00016752559062059078
FUT/GC,1h,state_session=morning + state_ext=neutral,bear,FUT/GC,ok,1348,659,0.0002340055236750822,0.4946889226100152,0.3768738883540791,0.706267327152962,False,5.055691382814468e-05,0.0001834486098469375,state_session=morning,0.00023262271600578007,1.38280766930212e-06
FUT/GC,1h,state_session=morning + state_ext=neutral,neutral,FUT/GC,ok,2272,1064,-0.0005368772990634246,0.49530075187969924,-1.4286136549021762,0.1531153072737259,False,-0.00022745134181526128,-0.00030942595724816333,state_ext=neutral,-0.0001664491036088925,-0.0003704281954545321
FUT/GC,1h,state_session=morning + state_ext=neutral,regime_warmup,FUT/GC,ok,199,96,-0.00010361997325374882,0.4791666666666667,-0.11400636980435214,0.9092327439960253,False,-0.0003012327171090855,0.0001976127438553367,state_session=morning,-5.7273157621155886e-05,-4.634681563259293e-05
FUT/NQ,1h,state_session=morning + state_ext=neutral,all,FUT/NQ,ok,5870,2994,-0.00013919064125718133,0.5160320641282565,-0.598731736352585,0.5493517902491591,False,-1.093412049732027e-05,-0.00012825652075986106,state_ext=neutral,-6.804327020259572e-05,-7.114737105458562e-05
FUT/NQ,1h,state_session=morning + state_ext=neutral,bull,FUT/NQ,ok,2024,1082,-0.00024239662323710993,0.5157116451016636,-0.8362084307361679,0.40303765635141087,False,-9.819202428263283e-05,-0.0001442045989544771,state_ext=neutral,-0.0001062314857351467,-0.0001361651375019632
FUT/NQ,1h,state_session=morning + state_ext=neutral,bear,FUT/NQ,ok,1215,597,0.0007820031562157254,0.5510887772194305,1.3880658340895855,0.16511699913127753,False,0.0006241388277757912,0.00015786432843993429,state_session=morning,0.0008594264984824618,-7.74233422667364e-05
FUT/NQ,1h,state_session=morning + state_ext=neutral,neutral,FUT/NQ,ok,2432,1219,-0.0005179257428349204,0.5045118949958983,-1.4971077543011364,0.13436522239906723,False,-0.00028757273849347817,-0.00023035300434144228,state_ext=neutral,-0.00035106568394746763,-0.00016686005888745281
FUT/NQ,1h,state_session=morning + state_ext=neutral,regime_warmup,FUT/NQ,ok,199,96,0.00010449961118262495,0.4479166666666667,0.23623641632785491,0.8132492229368795,False,0.0003799276085293036,-0.0002754279973466787,state_ext=neutral,0.0003916127289181246,-0.00028711311773549965
FUT/CL,1h,state_session=afternoon + state_slope=downtrend,all,FUT/CL,ok,5848,790,0.0004769283184651613,0.4911392405063291,0.5949376580197485,0.5518851438302719,False,0.0001149488807122516,0.00036197943775290967,state_session=afternoon,0.00035031902199046043,0.00012660929647470088
FUT/CL,1h,state_session=afternoon + state_slope=downtrend,bull,FUT/CL,ok,1779,54,6.740843333872158e-05,0.5,0.015065103805525669,0.9879802409305147,False,0.00024173881261352752,-0.00017433037927480594,state_session=afternoon,0.0011367508430487807,-0.001069342409710059
FUT/CL,1h,state_session=afternoon + state_slope=downtrend,bear,FUT/CL,ok,1552,373,0.00014838128984424997,0.5013404825737265,0.1442241210498247,0.8853234942241881,False,-0.0005645819035597736,0.0007129631934040236,state_slope=downtrend,0.00020763022266546638,-5.92489328212164e-05
FUT/CL,1h,state_session=afternoon + state_slope=downtrend,neutral,FUT/CL,ok,2318,363,0.0008754465429071115,0.4793388429752066,0.7089019500755784,0.4783853248858849,False,0.0004854284231998897,0.0003900181197072218,state_session=afternoon,0.00032517197780976173,0.0005502745650973498
FUT/CL,1h,state_session=afternoon + state_slope=downtrend,regime_warmup,FUT/CL,ok,199,0,,,,,False,-3.429278335071882e-05,,state_session=afternoon,-0.0001279844606501929,
FUT/CL,1h,state_session=lunch + state_slope=downtrend,all,FUT/CL,ok,5848,194,0.0013466324321674517,0.5670103092783505,0.8459145547216211,0.3976004123970278,False,0.0001149488807122516,0.0012316835514552002,state_session=lunch,0.0022798708271110856,-0.0009332383949436339
FUT/CL,1h,state_session=lunch + state_slope=downtrend,bull,FUT/CL,ok,1779,20,-0.006120719030370915,0.5,-1.1245682854182815,0.2607720191753047,False,0.00024173881261352752,-0.006362457842984443,state_session=lunch,0.002338835054460385,-0.0084595540848313
FUT/CL,1h,state_session=lunch + state_slope=downtrend,bear,FUT/CL,ok,1552,81,0.0015582508137909682,0.5185185185185185,0.6531771267142369,0.5136420944594082,False,-0.0005645819035597736,0.002122832717350742,state_session=lunch,0.00038998867945264684,0.0011682621343383213
FUT/CL,1h,state_session=lunch + state_slope=downtrend,neutral,FUT/CL,ok,2318,93,0.002768201683127266,0.6236559139784946,1.2807786715918112,0.2002714175697644,False,0.0004854284231998897,0.0022827732599273766,state_session=lunch,0.0035852470983634374,-0.0008170454152361712
FUT/CL,1h,state_session=lunch + state_slope=downtrend,regime_warmup,FUT/CL,ok,199,0,,,,,False,-3.429278335071882e-05,,state_session=lunch,0.001367489274085627,
FUT/CL,1h,state_session=afternoon + state_slope=flat,all,FUT/CL,ok,5848,503,-3.144942177033612e-05,0.47713717693836977,-0.04319289702755621,0.9655477671572164,False,-0.0005149488807122515,0.00048349945894191537,state_slope=flat,0.000244779335380628,-0.0002762287571509641
FUT/CL,1h,state_session=afternoon + state_slope=flat,bull,FUT/CL,ok,1779,152,-0.00013653415181578824,0.4605263157894737,-0.10838224411114859,0.9136924853075168,False,-0.0006417388126135276,0.0005052046607977393,state_slope=flat,-0.00022044468932540004,8.39105375096118e-05
FUT/CL,1h,state_session=afternoon + state_slope=flat,bear,FUT/CL,ok,1552,176,0.0003699252114210263,0.5170454545454546,0.4585947011855355,0.6465252424693189,False,0.00016458190355977395,0.00020534330786125236,state_slope=flat,0.0010148368390531595,-0.0006449116276321332
FUT/CL,1h,state_session=afternoon + state_slope=flat,neutral,FUT/CL,ok,2318,175,-0.00034384403019759887,0.4514285714285714,-0.34124361492694855,0.7329201916683565,False,-0.0008854284231998896,0.0005415843930022908,state_slope=flat,-2.544548763383612e-05,-0.00031839854256376275
FUT/CL,1h,state_session=afternoon + state_slope=flat,regime_warmup,FUT/CL,ok,199,0,,,,,False,-0.00036570721664928087,,state_session=afternoon,-0.0002720155393498068,
FUT/CL,1h,state_session=morning + state_ext=stretched_up,all,FUT/CL,ok,5848,347,0.000508896914950804,0.5273775216138329,0.2516420633673859,0.8013177427193903,False,0.0001149488807122516,0.0003939480342385524,state_ext=stretched_up,0.0023781338883486075,-0.0018692369733978036
FUT/CL,1h,state_session=morning + state_ext=stretched_up,bull,FUT/CL,ok,1779,219,0.00033221339682141697,0.5068493150684932,0.11754937693803595,0.906424718087826,False,0.00024173881261352752,9.047458420788945e-05,state_ext=stretched_up,0.0032927849014667073,-0.0029605715046452903
FUT/CL,1h,state_session=morning + state_ext=stretched_up,bear,FUT/CL,ok,1552,17,-0.0031504511432422742,0.35294117647058826,-0.722114681328113,0.47022397260479654,False,-0.0005645819035597736,-0.0025858692396825006,state_session=morning,-0.0008280477540115028,-0.0023224033892307715
FUT/CL,1h,state_session=morning + state_ext=stretched_up,neutral,FUT/CL,ok,2318,110,0.0014217535570678376,0.5909090909090909,0.6702972232719782,0.5026683368674674,False,0.0004854284231998897,0.0009363251338679479,state_ext=stretched_up,0.0015502033146246855,-0.00012844975755684786
FUT/CL,1h,state_session=morning + state_ext=stretched_up,regime_warmup,FUT/CL,ok,199,1,0.0009972737416952039,1.0,,,False,-3.429278335071882e-05,0.0010315665250459228,state_session=morning,-0.00020320158285609666,0.0012004753245513004
FUT/NQ,1h,state_ext=stretched_up + state_slope=uptrend,all,FUT/NQ,ok,5870,74,0.0019009811976291088,0.6486486486486487,2.4630126178115233,0.013777506719419463,True,-1.093412049732027e-05,0.001911915318126429,state_ext=stretched_up,0.0017969781115399627,0.00010400308608914609
