symbol,timeframe,slice_combination,regime,regime_symbol,diagnostic_status,regime_window_rows,slice_n,slice_mean_ret_costadj,slice_win_rate,slice_t_stat_nw,slice_p_value_nw,slice_pass,baseline_mean_ret_costadj,excess_vs_baseline,best_parent_filter,best_parent_mean_ret_costadj,excess_vs_best_parent
XRP/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=neutral,neutral,BTC/USD,ok,387,20,0.026586417800606516,0.65,1.7108637933791953,0.08710625980369047,False,-0.00556216759725024,0.032148585397856755,state_ext=neutral,0.016713724205118026,0.00987269359548849
SUSHI/USD,1d,state_ext=stretched_up + state_vol=high_vol,all,BTC/USD,ok,1810,137,0.0035254827547444864,0.5693430656934306,0.12766811316733007,0.8984116255543677,False,0.002635164102796181,0.0008903186519483054,state_ext=stretched_up,0.00520795172675726,-0.0016824689720127736
SUSHI/USD,1d,state_ext=stretched_up + state_vol=high_vol,bull,BTC/USD,ok,515,89,-0.029777071297115248,0.48314606741573035,-0.8314949637410005,0.40569407214577957,False,0.004339228921362992,-0.03411630021847824,state_vol=high_vol,-0.00706433107049283,-0.022712740226622417
SUSHI/USD,1d,state_ext=stretched_up + state_vol=high_vol,bear,BTC/USD,ok,473,17,0.0675146623376143,0.7647058823529411,2.4525815731154044,0.014183521646185193,True,0.003118249754296129,0.06439641258331817,state_vol=high_vol,0.02002580687449684,0.04748885546311746
SUSHI/USD,1d,state_ext=stretched_up + state_vol=high_vol,neutral,BTC/USD,ok,633,31,0.06404520074528414,0.7096774193548387,2.086430874810336,0.03693961068971663,True,-5.1982298647925425e-05,0.06409718304393207,state_ext=stretched_up,0.00786470924495285,0.05618049150033129
SUSHI/USD,1d,state_ext=stretched_up + state_vol=high_vol,regime_warmup,BTC/USD,ok,189,0,,,,,False,0.005782628533445588,,state_ext=stretched_up,0.03739847542737802,
LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,all,BTC/USD,ok,1820,38,0.022712846947671343,0.631578947368421,1.8567544982949877,0.06334609001885871,False,-0.0009532747387408891,0.02366612168641223,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.027394878563273318,-0.004682031615601975
LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,bull,BTC/USD,ok,515,22,0.006802878691208456,0.5,0.4396403930295074,0.6601975803779228,False,-0.0012940744843032126,0.008096953175511668,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.008595578552515118,-0.0017926998613066623
LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,bear,BTC/USD,ok,473,1,0.07335547678128315,1.0,,,False,-0.001135666617386732,0.07449114339866988,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.10855282901580411,-0.03519735223452096
LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,neutral,BTC/USD,ok,633,15,0.04267129173490945,0.8,2.7540509217205256,0.0058862608995273735,True,0.0001877699858553224,0.04248352174905413,cross_BTC/USD_state_slope=uptrend + state_ext=stretched_down,0.03289711410667056,0.009774177628238893
LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,regime_warmup,BTC/USD,ok,199,0,,,,,False,-0.003267335457863115,,state_ext=stretched_down,0.005025330396484844,
UNI/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,all,BTC/USD,ok,1820,114,0.040874549168804106,0.6666666666666666,3.3848481016870373,0.0007121765329369811,True,-0.001741967162428133,0.042616516331232236,cross_ETH/USD_state_ext=neutral,0.023222448103795958,0.017652101065008148
UNI/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,bull,BTC/USD,ok,515,37,0.07872155976480033,0.7837837837837838,3.778801101829218,0.0001575852266286759,True,-0.012337877889713977,0.09105943765451431,cross_ETH/USD_state_ext=neutral,0.01856927593313444,0.06015228383166589
UNI/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,bear,BTC/USD,ok,473,20,0.020608642147035276,0.55,0.673538039035629,0.5006050571083618,False,-0.004389115632788922,0.024997757779824197,cross_ETH/USD_state_ext=neutral,0.020282950289742554,0.0003256918572927224
UNI/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,neutral,BTC/USD,ok,633,47,0.02764051816113903,0.6382978723404256,2.3107467077887263,0.020846849677312207,True,0.0073053513250917945,0.020335166836047233,cross_ETH/USD_state_ext=neutral,0.027915801510103647,-0.0002752833489646188
UNI/USD,1d,cross_ETH/USD_state_ext=neutral + state_ext=stretched_down,regime_warmup,BTC/USD,ok,199,10,0.003572369743181608,0.6,0.17556220421646027,0.8606378977427847,False,0.0031929205181384064,0.00037944922504320154,cross_ETH/USD_state_ext=neutral,0.02978223523833764,-0.02620986549515603
