rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
229,SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,412,False,215,False,-0.00579422133503044,0.01230507491343871,cross_BTC/USD_state_ext=stretched_down,0.005426457160747368,0.548480107483138,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,569,False,False
230,XRP/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,56,False,30,False,-0.006262665503823354,0.009867383791730952,state_ext=stretched_down,0.005286012866100301,0.7182768511007136,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,682,False,False
231,LTC/USD,1d,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,165,False,64,False,0.019399354434538184,0.027414418533214115,cross_BTC/USD_state_slope=flat + cross_ETH/USD_state_ext=stretched_down,0.005276667103049746,0.23890495945446144,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,341,False,False
232,SUSHI/USD,1d,cross_BTC/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,215,False,185,False,-0.0073860061671869506,0.010713290081282198,state_ext=stretched_down,0.005130503738117399,0.47645606196733814,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,512,False,False
233,SUSHI/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,36,True,17,False,0.0005116180137304725,0.018610914262199622,state_ext=neutral,0.005106105676595438,0.9733901930827993,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,835,False,False
234,LTC/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,218,False,73,False,-0.0016699274701306287,0.006345136628545304,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend,0.004866903383039868,0.9157278794912367,0,0000,0.0,0,7,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,796,False,False
235,SUSHI/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,249,False,91,False,-0.007639509116815154,0.010459787131653995,cross_ETH/USD_state_slope=uptrend,0.004821017890877752,0.7324032085370522,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,690,False,False
236,UNI/USD,1d,state_ret_day=ret_day_up + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,184,False,81,False,0.021487317873820445,0.01914971684188415,state_ext=stretched_up,0.004719433583331746,0.07689823164048404,0,0000,0.0,0,8,7,1,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,204,False,False
237,LTC/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,31,False,18,False,0.00192257737074649,0.009937641469422422,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,0.004702049811450985,0.9066734297076959,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,788,False,False
238,LTC/USD,1d,state_ret_day=ret_day_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,182,False,112,False,0.004083478973812955,0.012098543072488888,state_ret_day=ret_day_down,0.004643412524966421,0.6603951653273281,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,642,False,False
239,UNI/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,394,False,183,False,0.009285868323306119,0.018623469355242422,cross_BTC/USD_state_ext=stretched_down,0.004579747309420716,0.5708632706076389,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,593,False,False
240,UNI/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,95,False,78,False,0.021083303002027945,0.01874570197009165,state_ext=stretched_up,0.004315418711539246,0.20062523132941368,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,314,False,False
241,UNI/USD,1d,state_weekpart=weekday + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,424,False,224,False,0.001650206776359309,0.010987807808295611,state_ext=stretched_down,0.004136009882681574,0.9098958607557419,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,792,False,False
242,LTC/USD,1d,state_ret_day=ret_day_flat + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,89,False,45,False,0.0036421619105420004,0.011657226009217933,state_ext=neutral,0.003902608990878005,0.6682731475185824,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,647,False,False
243,SOL/USD,1d,cross_ETH/USD_state_slope=uptrend + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,146,False,75,False,-0.0037472447972852836,0.0056756975465393055,state_slope=uptrend,0.0038563373928235333,0.7922530860539603,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,728,False,False
244,SOL/USD,1d,cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,192,False,119,False,0.010084053538125949,0.007661111194301368,cross_ETH/USD_state_slope=downtrend,0.0038250409190558436,0.4863663806976226,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,520,False,False
245,LTC/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,72,False,34,False,0.0032534008280467497,0.011268464926722682,state_ext=neutral,0.0035138479083827545,0.8262986875313914,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,743,False,False
246,LTC/USD,1d,state_ext=neutral + state_vol=mid_vol,rolling,4,long,rejected,rejected_unsupported,28,False,40,False,0.003202229041736465,0.011217293140412397,state_ext=neutral,0.00346267612207247,0.8101945954546368,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,736,False,False
247,UNI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,24,False,16,False,0.03117742581575504,0.028839824783818746,cross_ETH/USD_state_slope=uptrend + state_ext=neutral,0.003358425701995158,0.18172408551327024,0,0000,0.0,0,8,7,1,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,301,False,False
248,SOL/USD,1d,cross_BTC/USD_state_slope=downtrend + cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,160,False,115,False,0.010621529350497788,0.008198587006673207,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,0.003305546419096344,0.47694765993232413,0,0000,0.0,0,7,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,513,False,False
249,SOL/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,153,False,105,False,0.017399788851176858,0.014976846507352277,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=downtrend,0.0026442415962909614,0.2630694812939074,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,362,False,False
250,SOL/USD,1d,cross_BTC/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,338,False,150,False,0.007446684391438723,0.005023742047614142,state_ext=stretched_down,0.0025973122038548567,0.5287525530307335,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,557,False,False
251,SUSHI/USD,1d,cross_BTC/USD_state_vol=low_vol + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,224,False,98,False,0.033048827857149014,0.02194953160867987,state_ext=stretched_up,0.0022803908343717177,0.1052184525216373,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,231,False,False
252,LTC/USD,1d,cross_BTC/USD_state_ext=stretched_up + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,92,False,44,False,0.0019738401194028836,0.009988904218078815,state_ext=neutral,0.0022342871997388884,0.8731674545775727,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,775,False,False
253,SUSHI/USD,1d,cross_ETH/USD_state_ext=stretched_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,457,False,258,False,-0.01048829742535315,0.007610998823115998,cross_ETH/USD_state_ext=stretched_down,0.0017410529937081226,0.25489057479549415,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,353,False,False
254,LTC/USD,1d,state_weekpart=weekday + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,403,False,190,False,-0.001578044410405148,0.0064370196882707845,state_ext=stretched_down,0.0017322563629911989,0.8471382014809312,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,763,False,False
255,SOL/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,93,False,53,False,0.007154374596552159,0.004731432252727578,state_ext=stretched_up,0.0016754085526599696,0.6229594208672946,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,625,False,False
256,UNI/USD,1d,cross_ETH/USD_state_vol=low_vol + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,86,False,16,False,0.0011827684986002798,0.010520369530536582,state_ext=neutral,0.0013886963687340793,0.9654131592578916,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,827,False,False
257,UNI/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,117,False,45,False,0.03692420682926845,0.04626180786120475,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat,0.0013789145021579144,0.1453272792992708,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,268,False,False
258,SOL/USD,1d,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,165,False,71,False,-0.0023410183620983455,0.007081923981726243,cross_ETH/USD_state_slope=flat,0.0013086412007886675,0.8428349981895973,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,759,False,False
259,XRP/USD,1d,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,47,False,26,False,0.003648835152120835,0.019778884447675144,cross_ETH/USD_state_slope=flat + state_ext=stretched_down,0.00043699776404700595,0.5797413616825136,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,601,False,False
260,SOL/USD,1d,state_ret_day=ret_day_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,169,False,76,False,-0.0029016419729462925,0.006521300370878296,state_ret_day=ret_day_down,0.0001778859835737611,0.7972890337781455,0,0000,0.0,0,8,8,0,5.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,730,False,False
261,SUSHI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,33,False,16,False,0.06022148357245339,0.07832077982092253,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,0.051484870147671016,0.42221626673509394,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,476,False,False
262,SUSHI/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,37,False,18,False,0.04295672186166746,0.06105601811013661,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,0.034915240643571266,0.540322385680152,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,564,False,False
263,SUSHI/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,51,False,19,False,0.042755820625838284,0.06085511687430743,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,0.03401920720105592,0.49510798175414683,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,534,False,False
264,UNI/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,19,False,31,False,0.03477215144963006,0.04410975248156636,cross_ETH/USD_state_ext=stretched_up + state_ext=stretched_down,0.028568044203236317,0.49083199849440273,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,529,False,False
265,SUSHI/USD,1d,cross_BTC/USD_state_slope=uptrend + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,29,False,17,False,0.014729464942917695,0.03282876119138684,state_ext=neutral,0.01932395260578266,0.6264486443074091,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,627,False,False
266,UNI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,22,False,31,False,0.028601666198379273,0.03793926723031557,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,0.018734278475677615,0.5801004790240987,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,602,False,False
267,SUSHI/USD,1d,state_weekpart=weekend + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,28,False,18,False,0.01402067703417922,0.03211997328264837,state_ext=neutral,0.018615164697044186,0.6682829314419243,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,648,False,False
268,UNI/USD,1d,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,32,False,19,False,0.031973697897285366,0.02963609686534907,cross_BTC/USD_state_ext=stretched_up + cross_ETH/USD_state_slope=flat,0.016977828499790286,0.12110977205831874,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,253,False,False
269,SOL/USD,1d,cross_BTC/USD_state_ext=neutral + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,33,False,17,False,0.022894215867856716,0.0323171582116813,state_ext=neutral,0.014248919209968165,0.3209038633502814,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,408,False,False
270,SUSHI/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,31,False,18,False,0.009627280989348144,0.027726577237817292,state_ext=neutral,0.014221768652213109,0.775665208100762,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,717,False,False
271,LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,47,False,17,False,0.019694371454416732,0.027709435553092666,cross_ETH/USD_state_ext=stretched_up + state_ext=neutral,0.01366627483888196,0.255088868761125,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,354,False,False
272,SUSHI/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,95,False,58,False,0.04394565937602954,0.032846363127560396,state_ext=stretched_up,0.013177222353252242,0.06646959957040632,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,193,False,False
273,LTC/USD,1d,cross_ETH/USD_state_vol=mid_vol + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,55,False,40,False,0.01303704915642496,0.012021985057749034,cross_ETH/USD_state_vol=mid_vol,0.012834462495149527,0.4203000515928057,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,473,False,False
274,LTC/USD,1d,cross_ETH/USD_state_vol=low_vol + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,249,False,46,False,0.012981192479749642,0.011966128381073715,cross_ETH/USD_state_vol=low_vol,0.012739446164865489,0.48551107819862627,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,519,False,False
275,UNI/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,48,False,58,False,0.009867387722701659,0.019204988754637962,state_ext=stretched_down,0.012353190829023924,0.7437830120910076,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,699,False,False
276,LTC/USD,1d,cross_ETH/USD_state_slope=uptrend + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,57,False,30,False,0.010754434219517122,0.018769498318193054,state_ext=neutral,0.011014881299853127,0.5154028925575789,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,552,False,False
277,XRP/USD,1d,state_ret_day=ret_day_down + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,22,False,16,False,0.016415170097736353,0.007285120802182051,state_ext=neutral,0.009538885335849043,0.2605734768076253,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,360,False,False
278,UNI/USD,1d,state_weekpart=weekday + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,115,False,33,False,0.011111649789543508,0.008774048757607213,state_weekpart=weekday,0.008961325997895604,0.6346113803674207,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,634,False,False
279,SUSHI/USD,1d,cross_BTC/USD_state_vol=high_vol + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,68,False,16,False,0.021882044473206866,0.039981340721676015,cross_BTC/USD_state_vol=high_vol,0.008000911315271728,0.48776266237407073,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,525,False,False
280,LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=flat,rolling,4,short,rejected,rejected_unsupported,144,False,62,False,0.016294720730056528,0.015279656631380601,cross_BTC/USD_state_slope=uptrend,0.00795259992859813,0.10010756912726482,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,222,False,False
281,LTC/USD,1d,cross_BTC/USD_state_slope=flat + state_slope=uptrend,rolling,4,short,rejected,rejected_unsupported,69,False,29,False,0.011341808842816815,0.010326744744140888,state_slope=uptrend,0.007897747889020132,0.5512276662802236,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,572,False,False
282,UNI/USD,1d,state_ret_day=ret_day_flat + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,62,False,20,False,0.006620879169040944,0.015958480200977246,state_ext=neutral,0.006826807039174743,0.7671706875435871,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,712,False,False
283,UNI/USD,1d,cross_ETH/USD_state_vol=low_vol + state_ext=stretched_down,rolling,4,short,rejected,rejected_unsupported,249,False,59,False,0.005303434017411543,0.0029658329854752477,cross_ETH/USD_state_vol=low_vol,0.006738175625246923,0.8328200038600118,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,749,False,False
284,XRP/USD,1d,state_ret_day=ret_day_down + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,83,True,74,False,-0.0049799806754614595,0.011150068620092848,state_ext=stretched_down,0.006568697694462196,0.6657361804107087,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,645,False,False
285,UNI/USD,1d,cross_BTC/USD_state_vol=low_vol + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,72,False,37,False,0.0061533831470015135,0.015490984178937815,state_ext=neutral,0.006359311017135313,0.7850597178642358,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,724,False,False
286,SUSHI/USD,1d,cross_ETH/USD_state_vol=high_vol + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,17,False,17,False,0.013238906886583841,0.0021396106381146966,cross_ETH/USD_state_vol=high_vol,0.006036538299843143,0.2574066150847263,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,357,False,False
287,UNI/USD,1d,state_volume=vol_quiet + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,241,False,123,False,0.0032538277939174343,0.012591428825853736,state_ext=stretched_down,0.0057396309002396995,0.8376447811149308,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,752,False,False
288,UNI/USD,1d,cross_ETH/USD_state_vol=low_vol + state_ext=stretched_up,rolling,4,long,rejected,rejected_unsupported,244,False,51,False,0.00011285791444968704,0.009450458946385989,cross_ETH/USD_state_vol=low_vol,0.005678116306614313,0.9950514132730675,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,852,False,False
289,XRP/USD,1d,state_ext=neutral + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,37,False,32,False,0.007638631624092292,0.0237686809196466,state_slope=flat,0.005638962041663484,0.5689181886627979,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,590,False,False
290,SUSHI/USD,1d,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,30,False,28,False,-0.001014133013560395,0.017085163234908753,cross_BTC/USD_state_ext=neutral + cross_ETH/USD_state_slope=downtrend,0.005508915998945393,0.9306266840626161,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,800,False,False
291,XRP/USD,1d,cross_ETH/USD_state_vol=high_vol + state_ext=stretched_down,rolling,4,long,rejected,rejected_unsupported,66,False,50,False,-0.0025995981869768327,0.013530451108577474,cross_ETH/USD_state_vol=high_vol,0.0053326709956980686,0.8499408790477818,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,765,False,False
292,LTC/USD,1d,state_ext=stretched_down + state_vol=high_vol,rolling,4,long,rejected,rejected_unsupported,92,True,82,False,0.001666600974848885,0.009681665073524817,state_ext=stretched_down,0.004976901748245232,0.9004343804994797,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,782,False,False
293,LTC/USD,1d,cross_BTC/USD_state_slope=uptrend + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,224,False,82,False,-0.006600362180952978,0.001414701917722955,state_slope=uptrend,0.0038436987728437113,0.691971296163413,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,666,False,False
294,SOL/USD,1d,cross_BTC/USD_state_slope=downtrend + state_slope=downtrend,rolling,4,short,rejected,rejected_unsupported,148,False,110,False,0.010916148876876346,0.008493206533051766,state_slope=downtrend,0.0038410530112490257,0.46736990995954275,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,507,False,False
295,LTC/USD,1d,cross_BTC/USD_state_vol=mid_vol + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,62,False,38,False,0.012796361035299762,0.011781296936623836,cross_BTC/USD_state_vol=mid_vol,0.0036908531304472737,0.1822680592233359,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,302,False,False
296,SOL/USD,1d,state_ret_day=ret_day_down + state_ext=stretched_up,rolling,4,short,rejected,rejected_unsupported,58,False,24,False,0.009090972224598681,0.0066680298807741,state_ext=stretched_up,0.0036120061807064915,0.4869118223509661,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,522,False,False
297,SUSHI/USD,1d,state_ext=neutral + state_slope=uptrend,rolling,4,long,rejected,rejected_unsupported,29,False,15,False,-0.0010048508070277019,0.017094445441441446,state_ext=neutral,0.0035896368558372637,0.9634149615438028,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,824,False,False
298,LTC/USD,1d,state_volume=vol_quiet + state_ext=neutral,rolling,4,short,rejected,rejected_unsupported,82,False,35,False,0.004976238951484624,0.003961174852808697,state_volume=vol_quiet,0.003462939588745928,0.7067355688096166,0,0000,0.0,0,7,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,673,False,False
299,LTC/USD,1d,state_volume=vol_normal + state_ext=neutral,rolling,4,long,rejected,rejected_unsupported,89,False,31,False,0.0031934752964131066,0.01120853939508904,state_ext=neutral,0.0034539223767491114,0.7771921415906085,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,718,False,False
300,XRP/USD,1d,cross_ETH/USD_state_slope=flat + state_slope=flat,rolling,4,long,rejected,rejected_unsupported,46,False,56,False,0.005382751873038786,0.021512801168593092,state_slope=flat,0.003383082290609979,0.6636561272457495,0,0000,0.0,0,8,7,0,4.75,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,856,644,False,False
