rank,symbol,timeframe,slice_combination,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass
328,SPY,1h,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,898,False,320,False,0.0003145144877534434,5.166096886056597e-05,state_slope=downtrend,-0.00030436537943495586,0.699055315090868,0,0000,0.0,0,8,2,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,503,False,False
329,GLD,1h,state_session=lunch + state_slope=downtrend,long,rejected,rejected_unsupported,572,False,233,False,0.0009718209646046192,0.0004307300938849011,state_session=lunch,-0.00035769181847401365,0.4720849742714268,0,0000,0.0,0,8,2,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,364,False,False
330,SPY,1h,state_session=lunch + state_ext=stretched_up,short,rejected,rejected_unsupported,74,False,20,False,0.0015004399941801144,0.0021632935130729914,state_ext=stretched_up,-0.0003746170022963214,0.360443338054687,0,0000,0.0,0,8,1,1,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,280,False,False
331,XLF,1d,state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,248,False,71,False,-0.0015479606948990143,0.0005549150899886003,state_slope=uptrend,-0.0006406293708168292,0.5815893865742536,0,0000,0.0,0,8,2,0,0.5,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,428,False,False
332,XLE,1d,state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,247,False,91,False,-0.002487462412452514,-0.0067216186732551855,state_slope=uptrend,-0.0006700237525926441,0.7658546052554507,1,0001,0.25,0,1,2,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,544,False,False
333,QQQ,1h,state_ext=stretched_up + state_vol=mid_vol,long,rejected,rejected_unsupported,216,True,31,False,-0.0010515141994772474,-0.0014316828714895007,state_ext=stretched_up,-0.00134489744240678,0.7174748992405706,1,0001,0.25,0,2,2,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,516,False,False
334,TLT,1h,state_session=afternoon + state_ext=stretched_down,long,rejected,sample_starved_unsupported,76,True,7,False,-0.010189068195615896,-0.010057367589148226,state_session=afternoon,-0.010120209380990784,0.021347195361965943,1,0100,0.25,0,0,0,7,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,47,False,False
335,TLT,1h,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,long,rejected,sample_starved_unsupported,75,True,7,False,-0.010189068195615896,-0.010057367589148226,state_slope=downtrend,-0.01017785260224541,0.021347195361965943,1,0100,0.25,0,0,0,7,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,48,False,False
336,SPY,1h,state_ext=stretched_up + state_vol=high_vol,short,rejected,rejected_unsupported,270,False,92,False,0.0018750569964764358,0.002537910515369313,state_ext=stretched_up,0.0,0.3513127101121394,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,278,False,False
337,DIA,1h,state_session=lunch + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,574,False,248,False,0.0010784196193730378,0.0008079134732916985,state_session=lunch + state_slope=flat,0.0,0.07797747827909252,0,0000,0.0,0,8,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,96,False,False
338,TLT,1h,state_session=morning + state_ext=neutral,long,rejected,rejected_unsupported,2680,False,1355,False,-5.495349641618305e-05,7.674711005148593e-05,state_session=morning,-5.4734161591936875e-06,0.7484533370833304,0,0000,0.0,0,8,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,531,False,False
339,GLD,1h,state_session=morning + state_ext=stretched_up,long,rejected,rejected_unsupported,121,False,213,False,0.0007802788198063505,0.0002391879490866324,state_ext=stretched_up,-8.103944279964415e-06,0.27161874397707675,0,0000,0.0,0,7,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,229,False,False
340,XLF,1h,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,1915,False,1031,False,0.00016090558459021814,3.862039651742155e-05,state_ext=neutral,-8.925793213690952e-06,0.6842596444028812,0,0000,0.0,0,7,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,490,False,False
341,TLT,1h,state_ext=neutral + state_vol=low_vol,short,rejected,rejected_unsupported,1437,False,1986,False,-0.0003086069070735924,-4.030751354126155e-05,state_ext=neutral,-1.2364156374927552e-05,0.1189667370572618,0,0000,0.0,0,1,0,5,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,120,False,False
342,GLD,1h,state_session=lunch + state_ext=stretched_down,long,rejected,rejected_unsupported,47,False,61,False,0.0013109766585571415,0.0007698857878374233,state_session=lunch,-1.8536124521491412e-05,0.6529327525146198,0,0000,0.0,0,7,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,469,False,False
343,XLF,1h,state_session=afternoon + state_slope=flat,long,rejected,rejected_unsupported,608,False,293,False,0.0006277695638089097,0.0005054843757361132,state_slope=flat,-1.886661465735971e-05,0.37559091959157165,0,0000,0.0,0,7,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,287,False,False
344,XLF,1h,state_session=morning + state_ext=neutral,long,rejected,rejected_unsupported,2179,False,994,False,0.00015181937073152182,2.9534182658725228e-05,state_session=morning,-4.967877563116725e-05,0.6224014959883464,0,0000,0.0,0,6,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,451,False,False
345,XLF,1h,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,1943,False,987,False,0.0005901985219710105,0.0004679133338982139,state_slope=flat,-5.643765649525898e-05,0.17149904933031346,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,165,False,False
346,DIA,1h,state_session=morning + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,119,False,43,False,0.000431589621083559,0.0011020957671648982,state_ext=stretched_up + state_slope=uptrend,-6.844730864404301e-05,0.7115201490187679,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,512,False,False
347,DIA,1h,state_session=lunch + state_slope=downtrend,long,rejected,rejected_unsupported,598,False,230,False,0.0007281403916702888,0.00045763424558894946,state_slope=downtrend,-7.648302961644549e-05,0.4034674948030397,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,304,False,False
348,TLT,1h,state_session=lunch + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,573,False,173,False,-0.0001048216878505204,0.00016347770568181044,state_session=lunch,-8.560099534613916e-05,0.8556206481389534,0,0000,0.0,0,7,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,587,False,False
349,XLE,1h,state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,887,False,293,False,0.0016545755880761274,0.002373787840079579,state_ext=stretched_up,-0.00010489292619941196,0.08054835319722597,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,98,False,False
350,TLT,1h,state_session=afternoon + state_ext=neutral,short,rejected,rejected_unsupported,2214,False,978,False,-0.00040357622184414624,-0.0001352768283118154,state_ext=neutral,-0.00010733347114548139,0.16256001924375973,0,0000,0.0,0,0,0,5,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,160,False,False
351,DIA,1h,state_session=morning + state_ext=stretched_up,short,rejected,rejected_unsupported,125,False,47,False,0.0003364515512337234,0.0010069576973150626,state_ext=stretched_up,-0.00011516416913144562,0.7528492171578836,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,534,False,False
352,TLT,1h,state_session=afternoon + state_slope=downtrend,long,rejected,rejected_unsupported,889,False,234,False,-0.00012652446943590533,5.176137031763641e-06,state_slope=downtrend,-0.00011530887606541956,0.8389235695033241,0,0000,0.0,0,7,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,580,False,False
353,XLF,1h,state_session=afternoon + state_ext=stretched_down,long,rejected,rejected_unsupported,130,False,42,False,0.0011980249435689565,0.0010757397554961598,state_ext=stretched_down,-0.0001718470470756751,0.7598234460890727,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,540,False,False
354,XLF,1d,state_ext=neutral + state_vol=low_vol,short,rejected,rejected_unsupported,143,False,84,False,0.001021528257139332,0.003124404042026947,state_ext=neutral,-0.00018671312573131016,0.6557977309505105,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,472,False,False
355,TLT,1h,state_session=morning + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,934,False,333,False,5.938979751246841e-05,0.0001910904039801374,state_session=morning + state_slope=downtrend,-0.00019032472900861375,0.840121290185089,0,0000,0.0,0,8,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,582,False,False
356,TLT,1h,state_ext=neutral + state_slope=flat,short,rejected,rejected_unsupported,2055,False,1352,False,-0.0005044784430562828,-0.00023617904952395193,state_ext=neutral,-0.00020823569235761793,0.05121892679714657,0,0000,0.0,0,1,0,5,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,67,False,False
357,GLD,1h,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,1680,False,552,False,0.001108885638534897,0.0005677947678151789,state_session=lunch,-0.00022062714454373585,0.12722852648736938,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,132,False,False
358,XLE,1h,state_session=morning + state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,485,False,235,False,0.0005958069134186517,0.00027659466141519964,state_ext=neutral,-0.00023477756464697678,0.47042162782425456,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,361,False,False
359,XLK,1d,state_ext=stretched_down + state_vol=high_vol,long,rejected,rejected_unsupported,131,False,39,False,0.011601017674375278,0.005085476837637513,state_vol=high_vol,-0.0002600031091729918,0.34680215376305323,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,277,False,False
360,XLF,1h,state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,417,False,128,False,0.0014847155475824127,0.0020070007356552087,state_ext=stretched_up,-0.0002763483174423654,0.23034811918225362,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,205,False,False
361,XLK,1h,state_session=morning + state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,362,False,159,False,0.0017946422662300104,0.001031910989859403,state_ext=stretched_up + state_slope=uptrend,-0.0003207654817207596,0.051661413278380586,0,0000,0.0,0,8,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,68,False,False
362,GLD,1d,state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,164,False,149,False,0.007701564463975297,0.0016310611304067484,state_ext=stretched_up,-0.000385551943699736,0.11979647632829082,0,0000,0.0,0,7,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,122,False,False
363,XLE,1h,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,1201,True,575,False,0.0004209758102808799,0.00010176355827742781,state_ext=neutral,-0.0004096086677847486,0.653058650996635,0,0000,0.0,0,7,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,470,False,False
364,TLT,1h,state_ext=neutral + state_vol=high_vol,short,rejected,rejected_unsupported,2667,False,195,False,-0.00010058422097620176,0.00016771517255612908,state_vol=high_vol,-0.00040985281781023326,0.9294753493521941,0,0000,0.0,0,6,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,632,False,False
365,USO,1h,state_session=afternoon + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,287,False,143,False,0.000662063536336004,0.001628240505315192,state_session=afternoon + state_ext=neutral,-0.0004457003782508592,0.7692536194855859,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,545,False,False
366,TLT,1h,state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,306,False,21,False,0.001824717277876432,0.002093016671408763,state_ext=stretched_up,-0.0004855836128428944,0.2633101002049385,0,0000,0.0,0,7,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,222,False,False
367,SPY,1h,state_ext=stretched_down + state_vol=mid_vol,long,rejected,rejected_unsupported,64,False,29,False,0.0023051784396741996,0.002042324920781322,state_ext=stretched_down,-0.0005633933213421973,0.3334119481381561,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,262,False,False
368,USO,1h,state_ext=stretched_down + state_slope=flat,short,rejected,rejected_unsupported,152,False,61,False,-0.0008754068013410622,9.077016763812571e-05,state_slope=flat,-0.0006477765547569104,0.6627898237205887,0,0000,0.0,0,7,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,476,False,False
369,TLT,1h,state_session=morning + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,162,False,18,False,0.0016013203647609513,0.0018696197582932822,state_ext=stretched_up,-0.0007089805259583751,0.336739032375887,0,0000,0.0,0,7,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,264,False,False
370,XLF,1h,state_session=lunch + state_ext=stretched_up,short,rejected,rejected_unsupported,114,False,35,False,0.0009706644099444443,0.0014929495980172405,state_ext=stretched_up,-0.0007903994550803339,0.5414872540232551,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,407,False,False
371,SPY,1h,state_session=lunch + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,71,False,19,False,0.0010143358248903658,0.001677189343783243,state_ext=stretched_up,-0.0008607211715860701,0.5686589396690773,0,0000,0.0,0,8,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,420,False,False
372,IWM,1h,state_session=morning + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,306,False,125,False,-0.00022661276719060502,0.0005928198949832851,state_session=morning + state_ext=stretched_up,-0.0008879470031646615,0.810430934856174,0,0000,0.0,0,8,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,570,False,False
373,XLF,1h,state_session=afternoon + state_ext=stretched_up,short,rejected,rejected_unsupported,101,False,31,False,0.0008374735931585052,0.0013597587812313014,state_ext=stretched_up,-0.0009235902718662729,0.8004164967619789,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,562,False,False
374,XLK,1h,state_session=morning + state_ext=stretched_down + state_slope=flat,long,rejected,rejected_unsupported,31,False,18,False,0.008988337592868219,0.008225606316497611,state_ext=stretched_down + state_slope=flat,-0.0010041417723478142,0.07901050313158398,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,97,False,False
375,USO,1d,state_ext=neutral + state_vol=mid_vol,short,rejected,rejected_unsupported,95,False,29,False,-0.005160677826262003,0.001828586969578998,state_ext=neutral,-0.001177764722845729,0.4525312475663723,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,340,False,False
376,USO,1h,state_session=morning + state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,420,False,199,False,-0.0009581480185215838,8.028950457604099e-06,state_ext=neutral,-0.0014820239056268936,0.3936898590599469,0,0000,0.0,0,8,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,298,False,False
377,SPY,1h,state_session=afternoon + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,91,False,23,False,0.00021638839091508275,0.0008792419098079599,state_ext=stretched_up,-0.001658668605561353,0.9636029463176043,0,0000,0.0,0,6,0,1,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,653,False,False
378,IWM,1h,state_session=lunch + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,167,False,44,False,0.002827308859026993,0.002407876196853102,state_ext=stretched_down + state_slope=downtrend,-0.0019338022884573193,0.4705312337111496,0,0000,0.0,0,7,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,362,False,False
379,USO,1h,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,301,False,115,False,0.001180775742059659,0.0006145987730804708,state_ext=stretched_down + state_slope=downtrend,-0.0020783044938601867,0.7929198195768696,0,0000,0.0,0,8,1,0,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,560,False,False
380,XLE,1d,state_ext=neutral + state_slope=downtrend,short,rejected,rejected_unsupported,96,False,40,False,-0.012390553210943603,-0.007756396950140931,state_ext=neutral,-0.00567402812967388,0.05397787333653459,0,0000,0.0,0,0,0,5,0.25,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,74,False,False
381,GLD,1d,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,162,True,41,False,0.0007982555759398104,-0.005272247757628738,state_ext=neutral,-0.003985794224002802,0.8759169712663182,2,0110,0.5,0,0,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,599,False,False
382,SPY,1d,state_ext=stretched_up + state_slope=flat,long,rejected,rejected_unsupported,85,True,38,False,0.0012500084815110241,-0.0018942780668750872,state_ext=stretched_up,-0.004995018874313344,0.7219375364098037,2,1100,0.5,0,0,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,517,False,False
383,DIA,1h,state_ext=stretched_down + state_vol=high_vol,long,rejected,rejected_unsupported,253,False,78,False,-0.00035879580027927045,-0.0006293019463606097,state_ext=stretched_down,-0.0006494547416836445,0.9313330044517922,1,0001,0.25,0,1,1,1,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,633,False,False
384,DIA,1h,state_ext=neutral + state_slope=uptrend,long,rejected,rejected_unsupported,1825,False,829,False,-0.0005370126433119211,-0.0008075187893932605,state_ext=neutral,-0.0008511252172355792,0.18726774712254324,1,0100,0.25,0,0,0,2,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,176,False,False
385,USO,1d,state_ext=stretched_down + state_vol=mid_vol,long,rejected,rejected_unsupported,112,True,23,False,0.002251967892425554,-0.0043372969034154475,state_vol=mid_vol,-0.011477252549306894,0.8417968919672971,1,0010,0.25,0,2,1,1,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,583,False,False
386,DIA,1h,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,65,False,23,False,0.00134669480839769,0.002017200954479029,state_session=afternoon + state_ext=stretched_down,0.0,0.8193495298126017,0,0000,0.0,0,6,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,574,False,False
387,GLD,1h,state_session=afternoon + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,47,False,80,False,0.0009352728479340461,0.001876363718653764,state_session=afternoon + state_ext=stretched_up,0.0,0.7907515508316232,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,557,False,False
388,DIA,1h,state_session=lunch + state_ext=stretched_up + state_slope=uptrend,short,rejected,rejected_unsupported,45,False,33,False,0.0009811035571730639,0.0016516097032544031,state_session=lunch + state_ext=stretched_up,0.0,0.3829459769103607,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,293,False,False
389,DIA,1h,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,610,False,251,False,0.0010776337930000703,0.000807127646918731,state_session=afternoon + state_slope=flat,0.0,0.07158247178665311,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,91,False,False
390,TLT,1h,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,657,False,442,False,0.00030505116775853344,0.00043675177422620244,state_session=afternoon + state_slope=flat,0.0,0.4369299249978351,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,331,False,False
391,SPY,1h,state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,2132,False,854,False,0.0006066238978868692,0.00034377037899399176,state_slope=downtrend,-1.225596930153007e-05,0.23650222257835862,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,209,False,False
392,TLT,1h,state_ext=neutral + state_vol=mid_vol,short,rejected,rejected_unsupported,2424,False,852,False,-0.0003122030778527423,-4.3903684320411457e-05,state_ext=neutral,-1.596032715407746e-05,0.40109596811488313,0,0000,0.0,0,1,1,3,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,302,False,False
393,DIA,1h,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,1953,False,904,False,0.0002890411452645075,1.8534999183168126e-05,state_vol=mid_vol,-5.6153507530817424e-05,0.4453875534083893,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,335,False,False
394,GLD,1h,state_ext=neutral + state_vol=low_vol,long,rejected,rejected_unsupported,2644,False,359,False,0.0008448028791360555,0.0003037120084163373,state_vol=low_vol,-5.688407850247806e-05,0.2919416534173065,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,242,False,False
395,XLK,1h,state_session=morning + state_ext=stretched_down,long,rejected,rejected_unsupported,356,False,156,False,0.002097204233217497,0.0013344729568468897,state_ext=stretched_down,-8.13367589381133e-05,0.19318231306015532,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,179,False,False
396,GLD,1h,state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,187,False,254,False,-0.000216441313402863,0.0007246495573168547,state_ext=stretched_down,-0.00010428304528653996,0.9113298426037573,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,622,False,False
397,XLF,1h,state_session=afternoon + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,602,False,291,False,0.0005215894473553334,0.0003993042592825368,state_slope=flat,-0.00012504673111093608,0.45602263175864044,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,345,False,False
398,GLD,1h,state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,2266,False,705,False,0.0009866159257971156,0.0004455250550773974,state_slope=flat,-0.0001258931580710098,0.15913814845060847,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,156,False,False
399,QQQ,1h,state_session=morning + state_ext=stretched_down,long,rejected,rejected_unsupported,329,False,120,False,0.0028831333287599836,0.0025029646567477303,state_ext=stretched_down,-0.0001300694038514445,0.20048989208343415,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,188,False,False
400,QQQ,1h,state_session=afternoon + state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,202,False,60,False,0.0019250367072841186,0.0015448680352718653,state_session=afternoon + state_ext=stretched_up,-0.00013042308419671054,0.4744537363583001,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,366,False,False
401,XLK,1h,state_ext=neutral + state_vol=mid_vol,long,rejected,rejected_unsupported,1572,False,612,False,0.0007745980471943034,1.1866770823696022e-05,state_vol=mid_vol,-0.00013067308691010584,0.41552715012118746,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,311,False,False
402,XLE,1h,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,short,rejected,rejected_unsupported,210,False,57,False,0.003064893365976258,0.0037841056179797094,state_session=afternoon + state_ext=stretched_down,-0.000135802319925962,0.44724531454199035,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,336,False,False
403,XLF,1h,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,long,rejected,rejected_unsupported,130,False,42,False,0.0011980249435689565,0.0010757397554961598,state_ext=stretched_down,-0.0001718470470756751,0.7598234460890727,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,541,False,False
404,SPY,1h,state_session=morning + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,830,False,365,False,0.00042236029350493817,0.00015950677461206076,state_slope=downtrend,-0.00019651957368346107,0.36960631402219635,0,0000,0.0,0,6,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,283,False,False
405,QQQ,1h,state_session=lunch + state_ext=neutral,long,rejected,rejected_unsupported,1430,False,639,False,0.0005089224769113545,0.0001287538048991012,state_session=lunch,-0.00019731529972678852,0.30067037973010846,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,249,False,False
406,DIA,1h,state_session=morning + state_ext=neutral + state_slope=downtrend,long,rejected,rejected_unsupported,767,False,320,False,0.0007498133468839304,0.0004793072008025911,state_session=morning + state_slope=downtrend,-0.0002180656557411229,0.19940223287252756,0,0000,0.0,0,7,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,187,False,False
407,IWM,1h,state_session=lunch + state_ext=neutral + state_slope=flat,long,rejected,rejected_unsupported,549,False,253,False,0.0008647270342954053,0.00044529437212151437,state_session=lunch + state_slope=flat,-0.00022103668201429224,0.34008768697788794,0,0000,0.0,0,8,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,269,False,False
408,GLD,1h,state_ext=stretched_up + state_slope=uptrend,long,rejected,rejected_unsupported,212,False,354,False,0.0005523065115752136,1.1215640855495482e-05,state_ext=stretched_up,-0.00023607625251110132,0.6859369819476187,0,0000,0.0,0,6,0,0,0.0,rejected,rejected,rejected,rejected,rejected,rejected,rejected,rejected,676,491,False,False
