symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
AAVE/USD,1h,state_funding=funding_neutral + state_oi=oi_collapsing + state_ext=stretched_down,34,0.006022412185538395,long,0.006022412185538395,0.5588235294117647,0.01746252481855266,-0.016492893120332523,0.27000125492204946
ADA/USD,1h,state_ext=stretched_down + state_slope=flat,91,-0.006011537298862526,short,0.006011537298862526,0.31868131868131866,0.011327546240750693,-0.014985487774498698,-0.4717517121573163
AVAX/USD,1h,cross_BTC/USD_state_ext=stretched_down + cross_ETH/USD_state_slope=flat + state_ext=stretched_down,39,-0.0059465720215376595,short,0.0059465720215376595,0.358974358974359,0.013812735340343378,-0.019818406077662984,-0.2997410915301621
BCH/USD,1h,state_utc_session=utc_us + state_funding=funding_short + state_ext=stretched_up,55,-0.005889169091690063,short,0.005889169091690063,0.32727272727272727,0.011552759097645431,-0.014013210586355775,-0.47299573493045244
BCH/USD,1h,state_ext=stretched_down + state_slope=flat,93,-0.005881427446476478,short,0.005881427446476478,0.41935483870967744,0.015041698482902457,-0.019818295861956364,-0.3097407950318828
AVAX/USD,1h,state_utc_session=utc_asia + state_ext=stretched_up + state_slope=flat,71,-0.005844490391496184,short,0.005844490391496184,0.43661971830985913,0.010430269741956582,-0.01489140777885691,-0.3559262835004601
ADA/USD,1h,state_ret_day=ret_day_up + state_ext=stretched_down + state_slope=downtrend,15,-0.005813879630178831,short,0.005813879630178831,0.26666666666666666,0.01106719965576306,-0.020062456988357617,-0.447446108387371
ADA/USD,1h,state_ret_day=ret_day_down + state_ext=neutral + state_slope=uptrend,28,0.005802762589059897,long,0.005802762589059897,0.6428571428571429,0.015743619228858214,-0.01271563448939184,0.3096721413358805
AVAX/USD,1h,state_ret_day=ret_day_flat + state_ext=stretched_up + state_slope=uptrend,123,-0.005761122461718273,short,0.005761122461718273,0.3902439024390244,0.019001163946209904,-0.017612754590779364,-0.26587811028199004
AVAX/USD,1h,state_weekpart=weekend + state_ext=stretched_up + state_vol=high_vol,114,-0.005708297512306803,short,0.005708297512306803,0.2982456140350877,0.013127832446497175,-0.01909653666888467,-0.3036773880518771
