bar_ts_utc,close_adj,fwd_ret_5,state_ext,state_slope,state_vol,state_session,candidate_name,candidate_side,dir_fwd_ret_5,slice_combination
2024-11-15 00:00:00+00:00,44.1650639394,0.0307843996482271,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.0307843996482271,state_ext=stretched_down + state_slope=downtrend
2024-11-18 00:00:00+00:00,44.5085914963,0.033373192737934154,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.033373192737934154,state_ext=stretched_down + state_slope=downtrend
2024-11-19 00:00:00+00:00,44.3634390074,0.02901079725323652,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.02901079725323652,state_ext=stretched_down + state_slope=downtrend
2024-12-13 00:00:00+00:00,43.1731885989,-0.04090552504720468,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.04090552504720468,state_ext=stretched_down + state_slope=downtrend
2024-12-16 00:00:00+00:00,42.7909537116,-0.03308108322007919,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.03308108322007919,state_ext=stretched_down + state_slope=downtrend
2024-12-17 00:00:00+00:00,42.5538713132,-0.02243648076042004,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.02243648076042004,state_ext=stretched_down + state_slope=downtrend
2024-12-18 00:00:00+00:00,41.3442672395,0.004634669921466994,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.004634669921466994,state_ext=stretched_down + state_slope=downtrend
2024-12-19 00:00:00+00:00,40.8991329403,0.010098545223510724,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.010098545223510724,state_ext=stretched_down + state_slope=downtrend
2024-12-20 00:00:00+00:00,41.4071666513,-0.015685020292969254,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.015685020292969254,state_ext=stretched_down + state_slope=downtrend
2024-12-23 00:00:00+00:00,41.3753826108,-0.010932173504105136,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.010932173504105136,state_ext=stretched_down + state_slope=downtrend
2024-12-24 00:00:00+00:00,41.5991121982,-0.027124985384876066,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.027124985384876066,state_ext=stretched_down + state_slope=downtrend
2024-12-26 00:00:00+00:00,41.5358842713,-0.025878220140427066,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.025878220140427066,state_ext=stretched_down + state_slope=downtrend
2024-12-27 00:00:00+00:00,41.3121546839,-0.014009889332292635,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.014009889332292635,state_ext=stretched_down + state_slope=downtrend
2024-12-30 00:00:00+00:00,40.7576944021,-0.0011933174217405584,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.0011933174217405584,state_ext=stretched_down + state_slope=downtrend
2024-12-31 00:00:00+00:00,40.9230597493,0.00023769907381288036,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.00023769907381288036,state_ext=stretched_down + state_slope=downtrend
2025-01-02 00:00:00+00:00,40.4707368878,0.001081600768015445,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.001081600768015445,state_ext=stretched_down + state_slope=downtrend
2025-01-03 00:00:00+00:00,40.4610095144,0.02368073085914979,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.02368073085914979,state_ext=stretched_down + state_slope=downtrend
2025-01-06 00:00:00+00:00,40.7333759687,0.02949253731198498,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.02949253731198498,state_ext=stretched_down + state_slope=downtrend
2025-01-07 00:00:00+00:00,40.7090575353,0.03990442054796706,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03990442054796706,state_ext=stretched_down + state_slope=downtrend
2025-01-08 00:00:00+00:00,40.9327871227,0.04277566539877742,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.04277566539877742,state_ext=stretched_down + state_slope=downtrend
2025-01-10 00:00:00+00:00,40.5145100679,0.06038415366247585,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.06038415366247585,state_ext=stretched_down + state_slope=downtrend
2025-03-04 00:00:00+00:00,41.7304317387,-0.005477855478020488,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.005477855478020488,state_ext=stretched_down + state_slope=downtrend
2025-03-10 00:00:00+00:00,41.8228417856,0.012443307362226763,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.012443307362226763,state_ext=stretched_down + state_slope=downtrend
2025-03-11 00:00:00+00:00,41.5018384646,0.018516348292750395,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.018516348292750395,state_ext=stretched_down + state_slope=downtrend
2025-03-12 00:00:00+00:00,41.3072909973,0.026727893559327365,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.026727893559327365,state_ext=stretched_down + state_slope=downtrend
2025-03-13 00:00:00+00:00,41.2781088772,0.02097325320972221,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.02097325320972221,state_ext=stretched_down + state_slope=downtrend
2025-03-14 00:00:00+00:00,41.8179780989,-0.002209816234573725,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.002209816234573725,state_ext=stretched_down + state_slope=downtrend
2025-04-04 00:00:00+00:00,38.0564365225,0.03364149974323172,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03364149974323172,state_ext=stretched_down + state_slope=downtrend
2025-04-07 00:00:00+00:00,37.4456180113,0.06316064204859129,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.06316064204859129,state_ext=stretched_down + state_slope=downtrend
2025-04-08 00:00:00+00:00,36.2923926622,0.0883263767323541,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.0883263767323541,state_ext=stretched_down + state_slope=downtrend
2025-04-09 00:00:00+00:00,39.4637623724,-0.006934125804268887,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.006934125804268887,state_ext=stretched_down + state_slope=downtrend
2025-04-10 00:00:00+00:00,38.2030329652,0.03287285750961111,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03287285750961111,state_ext=stretched_down + state_slope=downtrend
2025-04-11 00:00:00+00:00,39.336712122,-0.012173913041201412,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.012173913041201412,state_ext=stretched_down + state_slope=downtrend
2025-04-14 00:00:00+00:00,39.8107072868,-0.0011047011193038303,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.0011047011193038303,state_ext=stretched_down + state_slope=downtrend
2025-04-15 00:00:00+00:00,39.497968209,0.008041568723720527,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.008041568723720527,state_ext=stretched_down + state_slope=downtrend
2025-04-16 00:00:00+00:00,39.1901156794,0.037905236905969364,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.037905236905969364,state_ext=stretched_down + state_slope=downtrend
2025-04-17 00:00:00+00:00,39.4588758243,0.023157894737519724,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.023157894737519724,state_ext=stretched_down + state_slope=downtrend
2025-04-21 00:00:00+00:00,38.8578304093,0.04087022132661078,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.04087022132661078,state_ext=stretched_down + state_slope=downtrend
2025-08-01 00:00:00+00:00,42.5895791611,0.018796125459985102,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.018796125459985102,state_ext=stretched_down + state_slope=downtrend
2025-08-04 00:00:00+00:00,43.1543625563,0.003186525548155128,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.003186525548155128,state_ext=stretched_down + state_slope=downtrend
2025-08-05 00:00:00+00:00,43.4588544737,0.009153576676549147,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.009153576676549147,state_ext=stretched_down + state_slope=downtrend
2025-08-06 00:00:00+00:00,42.9873831177,0.0394150576940413,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.0394150576940413,state_ext=stretched_down + state_slope=downtrend
2025-08-07 00:00:00+00:00,43.1740071961,0.02411557274660492,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.02411557274660492,state_ext=stretched_down + state_slope=downtrend
2025-08-11 00:00:00+00:00,43.2918750351,0.015428247306416454,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.015428247306416454,state_ext=stretched_down + state_slope=downtrend
2025-09-25 00:00:00+00:00,43.3344965145,0.021521293556230336,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.021521293556230336,state_ext=stretched_down + state_slope=downtrend
2025-09-26 00:00:00+00:00,43.8378122335,0.011481314724811176,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.011481314724811176,state_ext=stretched_down + state_slope=downtrend
2025-10-01 00:00:00+00:00,43.7588607482,0.013757329724923384,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.013757329724923384,state_ext=stretched_down + state_slope=downtrend
2025-10-10 00:00:00+00:00,42.8558531346,0.011859527922678526,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.011859527922678526,state_ext=stretched_down + state_slope=downtrend
2025-10-31 00:00:00+00:00,42.2735859303,0.0017509046339725387,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.0017509046339725387,state_ext=stretched_down + state_slope=downtrend
2025-11-03 00:00:00+00:00,42.0120591351,0.017500587267947676,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.017500587267947676,state_ext=stretched_down + state_slope=downtrend
2025-11-04 00:00:00+00:00,41.8048114861,0.03316808309639274,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03316808309639274,state_ext=stretched_down + state_slope=downtrend
2025-11-05 00:00:00+00:00,42.0515348778,0.034381600562296555,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.034381600562296555,state_ext=stretched_down + state_slope=downtrend
2025-11-06 00:00:00+00:00,41.8442872288,0.03266509433955056,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03266509433955056,state_ext=stretched_down + state_slope=downtrend
2025-11-07 00:00:00+00:00,42.3476029478,0.01106968072733272,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.01106968072733272,state_ext=stretched_down + state_slope=downtrend
2025-11-17 00:00:00+00:00,42.1650276379,0.012521942656700924,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.012521942656700924,state_ext=stretched_down + state_slope=downtrend
2025-11-18 00:00:00+00:00,42.1995689128,0.02677736202080605,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.02677736202080605,state_ext=stretched_down + state_slope=downtrend
2025-11-20 00:00:00+00:00,41.6765153224,0.05848922566925463,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,0.05848922566925463,state_ext=stretched_down + state_slope=downtrend
2026-03-06 00:00:00+00:00,49.4574007304,-0.013437625352023419,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.013437625352023419,state_ext=stretched_down + state_slope=downtrend
2026-03-09 00:00:00+00:00,49.5863510331,-0.0118023604723273,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.0118023604723273,state_ext=stretched_down + state_slope=downtrend
2026-03-10 00:00:00+00:00,49.4772392385,-0.007217321572423829,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.007217321572423829,state_ext=stretched_down + state_slope=downtrend
2026-03-11 00:00:00+00:00,49.4375622222,-0.027287319421956058,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.027287319421956058,state_ext=stretched_down + state_slope=downtrend
2026-03-12 00:00:00+00:00,49.2788541573,-0.039049919483871265,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.039049919483871265,state_ext=stretched_down + state_slope=downtrend
2026-03-13 00:00:00+00:00,48.7928107085,-0.044927830860092555,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.044927830860092555,state_ext=stretched_down + state_slope=downtrend
2026-03-16 00:00:00+00:00,49.0011150437,-0.03323307692177446,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.03323307692177446,state_ext=stretched_down + state_slope=downtrend
2026-03-17 00:00:00+00:00,49.1201460924,-0.01732172209747651,stretched_down,downtrend,low_vol,afternoon,XLB_1d_downtrend_rebound,long,-0.01732172209747651,state_ext=stretched_down + state_slope=downtrend
2026-03-18 00:00:00+00:00,48.0885436704,0.023647554970560813,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.023647554970560813,state_ext=stretched_down + state_slope=downtrend
2026-03-19 00:00:00+00:00,47.3545188702,0.03278239946762307,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03278239946762307,state_ext=stretched_down + state_slope=downtrend
2026-03-20 00:00:00+00:00,46.6006555618,0.04564161954501578,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.04564161954501578,state_ext=stretched_down + state_slope=downtrend
2026-03-23 00:00:00+00:00,47.3726572182,0.03238696109304495,stretched_down,downtrend,mid_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03238696109304495,state_ext=stretched_down + state_slope=downtrend
2026-03-24 00:00:00+00:00,48.2693005724,0.03137254902064779,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03137254902064779,state_ext=stretched_down + state_slope=downtrend
2026-05-19 00:00:00+00:00,48.8571001047,0.04363784665547321,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.04363784665547321,state_ext=stretched_down + state_slope=downtrend
2026-05-20 00:00:00+00:00,49.5345639724,0.03298471440084505,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.03298471440084505,state_ext=stretched_down + state_slope=downtrend
2026-05-21 00:00:00+00:00,49.8334450905,0.022590963614004922,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.022590963614004922,state_ext=stretched_down + state_slope=downtrend
2026-05-22 00:00:00+00:00,50.1024380968,0.01252734141973999,stretched_down,downtrend,high_vol,afternoon,XLB_1d_downtrend_rebound,long,0.01252734141973999,state_ext=stretched_down + state_slope=downtrend
2021-08-24 00:00:00+00:00,31.2916754006,0.03646341463321345,stretched_down,downtrend,mid_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.03646341463321345,state_ext=stretched_down + state_slope=downtrend
2021-10-04 00:00:00+00:00,31.3937549514,-0.011760415715531769,stretched_down,downtrend,mid_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.011760415715531769,state_ext=stretched_down + state_slope=downtrend
2021-10-05 00:00:00+00:00,31.5998220821,-0.03526250641554085,stretched_down,downtrend,mid_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.03526250641554085,state_ext=stretched_down + state_slope=downtrend
2021-10-06 00:00:00+00:00,31.3966169949,-0.02640534791804694,stretched_down,downtrend,mid_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.02640534791804694,state_ext=stretched_down + state_slope=downtrend
2021-10-07 00:00:00+00:00,31.4920184443,-0.0009694032109753836,stretched_down,downtrend,low_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.0009694032109753836,state_ext=stretched_down + state_slope=downtrend
2021-10-08 00:00:00+00:00,31.1056425743,0.009354393496452396,stretched_down,downtrend,low_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.009354393496452396,state_ext=stretched_down + state_slope=downtrend
2021-10-11 00:00:00+00:00,31.0245513423,0.004827798276514805,stretched_down,downtrend,low_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.004827798276514805,state_ext=stretched_down + state_slope=downtrend
2021-10-12 00:00:00+00:00,30.4855331532,0.03939915506361835,stretched_down,downtrend,low_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.03939915506361835,state_ext=stretched_down + state_slope=downtrend
2021-10-13 00:00:00+00:00,30.5675783997,0.03314503292514481,stretched_down,downtrend,low_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.03314503292514481,state_ext=stretched_down + state_slope=downtrend
2021-10-14 00:00:00+00:00,31.4614899805,0.017375219843014822,stretched_down,downtrend,low_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.017375219843014822,state_ext=stretched_down + state_slope=downtrend
2021-10-15 00:00:00+00:00,31.3966169949,0.04232756001119076,stretched_down,downtrend,low_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.04232756001119076,state_ext=stretched_down + state_slope=downtrend
2021-10-18 00:00:00+00:00,31.1743316178,0.050371821158898156,stretched_down,downtrend,low_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.050371821158898156,state_ext=stretched_down + state_slope=downtrend
2021-10-19 00:00:00+00:00,31.6866374011,0.029595953512802753,stretched_down,downtrend,low_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.029595953512802753,state_ext=stretched_down + state_slope=downtrend
2021-12-03 00:00:00+00:00,38.3225702544,0.02498252970102066,stretched_down,downtrend,low_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.02498252970102066,state_ext=stretched_down + state_slope=downtrend
2021-12-06 00:00:00+00:00,38.2125798486,0.0005506470116221074,stretched_down,downtrend,low_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.0005506470116221074,state_ext=stretched_down + state_slope=downtrend
2021-12-13 00:00:00+00:00,38.2336214915,-0.035647279549571476,stretched_down,downtrend,mid_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.035647279549571476,state_ext=stretched_down + state_slope=downtrend
2021-12-14 00:00:00+00:00,38.2058847805,0.024883592848639724,stretched_down,downtrend,mid_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.024883592848639724,state_ext=stretched_down + state_slope=downtrend
2021-12-16 00:00:00+00:00,38.0002505435,0.059021922430025686,stretched_down,downtrend,mid_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.059021922430025686,state_ext=stretched_down + state_slope=downtrend
2021-12-17 00:00:00+00:00,37.4493420763,0.12417315796164297,stretched_down,downtrend,mid_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.12417315796164297,state_ext=stretched_down + state_slope=downtrend
2021-12-20 00:00:00+00:00,36.870696898,0.12101167315180383,stretched_down,downtrend,mid_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.12101167315180383,state_ext=stretched_down + state_slope=downtrend
2022-01-20 00:00:00+00:00,36.6583675929,-0.056042579836476425,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.056042579836476425,state_ext=stretched_down + state_slope=downtrend
2022-01-21 00:00:00+00:00,35.6780183239,-0.017103182050647425,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.017103182050647425,state_ext=stretched_down + state_slope=downtrend
2022-01-24 00:00:00+00:00,37.4063023523,-0.004679110203183234,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.004679110203183234,state_ext=stretched_down + state_slope=downtrend
2022-01-25 00:00:00+00:00,35.398738337,0.04841803787985688,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.04841803787985688,state_ext=stretched_down + state_slope=downtrend
2022-01-26 00:00:00+00:00,36.4020421255,0.039043615344436455,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.039043615344436455,state_ext=stretched_down + state_slope=downtrend
2022-01-27 00:00:00+00:00,34.6039381004,0.03283582089423698,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.03283582089423698,state_ext=stretched_down + state_slope=downtrend
2022-01-28 00:00:00+00:00,35.0678106813,0.029264966590778707,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.029264966590778707,state_ext=stretched_down + state_slope=downtrend
2022-01-31 00:00:00+00:00,37.2312741413,-0.03511701389638089,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.03511701389638089,state_ext=stretched_down + state_slope=downtrend
2022-02-01 00:00:00+00:00,37.1126757907,-0.007241708113844836,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.007241708113844836,state_ext=stretched_down + state_slope=downtrend
2022-02-03 00:00:00+00:00,35.7401868141,0.04289766645246362,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.04289766645246362,state_ext=stretched_down + state_slope=downtrend
2022-02-04 00:00:00+00:00,36.0940689893,-0.018813927606812886,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.018813927606812886,state_ext=stretched_down + state_slope=downtrend
2022-02-07 00:00:00+00:00,35.9238229699,-0.025030814928952094,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.025030814928952094,state_ext=stretched_down + state_slope=downtrend
2022-02-08 00:00:00+00:00,36.8439166253,0.008779283060202259,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.008779283060202259,state_ext=stretched_down + state_slope=downtrend
2022-02-11 00:00:00+00:00,35.4149977883,-0.02960214500553615,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.02960214500553615,state_ext=stretched_down + state_slope=downtrend
2022-02-14 00:00:00+00:00,35.0246204056,-0.02579691094255321,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.02579691094255321,state_ext=stretched_down + state_slope=downtrend
2022-02-22 00:00:00+00:00,34.1210933922,-0.053269241580502946,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.053269241580502946,state_ext=stretched_down + state_slope=downtrend
2022-02-23 00:00:00+00:00,32.9739401989,0.00666123683960973,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.00666123683960973,state_ext=stretched_down + state_slope=downtrend
2022-02-24 00:00:00+00:00,34.3273124027,-0.04291821509405791,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.04291821509405791,state_ext=stretched_down + state_slope=downtrend
2022-02-25 00:00:00+00:00,34.3042926062,-0.0714385572479953,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.0714385572479953,state_ext=stretched_down + state_slope=downtrend
2022-02-28 00:00:00+00:00,33.4266628638,-0.09859397417350624,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.09859397417350624,state_ext=stretched_down + state_slope=downtrend
2022-03-01 00:00:00+00:00,32.3034886253,-0.04444906321589781,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.04444906321589781,state_ext=stretched_down + state_slope=downtrend
2022-03-02 00:00:00+00:00,33.1935874241,-0.018811223162539248,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.018811223162539248,state_ext=stretched_down + state_slope=downtrend
2022-03-03 00:00:00+00:00,32.8540454254,-0.040113274750059436,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.040113274750059436,state_ext=stretched_down + state_slope=downtrend
2022-03-04 00:00:00+00:00,31.853643435,-0.026588376994557628,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.026588376994557628,state_ext=stretched_down + state_slope=downtrend
2022-03-07 00:00:00+00:00,30.1309953287,0.018654103267031097,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.018654103267031097,state_ext=stretched_down + state_slope=downtrend
2022-03-08 00:00:00+00:00,30.8676288173,0.035423528683459216,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.035423528683459216,state_ext=stretched_down + state_slope=downtrend
2022-03-09 00:00:00+00:00,32.5691754435,0.03345505948685146,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.03345505948685146,state_ext=stretched_down + state_slope=downtrend
2022-03-10 00:00:00+00:00,31.5361620746,0.07244745886628245,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.07244745886628245,state_ext=stretched_down + state_slope=downtrend
2022-03-11 00:00:00+00:00,31.0067067547,0.12924181025102133,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.12924181025102133,state_ext=stretched_down + state_slope=downtrend
2022-03-14 00:00:00+00:00,30.6930620271,0.11337499999926814,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.11337499999926814,state_ext=stretched_down + state_slope=downtrend
2022-03-15 00:00:00+00:00,31.9610691521,0.08345837584487503,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.08345837584487503,state_ext=stretched_down + state_slope=downtrend
2022-04-12 00:00:00+00:00,31.6761991701,0.04644965934829837,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.04644965934829837,state_ext=stretched_down + state_slope=downtrend
2022-04-13 00:00:00+00:00,32.2775913542,-0.0015749435403078493,stretched_down,downtrend,mid_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.0015749435403078493,state_ext=stretched_down + state_slope=downtrend
2022-04-14 00:00:00+00:00,30.8350174389,0.008709717558362584,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.008709717558362584,state_ext=stretched_down + state_slope=downtrend
2022-04-18 00:00:00+00:00,31.4479195213,0.010186964345384242,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,0.010186964345384242,state_ext=stretched_down + state_slope=downtrend
2022-04-19 00:00:00+00:00,32.4022819187,-0.0682612041907924,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.0682612041907924,state_ext=stretched_down + state_slope=downtrend
2022-04-20 00:00:00+00:00,33.147547831,-0.08915188518217587,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.08915188518217587,state_ext=stretched_down + state_slope=downtrend
2022-04-21 00:00:00+00:00,32.2267559702,-0.009613381349537153,stretched_down,downtrend,high_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.009613381349537153,state_ext=stretched_down + state_slope=downtrend
2022-04-22 00:00:00+00:00,31.1035817317,-0.015480448996305407,stretched_down,downtrend,mid_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.015480448996305407,state_ext=stretched_down + state_slope=downtrend
2022-04-25 00:00:00+00:00,31.7682783562,-0.013797892576525195,stretched_down,downtrend,mid_vol,afternoon,KLAC_1d_downtrend_rebound,long,-0.013797892576525195,state_ext=stretched_down + state_slope=downtrend
