symbol,timeframe,slice_combination,side,short_cost_bps,train_n,train_mean_ret_costadj,train_baseline_mean_ret_costadj,train_excess_vs_baseline,train_best_parent_filter,train_best_parent_mean_ret_costadj,train_excess_vs_best_parent,train_t_stat_nw,train_pass,valid_n,valid_mean_ret_costadj,valid_baseline_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_best_parent_mean_ret_costadj,valid_excess_vs_best_parent,valid_t_stat_nw,valid_p_value_nw,valid_pass,walk_forward_folds,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,survived,verdict
IYT,15m,state_session=lunch + state_ext=neutral + state_slope=downtrend,long,0.0,438,-0.00015557964348932225,-0.00012603434894036214,-2.954529454896011e-05,state_session=lunch + state_slope=downtrend,-0.00010458514847686865,-5.09944950124536e-05,-0.5743792478069938,False,178,0.0001751230828424404,0.00028476235947782417,-0.00010963927663538376,state_ext=neutral + state_slope=downtrend,0.0008016155389278204,-0.00062649245608538,0.30445527812943723,0.7607810593634681,False,4,0,0000,0.0,False,rejected
ROKU,15m,state_ext=neutral + state_slope=downtrend,long,0.0,1072,0.0003815633125261116,3.181016263627971e-05,0.0003497531498898319,state_slope=downtrend,0.00042218353533960166,-4.0620222813490044e-05,0.43641979628126887,False,466,0.00017508819084393286,0.0008453367240316679,-0.000670248533187735,state_slope=downtrend,0.0009252746206300048,-0.0007501864297860719,0.19154861071074167,0.8480957996799847,False,4,0,0000,0.0,False,rejected
CRV/USD,15m,state_ext=stretched_down + state_vol=low_vol,long,0.0,120,0.0017677152051519685,-0.00026036234137818314,0.0020280775465301515,state_vol=low_vol,-0.0001224481472588685,0.001890163352410837,0.7793375483503056,False,60,0.00017502080602902146,-0.00024735084741341236,0.0004223716534424338,state_ext=stretched_down,0.0023712335432009425,-0.002196212737171921,0.15666941971691042,0.875505388941475,False,4,0,0000,0.0,False,rejected
XLP,15m,state_session=morning + state_slope=uptrend,long,0.0,487,0.00012264992526509565,-0.0001446776178030029,0.00026732754306809856,state_session=morning,-4.703618609555874e-05,0.00016968611136065437,0.603130387189923,False,231,0.00017496642692916537,-0.00021083067114333168,0.00038579709807249707,state_session=morning,-0.00016567027156637898,0.00034063669849554435,0.5393763577551892,0.5896271909759481,False,4,0,0000,0.0,False,rejected
XLP,15m,state_session=morning + state_ext=neutral + state_slope=uptrend,long,0.0,486,0.00012031996408645589,-0.0001446776178030029,0.0002649975818894588,state_session=morning + state_slope=uptrend,0.00012264992526509565,-2.3299611786397565e-06,0.5898503350741423,False,231,0.00017496642692916537,-0.00021083067114333168,0.00038579709807249707,state_session=morning + state_slope=uptrend,0.00017496642692916537,0.0,0.5393763577551892,0.5896271909759481,False,4,0,0000,0.0,False,rejected
EOG,15m,state_session=morning + state_ext=neutral,long,0.0,1165,0.00014971689425838922,-4.6518270359586116e-05,0.00019623516461797535,state_session=morning,0.0002191595660747672,-6.944267181637796e-05,0.5697609020891555,False,468,0.00017482578514387158,-0.0002692827002034457,0.00044410848534731727,state_session=morning,0.00032113974587643247,-0.00014631396073256088,0.3410158026330472,0.7330916852641944,False,4,0,0000,0.0,False,rejected
BA,15m,state_session=morning + state_ext=stretched_down + state_slope=downtrend,long,0.0,128,0.0006773702701860489,-0.00019285682010994226,0.0008702270902959912,state_session=morning + state_ext=stretched_down,0.000581257405660313,9.611286452573592e-05,0.4388041040702831,False,85,0.00017462160929072851,2.3947017739452535e-05,0.00015067459155127598,state_ext=stretched_down + state_slope=downtrend,0.0016407924739459475,-0.0014661708646552189,0.17901190458510585,0.8579283541768186,False,4,0,0000,0.0,False,rejected
XYZ,15m,state_session=lunch + state_slope=flat,long,0.0,342,0.0006272716479534633,-0.00025441970851407063,0.000881691356467534,state_slope=flat,-0.00039286365703077107,0.0010201353049842344,1.356731782174484,False,109,0.00017461817290776767,0.0005689130631116182,-0.0003942948902038506,state_slope=flat,0.001737273649153709,-0.0015626554762459414,0.1553785100520862,0.8765229248993978,False,4,0,0000,0.0,False,rejected
XYZ,15m,state_session=lunch + state_ext=neutral + state_slope=flat,long,0.0,336,0.0006289610844077132,-0.00025441970851407063,0.0008833807929217838,state_session=lunch + state_slope=flat,0.0006272716479534633,1.6894364542498338e-06,1.3232687942755694,False,109,0.00017461817290776767,0.0005689130631116182,-0.0003942948902038506,state_slope=flat,0.001737273649153709,-0.0015626554762459414,0.1553785100520862,0.8765229248993978,False,4,0,0000,0.0,False,rejected
CRV/USD,15m,state_ext=neutral + state_vol=high_vol,short,0.0,6092,3.7021319722577735e-05,-0.0001396376586218164,0.00017665897834439413,state_vol=high_vol,0.0001217675108172363,-8.474619109465856e-05,0.11224182328025849,False,1639,0.00017449003881554005,-0.00015264915258658706,0.0003271391914021271,state_ext=neutral,-1.2392066493554106e-05,0.00018688210530909416,0.3072647532176362,0.7586418616912909,False,4,0,0000,0.0,False,rejected
MCD,15m,state_ext=neutral + state_vol=high_vol,short,0.0,1331,-0.00027970375085824143,-0.00033458486186955865,5.488111101131722e-05,state_vol=high_vol,-0.0002511896967934791,-2.8514054064762316e-05,-1.5824624551325062,False,743,0.00017438848852628348,0.0002121920660297394,-3.780357750345591e-05,state_ext=neutral,0.0002190710130264865,-4.4682524500203025e-05,0.5912290560125965,0.5543669568012932,False,4,0,0000,0.0,False,rejected
HOOD,15m,state_session=lunch + state_ext=neutral,short,0.0,916,0.00018298815807166947,-0.00014313240789552668,0.0003261205659671961,state_ext=neutral,0.0004617651561044099,-0.00027877699803274044,0.37080339374286725,False,352,0.00017359975066049015,-0.001406296164700845,0.0015798959153613351,state_session=lunch,-0.0002405944251844975,0.00041419417584498766,0.21449738771152213,0.8301592038659775,False,4,1,0100,0.25,False,rejected
ABNB,15m,state_session=afternoon + state_slope=uptrend,short,0.0,432,0.0003697252488715272,-0.00019667703093412167,0.0005664022798056488,state_slope=uptrend,0.0002820960447212249,8.762920415030228e-05,0.3757072932466458,False,218,0.00017258318645840758,-0.0005546967404233734,0.0007272799268817809,state_slope=uptrend,0.0001457861421818947,2.6797044276512884e-05,0.14090990648757817,0.8879411159921231,False,4,0,0000,0.0,False,rejected
SPG,15m,state_session=morning + state_ext=neutral + state_slope=downtrend,long,0.0,396,0.00047369726505447476,-3.167064987896571e-05,0.0005053679149334405,state_session=morning + state_slope=downtrend,0.0005825512270445942,-0.00010885396199011946,1.4408928639431275,False,194,0.00017168327106730112,0.0002616765983325985,-8.999332726529737e-05,state_slope=downtrend,0.00043405265181870793,-0.0002623693807514068,0.3267792369829405,0.7438348645447157,False,4,1,1000,0.25,False,rejected
