order_id,symbol,qty,side,order_type,stop_price,time_in_force,status,submitted_at,action,timestamp_utc,broker_status,filled_qty,filled_avg_price,filled_at,reconciled_at_utc,error,avg_entry_price,current_price,limit_price,slice_label,entry_bar_ts,timeframe,bin_mode,client_order_id,prior_order_id,exit_horizon,stop_atr_mult
4802122d-9f06-46f1-9143-8a9d01155909,XBI,15.0,sell,stop,142.39,gtc,canceled,2026-07-21 13:37:36.216342+00:00,protective_stop_submit,2026-07-21T13:37:36.242510+00:00,canceled,0.0,,,2026-07-21T14:38:34.472897+00:00,,,,,,,,,,,,
,XBI,,close,,,,rejected,,exit,2026-07-21T13:52:38.767020+00:00,,,,,,"{""code"":40410000,""message"":""position not found: XBI""}",,,,,,,,,,,
bfc8ad17-8605-466f-9a6b-3061bbc6f3e5,BITO,101.0,buy,stop,9.55,gtc,canceled,2026-07-21 14:38:38.771506+00:00,protective_stop_submit,2026-07-21T14:38:38.821141+00:00,canceled,0.0,,,2026-07-21T15:39:18.986081+00:00,,,,,,,,,,,,
365eda78-69ec-469a-92da-996771f79f1f,GOLD,23.0,sell,stop,35.39,gtc,canceled,2026-07-21 14:38:39.023860+00:00,protective_stop_submit,2026-07-21T14:38:39.124168+00:00,canceled,0.0,,,2026-07-21T15:39:18.986081+00:00,,,,,,,,,,,,
81ca8e8a-3628-4b45-9192-5349f0cf0e59,HUM,2.0,sell,stop,372.04,gtc,canceled,2026-07-21 14:38:39.436212+00:00,protective_stop_submit,2026-07-21T14:38:39.472793+00:00,canceled,0.0,,,2026-07-21T15:39:18.986081+00:00,,,,,,,,,,,,
,BITO,,close,,,,rejected,,exit,2026-07-21T14:54:42.953522+00:00,,,,,,"{""code"":40410000,""message"":""position not found: BITO""}",,,,,,,,,,,
,GOLD,,close,,,,rejected,,exit,2026-07-21T14:54:43.400514+00:00,,,,,,"{""code"":40410000,""message"":""position not found: GOLD""}",,,,,,,,,,,
aa257db4-2c1c-45e6-a189-c0c7db967642,AMT,5.0,sell,stop,156.74,gtc,canceled,2026-07-21 18:39:11.308014+00:00,protective_stop_submit,2026-07-21T18:39:11.313482+00:00,canceled,0.0,,,2026-07-22T15:38:24.660191+00:00,,,,,,,,,,,,
81c81fcf-51d5-459f-bfd6-31471045cd65,,,,,,,canceled,,order_cancel,2026-07-22T08:51:47.491076+00:00,canceled,0.0,,,2026-07-22T09:38:25.630767+00:00,,,,,,,,,,,,
4649a9ac-1e54-409d-840b-dc6edb995bba,KLAC,9.0,close,,,,canceled,2026-07-22 08:51:48.715718+00:00,exit,2026-07-22T08:51:48.724806+00:00,canceled,0.0,,,2026-07-22T10:38:30.937049+00:00,,217.15,211.31,,,,,,,,,
c5913a11-4422-49ee-b5d9-6a64cbf7c29f,,,,,,,canceled,,order_cancel,2026-07-22T09:53:04.300100+00:00,canceled,0.0,,,2026-07-22T10:38:30.937049+00:00,,,,,,,,,,,,
4f0b7f14-cc40-4367-8601-69b47fafbb29,KLAC,9.0,close,,,,canceled,2026-07-22 09:53:06.049647+00:00,exit,2026-07-22T09:53:06.047714+00:00,canceled,0.0,,,2026-07-22T11:38:22.807350+00:00,,217.15,211.02,,,,,,,,,
faa4a139-3ae4-43da-be90-d290228bd1f9,,,,,,,canceled,,order_cancel,2026-07-22T10:54:11.667467+00:00,canceled,0.0,,,2026-07-22T11:38:22.807350+00:00,,,,,,,,,,,,
e7550c3d-04da-4879-8b66-6ae2c89bbc7c,KLAC,9.0,close,,,,canceled,2026-07-22 10:54:12.570477+00:00,exit,2026-07-22T10:54:12.573616+00:00,canceled,0.0,,,2026-07-22T12:39:25.732424+00:00,,217.15,211.74,,,,,,,,,
44b64c6d-348b-47ef-9859-3554e1c880ff,,,,,,,canceled,,order_cancel,2026-07-22T11:50:34.299059+00:00,canceled,0.0,,,2026-07-22T12:39:25.732424+00:00,,,,,,,,,,,,
faed1d3c-36c9-47c8-b39e-32ff591cca43,KLAC,9.0,close,,,,canceled,2026-07-22 11:50:35.652297+00:00,exit,2026-07-22T11:50:35.650233+00:00,canceled,0.0,,,2026-07-22T13:38:29.199559+00:00,,217.15,210.07,,,,,,,,,
9ea1725e-5127-4053-9c20-519e47273dc0,,,,,,,canceled,,order_cancel,2026-07-22T12:50:22.291130+00:00,canceled,0.0,,,2026-07-22T13:38:29.199559+00:00,,,,,,,,,,,,
7852991c-47be-470f-b337-0b90e6a0de16,KLAC,9.0,close,,,,canceled,2026-07-22 12:50:23.440517+00:00,exit,2026-07-22T12:50:23.479789+00:00,canceled,0.0,,,2026-07-22T13:38:29.199559+00:00,,217.15,208.1727,,,,,,,,,
3e3b0b15-f5a1-45af-96fd-151ffc889c26,AMAT,3.0,sell,stop,461.12,gtc,canceled,2026-07-22 13:38:35.351400+00:00,protective_stop_submit,2026-07-22T13:38:35.363206+00:00,canceled,0.0,,,2026-07-27T14:36:02.659384+00:00,,,,,,,,,,,,
7f041b50-06bd-42bf-97a6-e474edf2478c,AVGO,2.0,sell,stop,349.71,gtc,canceled,2026-07-22 13:38:35.475014+00:00,protective_stop_submit,2026-07-22T13:38:35.482906+00:00,canceled,0.0,,,2026-07-22T14:39:31.554658+00:00,,,,,,,,,,,,
e5f3a7b7-11c6-41ba-a115-456f6983528b,CVS,8.0,sell,stop,104.59,gtc,canceled,2026-07-22 13:38:35.583327+00:00,protective_stop_submit,2026-07-22T13:38:35.589439+00:00,canceled,0.0,,,2026-07-22T15:38:24.660191+00:00,,,,,,,,,,,,
ba6ab4cb-b0a8-4437-aef1-2f9d1a2a6be3,JPM,3.0,sell,stop,329.13,gtc,canceled,2026-07-22 13:38:35.698110+00:00,protective_stop_submit,2026-07-22T13:38:35.705944+00:00,canceled,0.0,,,2026-07-22T14:39:31.554658+00:00,,,,,,,,,,,,
,AVGO,,close,,,,rejected,,exit,2026-07-22T13:54:10.354924+00:00,,,,,,"{""code"":40410000,""message"":""position not found: AVGO""}",,,,,,,,,,,
,JPM,,close,,,,rejected,,exit,2026-07-22T13:54:10.799138+00:00,,,,,,"{""code"":40410000,""message"":""position not found: JPM""}",,,,,,,,,,,
,,,,,174.82,,rejected,,protective_stop_replace,2026-07-22T14:39:45.701638+00:00,,,,,,"{""code"":42210000,""message"":""order is not open""}",,,,,,,,,63cf7840-4e16-421e-98a2-24c67ddb6e3b,,
,SPG,,close,,,,rejected,,exit,2026-07-22T14:51:54.014465+00:00,,,,,,"{""code"":40410000,""message"":""position not found: SPG""}",,,,,,,,,,,
,,,,,174.82,,rejected,,protective_stop_replace,2026-07-22T15:38:29.593111+00:00,,,,,,"{""code"":42210000,""message"":""order is not open""}",,,,,,,,,63cf7840-4e16-421e-98a2-24c67ddb6e3b,,
a606b9b7-9397-4414-a55f-eb61fb9c25f2,AMT,5.0,sell,stop,158.73,gtc,canceled,2026-07-22 16:39:31.820091+00:00,protective_stop_submit,2026-07-22T16:39:31.861363+00:00,canceled,0.0,,,2026-07-22T19:38:27.555090+00:00,,,,,,,,,,,,
,,,,,174.82,,rejected,,protective_stop_replace,2026-07-22T16:39:32.099034+00:00,,,,,,"{""code"":42210000,""message"":""order is not open""}",,,,,,,,,63cf7840-4e16-421e-98a2-24c67ddb6e3b,,
