rank,symbol,timeframe,slice_combination,bin_mode,validation_n_folds,side,verdict,triage_bucket,train_n,train_pass,valid_n,valid_pass,valid_mean_ret_costadj,valid_excess_vs_baseline,valid_best_parent_filter,valid_excess_vs_best_parent,valid_p_value_nw,walk_forward_pass_count,walk_forward_pass_pattern,walk_forward_survival_rate,scenario_survived_count,scenario_positive_baseline_excess_count,scenario_positive_parent_excess_count,scenario_significant_count,robustness_score,default_verdict,cost2_verdict,cost5_verdict,split06_verdict,split08_verdict,short_borrow2_verdict,short_borrow5_verdict,short_borrow10_verdict,best_fwd_horizon,best_stop_atr_mult,search_wide_family_size,search_wide_rank,search_wide_bh_pass,search_wide_bonferroni_pass,research_shard_id
43,KLAC,1h,cross_USO_state_vol=mid_vol + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,352,True,111,True,0.7862630924551454,3.722369025132425,state_ext=stretched_up,0.0230767079479944,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,720.0,True,True,1h-05
44,KLAC,1h,cross_USO_state_slope=flat + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,649,True,126,True,0.8626808102632281,3.798786742940508,state_slope=uptrend,0.0214883675736691,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,721.0,True,True,1h-05
45,KLAC,1h,state_ext=stretched_up + state_ret_1=ret_up,rolling,4,short,survived,clean_survivor_wf_strong,1226,True,588,True,0.8841210172412116,3.8202269499184913,state_ret_1=ret_up,0.0213972964708324,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,722.0,True,True,1h-05
46,KLAC,1h,state_volume=vol_surge + state_ext=stretched_down + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,986,True,579,True,8.447656696363559,5.511950763686279,state_volume=vol_surge + state_slope=downtrend,0.0147020798505437,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,723.0,True,True,1h-05
47,KLAC,1h,state_session=morning + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,586,True,285,True,0.7748188928952434,3.710924825572523,state_ext=stretched_up,0.0116325083880924,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,724.0,True,True,1h-05
48,KLAC,1h,cross_TLT_state_slope=downtrend + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,377,True,180,True,0.8518788135724754,3.787984746249755,state_slope=uptrend,0.0106863708829164,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,725.0,True,True,1h-05
49,KLAC,1h,state_session=morning + state_ext=stretched_up + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,525,True,252,True,0.87441505806104,3.81052099073832,state_session=morning + state_slope=uptrend,0.0034342230626933,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,726.0,True,True,1h-05
50,KLAC,1h,state_ext=stretched_up + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,1317,True,610,True,0.8439046449981012,3.780010577675381,state_slope=uptrend,0.0027122023085422,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,727.0,True,True,1h-05
51,KLAC,1h,state_volume=vol_quiet + state_ext=stretched_up + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,1034,True,566,True,0.8867549547979724,3.822860887475252,state_volume=vol_quiet + state_slope=uptrend,0.0015541416783039,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,728.0,True,True,1h-05
52,KLAC,1h,state_ext=stretched_up + state_ret_5=ret_up,rolling,4,short,survived,clean_survivor_wf_strong,1310,True,607,True,0.85590702271035,3.79201295538763,state_ret_5=ret_up,0.0013586095989144,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,729.0,True,True,1h-05
53,KLAC,1h,cross_TLT_state_vol=mid_vol + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,218,True,357,True,7.178459642468484,4.242753709791204,state_ext=stretched_down,0.2846954627510065,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,730.0,True,True,1h-05
54,KLAC,1h,cross_USO_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,548,True,147,True,7.078809746138381,4.143103813461101,state_ext=stretched_down,0.1850455664209036,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,731.0,True,True,1h-05
55,KLAC,1h,cross_USO_state_ext=neutral + cross_TLT_state_slope=downtrend + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,233,True,90,True,7.375688942313971,4.439983009636691,cross_USO_state_ext=neutral + state_ext=stretched_down,0.0568767795543854,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,732.0,True,True,1h-05
56,KLAC,1h,cross_USO_state_slope=flat + cross_TLT_state_slope=uptrend + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,168,True,38,True,0.8262084113922532,3.762314344069533,cross_TLT_state_slope=uptrend + state_ext=stretched_up,0.0333280343645799,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,733.0,True,True,1h-05
57,KLAC,1h,cross_USO_state_slope=flat + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,601,True,140,True,0.7757109096967265,3.7118168423740063,state_ext=stretched_up,0.0125245251895755,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,734.0,True,True,1h-05
58,KLAC,1h,cross_USO_state_slope=flat + cross_TLT_state_slope=flat + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,299,True,64,True,0.7859420454784669,3.7220479781557465,cross_USO_state_slope=flat + state_ext=stretched_up,0.0102311357817403,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,735.0,True,True,1h-05
59,KLAC,1h,cross_USO_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,397,True,223,True,0.7640033169850489,3.700109249662329,state_ext=stretched_up,0.0008169324778979,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,736.0,True,True,1h-05
60,KLAC,1h,state_session=morning + state_slope=uptrend + state_vol=high_vol,rolling,4,short,survived,clean_survivor_wf_strong,439,True,137,True,0.899811597385676,3.835917530062956,state_slope=uptrend + state_vol=high_vol,0.0002748473754662,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,737.0,True,True,1h-05
61,KLAC,1h,state_session=lunch + state_slope=uptrend + state_vol=high_vol,rolling,4,short,survived,clean_survivor_wf_strong,302,True,91,True,0.8995484488061574,3.835654381483437,state_slope=uptrend + state_vol=high_vol,1.1698795947645555e-05,0.0,4,1111,1.0,8,8,7,8,20.75,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,738.0,True,True,1h-05
62,KLAC,1h,state_session=afternoon + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,316,True,190,True,4.736338092555059,1.8006321598777784,state_vol=mid_vol,1.0791146507475484,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,739.0,True,True,1h-05
63,KLAC,1h,state_ext=stretched_down + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,299,True,289,True,7.9576808884117956,5.021974955734516,state_ext=stretched_down,1.0639167086943182,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,740.0,True,True,1h-05
64,KLAC,1h,state_slope=downtrend + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,349,True,264,True,8.711619742385182,5.775913809707902,state_slope=downtrend,0.5902684860899718,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,741.0,True,True,1h-05
65,KLAC,1h,cross_USO_state_vol=high_vol + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,200,True,532,True,7.396896789696157,4.461190857018877,state_ext=stretched_down,0.5031326099786799,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,742.0,True,True,1h-05
66,KLAC,1h,state_session=afternoon + state_slope=downtrend + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,159,True,107,True,9.012042656638442,6.0763367239611625,state_slope=downtrend + state_vol=mid_vol,0.3004229142532608,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,743.0,True,True,1h-05
67,KLAC,1h,state_ext=stretched_up + state_vol=mid_vol,rolling,4,short,survived,clean_survivor_wf_strong,293,True,264,True,0.8695371083895096,3.805643041066789,state_ext=stretched_up,0.1063507238823586,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,744.0,True,True,1h-05
68,KLAC,1h,state_session=lunch + state_slope=downtrend + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,93,True,76,True,8.789445605720067,5.853739673042787,state_slope=downtrend + state_vol=mid_vol,0.0778258633348851,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,745.0,True,True,1h-05
69,KLAC,1h,cross_USO_state_vol=high_vol + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,239,True,495,True,0.7914590054830848,3.7275649381603646,state_ext=stretched_up,0.0282726209759338,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,746.0,True,True,1h-05
70,KLAC,1h,cross_USO_state_slope=uptrend + cross_TLT_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,141,True,150,True,0.7901187577636055,3.726224690440885,state_ext=stretched_up,0.0269323732564545,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,747.0,True,True,1h-05
71,KLAC,1h,state_ext=stretched_up + state_slope=uptrend + state_vol=mid_vol,rolling,4,short,survived,clean_survivor_wf_strong,259,True,255,True,0.878915053655507,3.815020986332786,state_slope=uptrend + state_vol=mid_vol,0.0033458210925265,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,748.0,True,True,1h-05
72,KLAC,1h,state_session=lunch + state_volume=vol_quiet,rolling,4,short,survived,clean_survivor_wf_strong,391,True,197,True,0.6799505031878198,3.6160564358651,state_volume=vol_quiet,0.0006294388570408,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,749.0,True,True,1h-05
73,KLAC,1h,cross_TLT_state_vol=high_vol + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,156,True,50,True,7.225524225839621,4.289818293162341,state_ext=stretched_down,0.3317600461221435,3.3306690738754696e-14,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,1130.0,True,True,1h-05
74,KLAC,1h,state_session=lunch + state_vol=mid_vol,rolling,4,long,survived,clean_survivor_wf_strong,228,True,161,True,3.729436745498683,0.7937308128214031,state_vol=mid_vol,0.0722133036911731,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,750.0,True,True,1h-05
75,KLAC,1h,cross_TLT_state_slope=uptrend + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,429,True,158,True,0.8598142992266125,3.795920231903892,state_slope=uptrend,0.0186218565370535,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,751.0,True,True,1h-05
76,KLAC,1h,state_session=afternoon + state_slope=uptrend + state_vol=mid_vol,rolling,4,short,survived,clean_survivor_wf_strong,108,True,70,True,0.8872347556308642,3.823340688308144,state_slope=uptrend + state_vol=mid_vol,0.0116655230678837,0.0,3,0111,0.75,8,8,7,8,20.25,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,752.0,True,True,1h-05
79,KLAC,1h,cross_USO_state_slope=uptrend + cross_TLT_state_slope=uptrend + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,71,True,17,True,0.8998081617657394,3.83591409444302,cross_TLT_state_slope=uptrend + state_ext=stretched_up,0.1069277847380661,0.0,3,1110,0.75,7,8,8,8,19.5,survived,survived,survived,survived,provisional,survived,survived,survived,5,,69156,753.0,True,True,1h-05
80,KLAC,1h,state_session=afternoon + state_volume=vol_quiet,rolling,4,short,survived,clean_survivor_wf_strong,436,True,203,True,0.6848131499093928,3.620919082586672,state_volume=vol_quiet,0.0054920855786138,0.0,3,0111,0.75,7,8,8,8,19.5,survived,survived,survived,rejected,survived,survived,survived,survived,3,,69156,754.0,True,True,1h-05
82,KLAC,1h,cross_USO_state_slope=uptrend + cross_TLT_state_slope=uptrend + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,65,True,20,True,8.18467156568443,5.248965633007151,cross_USO_state_slope=uptrend + state_ext=stretched_down,0.0084629617143168,0.0,3,1110,0.75,7,8,7,7,19.0,survived,survived,survived,survived,rejected,survived,survived,survived,5,,69156,755.0,True,True,1h-05
83,KLAC,1h,cross_USO_state_ext=stretched_up + cross_TLT_state_slope=downtrend + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_mixed,75,True,106,True,0.8063362803942704,3.7424422130715502,cross_USO_state_ext=stretched_up + state_ext=stretched_up,0.0115296934275582,0.0,2,0011,0.5,7,8,8,8,19.0,survived,survived,survived,rejected,survived,survived,survived,survived,3,,69156,756.0,True,True,1h-05
54,NFLX,1h,state_ext=stretched_up + state_vol=high_vol,rolling,4,short,survived,clean_survivor_wf_strong,759,True,24,True,0.0062111904800043,0.0063767824711044,state_vol=high_vol,0.0034946913901482,0.0016813833164217,3,1101,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,3273.0,True,False,1h-06
56,NFLX,1h,state_ext=stretched_up + state_slope=uptrend + state_vol=high_vol,rolling,4,short,survived,clean_survivor_wf_strong,723,True,18,True,0.0074840822435637,0.0076496742346637,state_ext=stretched_up + state_vol=high_vol,0.0012728917635593,0.0004075012371145,3,1101,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,2634.0,True,False,1h-06
1,NOW,1h,state_volume=vol_surge + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,2016,True,1043,True,2.9078963546120256,2.232954653774779,state_ext=stretched_down,0.6098505046398657,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,861.0,True,True,1h-06
2,NOW,1h,state_volume=vol_surge + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,2064,True,1017,True,2.943210669313539,2.2682689684762924,state_slope=downtrend,0.6030316457330902,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,862.0,True,True,1h-06
3,NOW,1h,state_session=afternoon + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,996,True,493,True,2.688473168763855,2.0135314679266085,state_ext=stretched_down,0.3904273187916951,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,863.0,True,True,1h-06
4,NOW,1h,state_ext=stretched_down + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,2559,True,1172,True,2.6157994811749243,1.9408577803376776,state_slope=downtrend,0.2756204575944756,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,864.0,True,True,1h-06
5,NOW,1h,state_volume=vol_surge + state_ext=stretched_down + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,1901,True,952,True,3.144166884177334,2.469225183340088,state_volume=vol_surge + state_slope=downtrend,0.2009562148637949,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,865.0,True,True,1h-06
6,NOW,1h,state_session=afternoon + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,1160,True,533,True,2.4558470048350536,1.780905303997807,state_slope=downtrend,0.1156679812546048,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,866.0,True,True,1h-06
7,NOW,1h,state_session=lunch + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,940,True,366,True,2.38369220432373,1.7087505034864834,state_slope=downtrend,0.0435131807432811,0.0,4,1111,1.0,8,8,8,8,21.0,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,867.0,True,True,1h-06
8,NOW,1h,state_ext=stretched_down + state_vol=high_vol,rolling,4,long,survived,clean_survivor_wf_strong,2102,True,638,True,3.969533057834634,3.294591356997388,state_ext=stretched_down,1.6714872078624743,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,868.0,True,True,1h-06
9,NOW,1h,state_slope=downtrend + state_vol=high_vol,rolling,4,long,survived,clean_survivor_wf_strong,2218,True,638,True,3.969533057834634,3.294591356997388,state_slope=downtrend,1.6293540342541857,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,869.0,True,True,1h-06
10,NOW,1h,cross_USO_state_vol=low_vol + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,641,True,663,True,3.2638871089261783,2.588945408088932,state_ext=stretched_down,0.9658412589540184,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,870.0,True,True,1h-06
11,NOW,1h,state_session=afternoon + state_ret_5=ret_down,rolling,4,long,survived,clean_survivor_wf_strong,1088,True,404,True,3.259052905161319,2.5841112043240724,state_ret_5=ret_down,0.6919242444493654,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,871.0,True,True,1h-06
12,NOW,1h,cross_USO_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,556,True,481,True,2.9779941944881303,2.303052493650884,state_ext=stretched_down,0.6799483445159704,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,872.0,True,True,1h-06
13,NOW,1h,cross_USO_state_slope=flat + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,553,True,470,True,2.982065200102831,2.3071234992655847,state_slope=downtrend,0.6418861765223824,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,873.0,True,True,1h-06
14,NOW,1h,state_ext=stretched_down + state_ret_1=ret_down,rolling,4,long,survived,clean_survivor_wf_strong,2253,True,969,True,3.204516422062407,2.5295747212251607,state_ret_1=ret_down,0.572842457638461,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,874.0,True,True,1h-06
15,NOW,1h,cross_USO_state_slope=downtrend + cross_TLT_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,72,True,186,True,3.07085584905014,2.3959141482128934,cross_TLT_state_slope=flat + state_ext=stretched_down,0.5295326385994676,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,875.0,True,True,1h-06
16,NOW,1h,cross_TLT_state_vol=low_vol + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,429,True,938,True,2.7949970718472064,2.12005537100996,state_ext=stretched_down,0.4969512218750465,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,876.0,True,True,1h-06
17,NOW,1h,state_session=afternoon + state_vol=high_vol,rolling,4,long,survived,clean_survivor_wf_strong,1552,True,474,True,2.043391754977239,1.3684500541399929,state_vol=high_vol,0.4563164153325865,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,877.0,True,True,1h-06
18,NOW,1h,cross_USO_state_ext=neutral + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,969,True,1008,True,2.7122567636601747,2.037315062822928,state_ext=stretched_down,0.4142109136880147,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,878.0,True,True,1h-06
19,NOW,1h,state_slope=uptrend + state_vol=high_vol,rolling,4,short,survived,clean_survivor_wf_strong,2183,True,637,True,0.7987225005519065,1.4740642013891527,state_slope=uptrend,0.3390938828894374,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,879.0,True,True,1h-06
20,NOW,1h,state_ext=stretched_down + state_ret_5=ret_down,rolling,4,long,survived,clean_survivor_wf_strong,2497,True,1073,True,2.878618124825382,2.2036764239881355,state_ret_5=ret_down,0.3114894641134285,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,880.0,True,True,1h-06
21,NOW,1h,state_ext=stretched_up + state_vol=high_vol,rolling,4,short,survived,clean_survivor_wf_strong,2095,True,637,True,0.7987225005519065,1.4740642013891527,state_ext=stretched_up,0.3072336150807631,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,881.0,True,True,1h-06
22,NOW,1h,cross_TLT_state_slope=flat + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,409,True,664,True,2.6343281641948564,1.95938646335761,state_slope=downtrend,0.2941491406144076,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,882.0,True,True,1h-06
23,NOW,1h,cross_USO_state_ext=neutral + cross_TLT_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,282,True,539,True,2.943541399696485,2.268599698859239,cross_USO_state_ext=neutral + state_ext=stretched_down,0.2312846360363107,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,883.0,True,True,1h-06
24,NOW,1h,cross_USO_state_vol=low_vol + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,632,True,608,True,0.7153504809412938,1.3906921817785405,state_ext=stretched_up,0.2238615954701504,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,884.0,True,True,1h-06
25,NOW,1h,state_session=lunch + state_ret_5=ret_down,rolling,4,long,survived,clean_survivor_wf_strong,944,True,322,True,2.757860840052269,2.082919139215023,state_ret_5=ret_down,0.190732179340316,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,885.0,True,True,1h-06
26,NOW,1h,cross_USO_state_slope=flat + cross_TLT_state_slope=flat + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,182,True,267,True,3.162506453998925,2.4875647531616787,cross_USO_state_slope=flat + state_ext=stretched_down,0.1845122595107948,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,5,,69156,886.0,True,True,1h-06
27,NOW,1h,cross_USO_state_slope=downtrend + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,374,True,423,True,2.4817628078846563,1.8068211070474096,state_ext=stretched_down,0.1837169579124964,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,887.0,True,True,1h-06
28,NOW,1h,cross_USO_state_slope=downtrend + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,370,True,418,True,2.508702945742048,1.8337612449048013,state_slope=downtrend,0.168523922161599,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,888.0,True,True,1h-06
29,NOW,1h,state_session=afternoon + state_ext=stretched_down + state_slope=downtrend,rolling,4,long,survived,clean_survivor_wf_strong,950,True,461,True,2.8410076419617063,2.16606594112446,state_session=afternoon + state_ext=stretched_down,0.1525344731978513,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,889.0,True,True,1h-06
30,NOW,1h,state_volume=vol_quiet + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,2014,True,990,True,0.6100524533183628,1.285394154155609,state_slope=uptrend,0.1504238356558936,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,890.0,True,True,1h-06
31,NOW,1h,cross_USO_state_slope=flat + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,544,True,461,True,0.6214111257833413,1.2967528266205877,state_ext=stretched_up,0.1299222403121979,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,891.0,True,True,1h-06
32,NOW,1h,state_ext=stretched_up + state_ret_1=ret_up,rolling,4,short,survived,clean_survivor_wf_strong,2259,True,947,True,0.6573751441678061,1.3327168450050524,state_ret_1=ret_up,0.1223865506292073,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,892.0,True,True,1h-06
33,NOW,1h,cross_USO_state_slope=flat + state_slope=uptrend,rolling,4,short,survived,clean_survivor_wf_strong,539,True,442,True,0.5755288437969478,1.250870544634194,state_slope=uptrend,0.1159002261344787,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,893.0,True,True,1h-06
34,NOW,1h,cross_USO_state_vol=mid_vol + state_ext=stretched_down,rolling,4,long,survived,clean_survivor_wf_strong,377,True,293,True,2.4100846173158508,1.7351429164786043,state_ext=stretched_down,0.1120387673436908,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,894.0,True,True,1h-06
35,NOW,1h,state_volume=vol_quiet + state_ext=stretched_up,rolling,4,short,survived,clean_survivor_wf_strong,1853,True,1021,True,0.6022493141790354,1.2775910150162817,state_ext=stretched_up,0.1107604287078919,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,895.0,True,True,1h-06
36,NOW,1h,state_session=afternoon + state_ret_5=ret_up,rolling,4,short,survived,clean_survivor_wf_strong,846,True,281,True,0.6297016841362512,1.3050433849734977,state_ret_5=ret_up,0.1057189512975971,0.0,3,0111,0.75,8,8,8,8,20.5,survived,survived,survived,survived,survived,survived,survived,survived,3,,69156,896.0,True,True,1h-06
