symbol,timeframe,slice_combination,sample_count,mean_fwd_ret_5,side,tradeable_mean_fwd_ret_5,win_rate,mean_mfe_5,mean_mae_5,fwd_ret_ratio
PFE,1h,state_session=lunch + state_slope=uptrend,166,-0.000732258832339008,short,0.000732258832339008,0.4819277108433735,0.00910133718202535,-0.009498029055969632,-0.05617719908781284
NOW,1h,state_session=morning + state_slope=uptrend,274,-0.0007322335825988867,short,0.0007322335825988867,0.5072992700729927,0.013500341016789683,-0.014044303285598697,-0.03247740918042917
GOOGL,1h,state_ext=stretched_up + state_vol=mid_vol,116,0.0007317337679578761,long,0.0007317337679578761,0.49137931034482757,0.010505688658074528,-0.008550957505220598,0.055040227729520136
JD,1h,state_session=morning + state_slope=uptrend,259,0.0007315372106875779,long,0.0007315372106875779,0.4749034749034749,0.00959666079669368,-0.008528748741752967,0.051779200205959754
USO,1h,state_ext=stretched_down + state_vol=mid_vol,523,0.0007314836977065567,long,0.0007314836977065567,0.5391969407265774,0.011467007900355234,-0.009485630654201797,0.04244357237409036
EQIX,1h,state_session=morning + state_ext=stretched_down + state_slope=downtrend,70,-0.0007312162056871733,short,0.0007312162056871733,0.45714285714285713,0.008021258972323836,-0.009035210594527521,-0.06329204701843832
KRE,1h,state_ext=neutral + state_slope=downtrend,449,0.0007309127599438383,long,0.0007309127599438383,0.5300668151447662,0.008922354477768077,-0.008275230554522534,0.06315508693210269
KBE,1h,state_session=afternoon + state_ext=neutral,425,0.000730503391229185,long,0.000730503391229185,0.5223529411764706,0.008772474606955247,-0.007458629627371868,0.05686211295354058
ACWI,1h,state_session=afternoon + state_ext=neutral + state_slope=downtrend,152,0.0007302393255145059,long,0.0007302393255145059,0.5789473684210527,0.005801474882537925,-0.0057944926949413415,0.07548615203011963
LLY,1h,state_session=morning + state_slope=uptrend,237,0.0007299139494305911,long,0.0007299139494305911,0.4936708860759494,0.010979399767560625,-0.010368906354179062,0.05009968635393292
CMG,1h,state_session=lunch + state_ext=neutral + state_slope=flat,142,-0.0007298091055882727,short,0.0007298091055882727,0.4788732394366197,0.013175949743378918,-0.014457773547318621,-0.035856083311554335
