kind,action,symbol,reason,stop_price,order_id,timestamp_utc,logged_at_utc,stage,qty,unrealized_r,autonomous_fill_journaled,fill_price,order_status,error,slice_combination,stable_filter,current_stable_state,bars_held,horizon_bars,timeframe,r_multiple_suppressed_horizon,context_source,r_per_share,r_dollars,atr,bin_mode,matched,tradable,bar_ts_utc,close_adj,current_state,slice_label,side,suggested_qty,suggested_side,suggested_notional,risk_group,exit_horizon,stop_atr_mult,regime_symbol,regime,regime_favourable,regime_close,regime_short_ma,regime_long_ma,sizing_mode,sizing_conviction,sizing_target_notional,sizing_atr,sizing_qty_notional,sizing_qty_risk,sizing_expected_cost_bps_rt,risk_check,blocked_reasons,old_stop_price,new_stop_price,qty_changed,adverse_guard
entry_signal,block,SPY,risk_gate,,,2026-07-30T01:47:56.263179+00:00,2026-07-30T01:47:56.339997+00:00,,,,,,,,state_session=afternoon + state_slope=downtrend,,,,,1h,,,,,,insample,True,False,2026-07-29 19:00:00+00:00,729.57,"{'state_ext': 'neutral', 'state_slope': 'downtrend', 'state_vol': 'high_vol', 'state_volume': 'vol_quiet', 'state_session': 'afternoon', 'state_dow': 'Wed', 'state_utc_session': 'utc_us', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_down', 'state_ret_3': 'ret_down', 'state_ret_5': 'ret_down', 'state_ret_10': 'ret_down', 'state_ret_20': 'ret_down', 'state_atr_ext': 'atr_down', 'state_vol_regime': 'vol_regime_high', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_down', 'state_range_pos': 'range_low', 'state_ret_day': 'ret_day_down', 'state_vol_day': 'vol_day_high', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat'}",,long,1.0,buy,729.57,state_slope=downtrend,5.0,2.0,SPY,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,3.4107,1.0,87.0,14.0,"{'allowed': False, 'reasons': ['macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused'], 'details': {'symbol': 'SPY', 'qty': 1, 'price': 729.57, 'side': 'long', 'notional': 729.57, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'state_slope=downtrend', 'aggregate_risk': {'current_open_risk_dollars': 156.37, 'proposed_r_dollars': 6.82, 'projected_open_risk_dollars': 163.19, 'budget_dollars': 1995.35, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 963.56, 'proposed_notional': 729.57, 'projected_open_notional': 1693.13, 'budget_notional': 99767.63, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 49, 'resolved_order_ids': 49, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused,,,,
stop_intent,stop_unchanged,LRCX,,216.05,,2026-07-30T02:46:17.137048+00:00,2026-07-30T02:47:30.558365+00:00,initial,3.0,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,XLF,,55.54,,2026-07-30T02:46:17.137058+00:00,2026-07-30T02:47:30.583771+00:00,initial,17.0,-0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,block,XLF,risk_gate,,,2026-07-30T02:47:16.703950+00:00,2026-07-30T02:47:30.608304+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,True,False,2026-07-28 04:00:00+00:00,57.59999847412109,"{'state_ext': 'stretched_up', 'state_slope': 'flat', 'state_vol': 'mid_vol', 'state_volume': 'vol_normal', 'state_session': 'afternoon', 'state_dow': 'Tue', 'state_utc_session': 'utc_asia', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_up', 'state_ret_3': 'ret_up', 'state_ret_5': 'ret_up', 'state_ret_10': 'ret_up', 'state_ret_20': 'ret_up', 'state_atr_ext': 'atr_up', 'state_vol_regime': 'vol_regime_high', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_up', 'state_range_pos': 'range_high', 'state_ret_day': 'ret_day_up', 'state_vol_day': 'vol_day_mid', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat'}",,long,17.0,buy,979.1999740600586,state_ext=stretched_up + state_slope=flat,5.0,2.0,XLF,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,0.6693,17.0,447.0,14.0,"{'allowed': False, 'reasons': ['already have an open position in XLF'], 'details': {'symbol': 'XLF', 'qty': 17, 'price': 57.599998474121094, 'side': 'long', 'notional': 979.1999740600586, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'state_ext=stretched_up + state_slope=flat', 'aggregate_risk': {'current_open_risk_dollars': 156.37, 'proposed_r_dollars': 22.76, 'projected_open_risk_dollars': 179.13, 'budget_dollars': 1995.16, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 963.56, 'proposed_notional': 979.2, 'projected_open_notional': 1942.76, 'budget_notional': 99758.12, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 49, 'resolved_order_ids': 49, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",already have an open position in XLF,,,,
entry_signal,block,SPY,risk_gate,,,2026-07-30T02:47:30.558140+00:00,2026-07-30T02:47:30.633919+00:00,,,,,,,,state_session=afternoon + state_slope=downtrend,,,,,1h,,,,,,insample,True,False,2026-07-29 19:00:00+00:00,729.57,"{'state_ext': 'neutral', 'state_slope': 'downtrend', 'state_vol': 'high_vol', 'state_volume': 'vol_quiet', 'state_session': 'afternoon', 'state_dow': 'Wed', 'state_utc_session': 'utc_us', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_down', 'state_ret_3': 'ret_down', 'state_ret_5': 'ret_down', 'state_ret_10': 'ret_down', 'state_ret_20': 'ret_down', 'state_atr_ext': 'atr_down', 'state_vol_regime': 'vol_regime_high', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_down', 'state_range_pos': 'range_low', 'state_ret_day': 'ret_day_down', 'state_vol_day': 'vol_day_high', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat'}",,long,1.0,buy,729.57,state_slope=downtrend,5.0,2.0,SPY,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,3.4107,1.0,87.0,14.0,"{'allowed': False, 'reasons': ['macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused'], 'details': {'symbol': 'SPY', 'qty': 1, 'price': 729.57, 'side': 'long', 'notional': 729.57, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'state_slope=downtrend', 'aggregate_risk': {'current_open_risk_dollars': 156.37, 'proposed_r_dollars': 6.82, 'projected_open_risk_dollars': 163.19, 'budget_dollars': 1995.16, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 963.56, 'proposed_notional': 729.57, 'projected_open_notional': 1693.13, 'budget_notional': 99758.12, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 49, 'resolved_order_ids': 49, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused,,,,
stop_intent,stop_unchanged,LRCX,,216.05,,2026-07-30T03:46:28.845200+00:00,2026-07-30T03:47:45.852548+00:00,initial,3.0,0.279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,XLF,,55.54,,2026-07-30T03:46:28.845210+00:00,2026-07-30T03:47:45.881069+00:00,initial,17.0,-0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,block,XLF,risk_gate,,,2026-07-30T03:47:31.516999+00:00,2026-07-30T03:47:45.908782+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,True,False,2026-07-28 04:00:00+00:00,57.59999847412109,"{'state_ext': 'stretched_up', 'state_slope': 'flat', 'state_vol': 'mid_vol', 'state_volume': 'vol_normal', 'state_session': 'afternoon', 'state_dow': 'Tue', 'state_utc_session': 'utc_asia', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_up', 'state_ret_3': 'ret_up', 'state_ret_5': 'ret_up', 'state_ret_10': 'ret_up', 'state_ret_20': 'ret_up', 'state_atr_ext': 'atr_up', 'state_vol_regime': 'vol_regime_high', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_up', 'state_range_pos': 'range_high', 'state_ret_day': 'ret_day_up', 'state_vol_day': 'vol_day_mid', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat'}",,long,17.0,buy,979.1999740600586,state_ext=stretched_up + state_slope=flat,5.0,2.0,XLF,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,0.6693,17.0,447.0,14.0,"{'allowed': False, 'reasons': ['already have an open position in XLF'], 'details': {'symbol': 'XLF', 'qty': 17, 'price': 57.599998474121094, 'side': 'long', 'notional': 979.1999740600586, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'state_ext=stretched_up + state_slope=flat', 'aggregate_risk': {'current_open_risk_dollars': 156.37, 'proposed_r_dollars': 22.76, 'projected_open_risk_dollars': 179.13, 'budget_dollars': 1995.16, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 963.56, 'proposed_notional': 979.2, 'projected_open_notional': 1942.76, 'budget_notional': 99758.15, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 49, 'resolved_order_ids': 49, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",already have an open position in XLF,,,,
entry_signal,block,SPY,risk_gate,,,2026-07-30T03:47:45.852278+00:00,2026-07-30T03:47:45.937185+00:00,,,,,,,,state_session=afternoon + state_slope=downtrend,,,,,1h,,,,,,insample,True,False,2026-07-29 19:00:00+00:00,729.57,"{'state_ext': 'neutral', 'state_slope': 'downtrend', 'state_vol': 'high_vol', 'state_volume': 'vol_quiet', 'state_session': 'afternoon', 'state_dow': 'Wed', 'state_utc_session': 'utc_us', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_down', 'state_ret_3': 'ret_down', 'state_ret_5': 'ret_down', 'state_ret_10': 'ret_down', 'state_ret_20': 'ret_down', 'state_atr_ext': 'atr_down', 'state_vol_regime': 'vol_regime_high', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_down', 'state_range_pos': 'range_low', 'state_ret_day': 'ret_day_down', 'state_vol_day': 'vol_day_high', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat'}",,long,1.0,buy,729.57,state_slope=downtrend,5.0,2.0,SPY,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,3.4107,1.0,87.0,14.0,"{'allowed': False, 'reasons': ['macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused'], 'details': {'symbol': 'SPY', 'qty': 1, 'price': 729.57, 'side': 'long', 'notional': 729.57, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'state_slope=downtrend', 'aggregate_risk': {'current_open_risk_dollars': 156.37, 'proposed_r_dollars': 6.82, 'projected_open_risk_dollars': 163.19, 'budget_dollars': 1995.16, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 963.56, 'proposed_notional': 729.57, 'projected_open_notional': 1693.13, 'budget_notional': 99758.15, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 49, 'resolved_order_ids': 49, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused,,,,
stop_intent,stop_unchanged,LRCX,,216.05,,2026-07-30T04:46:07.858993+00:00,2026-07-30T04:47:24.026104+00:00,initial,3.0,0.262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,XLF,,55.54,,2026-07-30T04:46:07.859004+00:00,2026-07-30T04:47:24.053648+00:00,initial,17.0,-0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,block,XLF,risk_gate,,,2026-07-30T04:47:09.685467+00:00,2026-07-30T04:47:24.080741+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,True,False,2026-07-28 04:00:00+00:00,57.59999847412109,"{'state_ext': 'stretched_up', 'state_slope': 'flat', 'state_vol': 'mid_vol', 'state_volume': 'vol_normal', 'state_session': 'afternoon', 'state_dow': 'Tue', 'state_utc_session': 'utc_asia', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_up', 'state_ret_3': 'ret_up', 'state_ret_5': 'ret_up', 'state_ret_10': 'ret_up', 'state_ret_20': 'ret_up', 'state_atr_ext': 'atr_up', 'state_vol_regime': 'vol_regime_high', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_up', 'state_range_pos': 'range_high', 'state_ret_day': 'ret_day_up', 'state_vol_day': 'vol_day_mid', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat'}",,long,17.0,buy,979.1999740600586,state_ext=stretched_up + state_slope=flat,5.0,2.0,XLF,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,0.6693,17.0,447.0,14.0,"{'allowed': False, 'reasons': ['already have an open position in XLF'], 'details': {'symbol': 'XLF', 'qty': 17, 'price': 57.599998474121094, 'side': 'long', 'notional': 979.1999740600586, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'state_ext=stretched_up + state_slope=flat', 'aggregate_risk': {'current_open_risk_dollars': 156.37, 'proposed_r_dollars': 22.76, 'projected_open_risk_dollars': 179.13, 'budget_dollars': 1995.12, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 963.56, 'proposed_notional': 979.2, 'projected_open_notional': 1942.76, 'budget_notional': 99755.9, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 49, 'resolved_order_ids': 49, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",already have an open position in XLF,,,,
entry_signal,block,SPY,risk_gate,,,2026-07-30T04:47:24.024760+00:00,2026-07-30T04:47:24.108855+00:00,,,,,,,,state_session=afternoon + state_slope=downtrend,,,,,1h,,,,,,insample,True,False,2026-07-29 19:00:00+00:00,729.57,"{'state_ext': 'neutral', 'state_slope': 'downtrend', 'state_vol': 'high_vol', 'state_volume': 'vol_quiet', 'state_session': 'afternoon', 'state_dow': 'Wed', 'state_utc_session': 'utc_us', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_down', 'state_ret_3': 'ret_down', 'state_ret_5': 'ret_down', 'state_ret_10': 'ret_down', 'state_ret_20': 'ret_down', 'state_atr_ext': 'atr_down', 'state_vol_regime': 'vol_regime_high', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_down', 'state_range_pos': 'range_low', 'state_ret_day': 'ret_day_down', 'state_vol_day': 'vol_day_high', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat'}",,long,1.0,buy,729.57,state_slope=downtrend,5.0,2.0,SPY,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,3.4107,1.0,87.0,14.0,"{'allowed': False, 'reasons': ['macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused'], 'details': {'symbol': 'SPY', 'qty': 1, 'price': 729.57, 'side': 'long', 'notional': 729.57, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'state_slope=downtrend', 'aggregate_risk': {'current_open_risk_dollars': 156.37, 'proposed_r_dollars': 6.82, 'projected_open_risk_dollars': 163.19, 'budget_dollars': 1995.12, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 963.56, 'proposed_notional': 729.57, 'projected_open_notional': 1693.13, 'budget_notional': 99755.9, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 49, 'resolved_order_ids': 49, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused,,,,
stop_intent,stop_unchanged,LRCX,,216.05,,2026-07-30T05:46:31.212360+00:00,2026-07-30T05:47:46.647589+00:00,initial,3.0,0.181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,XLF,,55.54,,2026-07-30T05:46:31.212370+00:00,2026-07-30T05:47:46.675267+00:00,initial,17.0,-0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,block,XLF,risk_gate,,,2026-07-30T05:47:32.673778+00:00,2026-07-30T05:47:46.701789+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,True,False,2026-07-28 04:00:00+00:00,57.59999847412109,"{'state_ext': 'stretched_up', 'state_slope': 'flat', 'state_vol': 'mid_vol', 'state_volume': 'vol_normal', 'state_session': 'afternoon', 'state_dow': 'Tue', 'state_utc_session': 'utc_asia', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_up', 'state_ret_3': 'ret_up', 'state_ret_5': 'ret_up', 'state_ret_10': 'ret_up', 'state_ret_20': 'ret_up', 'state_atr_ext': 'atr_up', 'state_vol_regime': 'vol_regime_high', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_up', 'state_range_pos': 'range_high', 'state_ret_day': 'ret_day_up', 'state_vol_day': 'vol_day_mid', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat'}",,long,17.0,buy,979.1999740600586,state_ext=stretched_up + state_slope=flat,5.0,2.0,XLF,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,0.6693,17.0,447.0,14.0,"{'allowed': False, 'reasons': ['already have an open position in XLF'], 'details': {'symbol': 'XLF', 'qty': 17, 'price': 57.599998474121094, 'side': 'long', 'notional': 979.1999740600586, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'state_ext=stretched_up + state_slope=flat', 'aggregate_risk': {'current_open_risk_dollars': 156.37, 'proposed_r_dollars': 22.76, 'projected_open_risk_dollars': 179.13, 'budget_dollars': 1994.9, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 963.56, 'proposed_notional': 979.2, 'projected_open_notional': 1942.76, 'budget_notional': 99745.04, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 49, 'resolved_order_ids': 49, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",already have an open position in XLF,,,,
entry_signal,block,SPY,risk_gate,,,2026-07-30T05:47:46.646194+00:00,2026-07-30T05:47:46.729146+00:00,,,,,,,,state_session=afternoon + state_slope=downtrend,,,,,1h,,,,,,insample,True,False,2026-07-29 19:00:00+00:00,729.57,"{'state_ext': 'neutral', 'state_slope': 'downtrend', 'state_vol': 'high_vol', 'state_volume': 'vol_quiet', 'state_session': 'afternoon', 'state_dow': 'Wed', 'state_utc_session': 'utc_us', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_down', 'state_ret_3': 'ret_down', 'state_ret_5': 'ret_down', 'state_ret_10': 'ret_down', 'state_ret_20': 'ret_down', 'state_atr_ext': 'atr_down', 'state_vol_regime': 'vol_regime_high', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_down', 'state_range_pos': 'range_low', 'state_ret_day': 'ret_day_down', 'state_vol_day': 'vol_day_high', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat'}",,long,1.0,buy,729.57,state_slope=downtrend,5.0,2.0,SPY,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,3.4107,1.0,87.0,14.0,"{'allowed': False, 'reasons': ['macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused'], 'details': {'symbol': 'SPY', 'qty': 1, 'price': 729.57, 'side': 'long', 'notional': 729.57, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'state_slope=downtrend', 'aggregate_risk': {'current_open_risk_dollars': 156.37, 'proposed_r_dollars': 6.82, 'projected_open_risk_dollars': 163.19, 'budget_dollars': 1994.9, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 963.56, 'proposed_notional': 729.57, 'projected_open_notional': 1693.13, 'budget_notional': 99745.04, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 49, 'resolved_order_ids': 49, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused,,,,
stop_intent,stop_unchanged,LRCX,,216.05,,2026-07-30T06:46:23.333604+00:00,2026-07-30T06:47:12.168380+00:00,initial,3.0,0.201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
stop_intent,stop_unchanged,XLF,,55.54,,2026-07-30T06:46:23.333613+00:00,2026-07-30T06:47:12.188802+00:00,initial,17.0,-0.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
entry_signal,block,XLF,risk_gate,,,2026-07-30T06:47:03.525684+00:00,2026-07-30T06:47:12.208673+00:00,,,,,,,,state_ext=stretched_up + state_slope=flat,,,,,1d,,,,,,insample,True,False,2026-07-28 04:00:00+00:00,57.59999847412109,"{'state_ext': 'stretched_up', 'state_slope': 'flat', 'state_vol': 'mid_vol', 'state_volume': 'vol_normal', 'state_session': 'afternoon', 'state_dow': 'Tue', 'state_utc_session': 'utc_asia', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_up', 'state_ret_3': 'ret_up', 'state_ret_5': 'ret_up', 'state_ret_10': 'ret_up', 'state_ret_20': 'ret_up', 'state_atr_ext': 'atr_up', 'state_vol_regime': 'vol_regime_high', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_up', 'state_range_pos': 'range_high', 'state_ret_day': 'ret_day_up', 'state_vol_day': 'vol_day_mid', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat'}",,long,17.0,buy,979.1999740600586,state_ext=stretched_up + state_slope=flat,5.0,2.0,XLF,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,0.6693,17.0,447.0,14.0,"{'allowed': False, 'reasons': ['already have an open position in XLF'], 'details': {'symbol': 'XLF', 'qty': 17, 'price': 57.599998474121094, 'side': 'long', 'notional': 979.1999740600586, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'state_ext=stretched_up + state_slope=flat', 'aggregate_risk': {'current_open_risk_dollars': 156.37, 'proposed_r_dollars': 22.76, 'projected_open_risk_dollars': 179.13, 'budget_dollars': 1994.95, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 963.56, 'proposed_notional': 979.2, 'projected_open_notional': 1942.76, 'budget_notional': 99747.71, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 49, 'resolved_order_ids': 49, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",already have an open position in XLF,,,,
entry_signal,block,SPY,risk_gate,,,2026-07-30T06:47:12.167320+00:00,2026-07-30T06:47:12.229293+00:00,,,,,,,,state_session=afternoon + state_slope=downtrend,,,,,1h,,,,,,insample,True,False,2026-07-29 19:00:00+00:00,729.57,"{'state_ext': 'neutral', 'state_slope': 'downtrend', 'state_vol': 'high_vol', 'state_volume': 'vol_quiet', 'state_session': 'afternoon', 'state_dow': 'Wed', 'state_utc_session': 'utc_us', 'state_weekpart': 'weekday', 'state_ret_1': 'ret_down', 'state_ret_3': 'ret_down', 'state_ret_5': 'ret_down', 'state_ret_10': 'ret_down', 'state_ret_20': 'ret_down', 'state_atr_ext': 'atr_down', 'state_vol_regime': 'vol_regime_high', 'state_trend_strength': 'mod_trend', 'state_gap': 'gap_down', 'state_range_pos': 'range_low', 'state_ret_day': 'ret_day_down', 'state_vol_day': 'vol_day_high', 'state_funding': 'funding_neutral', 'state_oi': 'oi_flat', 'state_cot': 'cot_neutral', 'state_vix': 'vix_mid', 'state_breadth': 'breadth_mixed', 'state_dxy': 'dxy_flat'}",,long,1.0,buy,729.57,state_slope=downtrend,5.0,2.0,SPY,gate_disabled,True,,,,conviction_with_vol_rail,1.0,1000.0,3.4107,1.0,87.0,14.0,"{'allowed': False, 'reasons': ['macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused'], 'details': {'symbol': 'SPY', 'qty': 1, 'price': 729.57, 'side': 'long', 'notional': 729.57, 'open_position_count': 2, 'today_realized_pnl': 0.0, 'risk_group': 'state_slope=downtrend', 'aggregate_risk': {'current_open_risk_dollars': 156.37, 'proposed_r_dollars': 6.82, 'projected_open_risk_dollars': 163.19, 'budget_dollars': 1994.95, 'max_aggregate_open_risk_pct': 0.02}, 'gross_notional': {'current_open_notional': 963.56, 'proposed_notional': 729.57, 'projected_open_notional': 1693.13, 'budget_notional': 99747.71, 'target_leverage_multiple': 1.0}, 'margin_cushion': {'reason': 'margin cushion check inactive (missing buying_power/equity/multiple/cushion)'}, 'reconciliation_health': {'ok': True, 'total_order_ids': 49, 'resolved_order_ids': 49, 'unresolved_order_ids': [], 'errors': [], 'reason': 'ok'}}}",macro-event blackout (FOMC/CPI/NFP/OPEX); new entries paused,,,,
